projectId,projectAcronym,fundingScheme,organizationId,title,firstName,lastName
796725,PWAQUTEC,MSCA-IF,999823912,DR,Carlos,GONZALEZ BALLESTERO
796743,R2D2-NET,MSCA-IF,999852721,DR,Husam,RAMADAN
796752,FLOODARC,MSCA-IF,897379108,DR,juan pablo,CORELLA
796752,FLOODARC,MSCA-IF,924833212,DR,juan pablo,CORELLA
796755,SINDIA,MSCA-IF,999995602,DR,Martha Giovanna,PAMATO
796759,simpetmr,MSCA-IF,999654744,DR,Martin,SCHAIN
796762,BiomCatOx,MSCA-IF,999976493,DR,Nathalie,SÉGAUD
796778,SYMOBLIGA,MSCA-IF,999847677,DR,David,Monnin
796781,OXIREC,MSCA-IF,99947316,DR,Anna,KIMMEL
796790,HARVEST,MSCA-IF,906353548,DR,Laura Beatriz,MARTINEZ GARCIA
796794,ENGEMED,MSCA-IF,998096827,PROF,George K,PAPADOPOULOS
796794,ENGEMED,MSCA-IF,999978142,PROF,George K,PAPADOPOULOS
796795,SOT-2DvdW,MSCA-IF,99999211,DR,David,SORIANO
796802,DUSTCO,MSCA-IF,915056194,DR,Catarina,GUERREIRO
796815,RAMAN-Dx,MSCA-IF,903964729,DR,Amuthachelvi,Daniel
796815,RAMAN-Dx,MSCA-IF,999902288,DR,Amuthachelvi,Daniel
796817,ARTEMIS,MSCA-IF,99947316,DR,Sara,CATALANO
796830,Target-N2O,MSCA-IF,999658818,DR,Karina,MARSDEN
796830,Target-N2O,MSCA-IF,999823815,DR,Karina,MARSDEN
796838,BESIDE,MSCA-IF,999975717,DR,Maria Angeles,NUNEZ SANCHEZ
796840,PathAutoBIO,MSCA-IF,999997736,DR,Sonia,ASSIL
796866,RydIons,MSCA-IF,999978627,DR,Arezoo,MOKHBERI
796877,SURVIVOR,MSCA-IF,999599745,DR,David,STANTON
796883,OPTOLEADER,MSCA-IF,99952845,DR,Leone,ROSSETTI
796902,MultiNetMetrics,MSCA-IF,954530344,DR,Luca,Rossini
796904,Oligo-DNP,MSCA-IF,999973971,DR,Gabriele,STEVANATO
796907,DARKHIGGS,MSCA-IF,999901318,DR,Kristian,GREGERSEN
796910,PICS,MSCA-IF,999849132,DR,Alkistis,ELLIOTT-GRAVES
796910,PICS,MSCA-IF,999994535,DR,Alkistis,ELLIOTT-GRAVES
796917,DIS-ABLED,MSCA-IF,987798046,DR,Magdalena,MATCZAK
796917,DIS-ABLED,MSCA-IF,999980567,DR,Magdalena,MATCZAK
796918,LocalCom,MSCA-IF,956416315,PROF,Ilona,Biernancka-Ligięza
796923,Hot-TEA,MSCA-IF,915056194,DR,Gabriella,Gilli
796925,ESTIMA,MSCA-IF,999606923,DR,Adriana,FIGUEROA GARCIA
796926,TRENGO,MSCA-IF,999974165,DR,Marissa,TREMBLAY
796927,ARC-for-CORE,MSCA-IF,999990267,DR,Zhaoliang,ZHENG
796940,MagDirac,MSCA-IF,999991334,DR,Maya,NARAYANAN NAIR
796941,ENCORE,MSCA-IF,999991722,DR,Stefano,GARIAZZO
796961,AxiBAU,MSCA-IF,999988133,DR,Kai,SCHMITZ
796969,GOKNOT,MSCA-IF,999990267,DR,Claudio,PEREGO
796973,TARGETSS,MSCA-IF,999845446,DR,Gerard,BRIEN
796988,BEAT,MSCA-IF,984564454,DR,Theo,van den Broek
796988,BEAT,MSCA-IF,999915189,DR,Theo,van den Broek
796992,PolArist,MSCA-IF,999978433,DR,Gertjan,VERHASSELT
796994,SUccESS,MSCA-IF,999976493,DR,Md Sarwar,SOHEL
796998,Constr-HaVi,MSCA-IF,999845446,DR,Adalberto,OTTATI
797002,SKRDC,MSCA-IF,999977366,DR,Cathelijne,NUIJSINK
797002,SKRDC,MSCA-IF,999979015,DR,Cathelijne,NUIJSINK
797004,SAW-SPIN,MSCA-IF,999991722,DR,Miguel,ROMERA
797007,MAPAPAIMA,MSCA-IF,99999793,DR,Mathias,GIRAULT
797012,JUMP,MSCA-IF,999987745,DR,Simon,CABANES
797014,HomTasBeh,MSCA-IF,98324021,DR,Liqun,YUAN
797025,HEALSEA,MSCA-IF,99999793,MRS,Laura,SOISSONS
797027,CHROMREP,MSCA-IF,999642037,DR,Marcello,Mezzasalma
797028,RhizoTalk,MSCA-IF,999841954,MRS,Ana,BEJARANO RAMOS
797034,WIDEA,MSCA-IF,999991334,DR,Christophe,DROZ
797038,SoftNanoHybrid,MSCA-IF,999974262,DR,Bhaveshkumar,BHARATIYA
797044,Plasmonic Reactor,MSCA-IF,999978433,DR,Julian,GARGIULO
797044,Plasmonic Reactor,MSCA-IF,999993468,DR,Julian,GARGIULO
797049,RET PHOTOSWITCH,MSCA-IF,999981925,DR,Prabhakar,Cherkupally
797058,CaMMEgy,MSCA-IF,909875521,DR,Perrine,PILETTE
797061,5G-DRIVE,MSCA-IF,999920718,DR,Aleksejs,UDALCOVS
797077,DETRIMODE,MSCA-IF,989695754,MR,Pietro,Picconi
797100,Global-assembly,MSCA-IF,999995602,DR,Anna,MARINO
797106,CASACAMAhyps,MSCA-IF,999977172,DR,Vijay Kumar,RANA
797109,MagicFACE,MSCA-IF,999865234,DR,Laura,FERNANDEZ GOMEZ-RECUERO
797113,BRAIN,MSCA-IF,999841469,DR,Joanito,LIBERTI
797121,UMOTA,MSCA-IF,999993468,DR,Jonas,RODEWALD
797123,FERROENERGY,MSCA-IF,99946734,DR,David,PESQUERA
797123,FERROENERGY,MSCA-IF,999606923,DR,David,PESQUERA
797131,GEWADI,MSCA-IF,99946734,DR,Giannina,VACCARO
797131,GEWADI,MSCA-IF,999841469,DR,Giannina,VACCARO
797138,IslamExpertEducation,MSCA-IF,999974553,DR,Mieke,GROENINCK
797140,KinoRoot,MSCA-IF,999991043,DR,Maria,HERRANZ MATESANZ
797144,MITOPOMPE,MSCA-IF,998217883,DR,UMUT,CAGIN
797145,REESources,MSCA-IF,999853691,DR,Marion,LOUVEL
797148,ReSurface,MSCA-IF,984564454,DR,Rosanne,Raftery
797148,ReSurface,MSCA-IF,999978045,DR,Rosanne,Raftery
797150,MELANCHOR,MSCA-IF,999896759,DR,Karl,PETERSEN
797153,SOPMEN,MSCA-IF,99990287,DR,Wiebke,ALBRECHT
797156,NAIL,MSCA-IF,999991334,DR,Sugosh,PRABHU
797162,PotatoMASH,MSCA-IF,999466952,DR,Maria de la O,Leyva Pérez
797176,ENERYARN,MSCA-IF,996395641,DR,Anastasiia,MIKHALCHAN
797178,MIGREMOV,MSCA-IF,99998629,DR,Agnès,CHETAILLE
797188,TreEsilience,MSCA-IF,999991722,DR,Lucía,De Soto
797203,CHOCOLATE4LIFE,MSCA-IF,999974165,DR,Luke,POWELL
797205,iNtoPoreAge,MSCA-IF,999869114,DR,Jerome,MERTENS
797209,FIBROSIS,MSCA-IF,955046481,DR,Simon,Rowan
797209,FIBROSIS,MSCA-IF,999974359,DR,Simon,Rowan
797220,P-MaleReg,MSCA-IF,999980567,DR,Valèria,ROMERO-SORIANO
797223,HYBSPN,MSCA-IF,999977172,DR,Robert,PEHARZ
797229,The Human Imprint,MSCA-IF,999866883,DR,Johannes D,KAMINSKI
797230,3D-Xist,MSCA-IF,99998435,DR,Jeongyoon,CHOI
797236,FESTIVAL,MSCA-IF,999991722,DR,MARTA,MARTIN DEL REY
797242,SPotEU,MSCA-IF,999986387,DR,Roberta,MENTESANA
797246,SoRoHuMI,MSCA-IF,954636462,DR,Juan Manuel,FLOREZ
797247,SCP-Disorder,MSCA-IF,954530344,PROF,Ziad,Musslimani
797256,DIRECTION,MSCA-IF,999872703,DR,Mugdha,SABALE
797259,DIET,MSCA-IF,999975717,DR,Richen,LIN
797267,Gut-AnorexiaNervosa,MSCA-IF,999991043,DR,Yong,Fan
797281,FunSilting,MSCA-IF,999838074,DR,Rosanna,LAKING
797286,Competing Forecasts,MSCA-IF,999839335,DR,Andrea,NAGHI
797295,eJUMP,MSCA-IF,999524279,DR,Luca,PORCARELLI
797295,eJUMP,MSCA-IF,999865234,DR,Luca,PORCARELLI
797297,miVaO,MSCA-IF,999991722,DR,MARINA,ROMANI PEREZ
797304,NEMoCuRe,MSCA-IF,999974941,DR,Gianfranco,MATRONE
797311,ELECTRO NEEDLE,MSCA-IF,999993468,DR,Hyejeong,SEONG
797323,HOL-DEEP-SENSE,MSCA-IF,998096827,MS,Yue,ZHANG
797323,HOL-DEEP-SENSE,MSCA-IF,999598678,MS,Yue,ZHANG
797326,DEEPADAPT,MSCA-IF,910976374,DR,Alexandra,WEBER
797326,DEEPADAPT,MSCA-IF,9996303,DR,Alexandra,WEBER
797328,MoMenT,MSCA-IF,969124382,DR,Vyacheslav,Kryzhanivskyy
797329,PHOTOCAMSYN,MSCA-IF,99998435,DR,Shinya,SHIOMI
797335,MulArEffect,MSCA-IF,999895983,DR,Dariusz,Szczepanik
797338,ORBETEC,MSCA-IF,972978192,DR,GUILLAUME,DEPREZ
797350,PLIMPine,MSCA-IF,999865331,DR,María Angeles,CASTILLEJO
797358,RNAfate,MSCA-IF,999997736,DR,Ross,CORDINER
797372,DeMoMet,MSCA-IF,973354455,DR,Jovana,Ruzic
797373,EVOTOOLS,MSCA-IF,999642037,DR,Julien,Clavel
797386,ArcNames,MSCA-IF,999974456,DR,Sofie Laurine,ALBRIS
797387,EdgeStress,MSCA-IF,998804636,DR,Jakob,THYRRING
797387,EdgeStress,MSCA-IF,999997736,DR,Jakob,THYRRING
797396,PBDM,MSCA-IF,999975911,DR,Peiran,JIAO
797399,MAPIC,MSCA-IF,916110972,DR,Cecile,PERRAULT
797405,SHIPWORM,MSCA-IF,999902676,MR,Michael,Serruys
797424,MEXOM,MSCA-IF,912688424,DR,Gabrielis,KUNDROTAS
797431,BioNanoMagnets,MSCA-IF,999992401,DR,Daniel,CHEVRIER
797433,LOVE,MSCA-IF,999992013,DR,Alison,Garden
797440,GENHIS-AFRICA,MSCA-IF,999986096,DR,Jonna,KATTO
797444,CLAMOR,MSCA-IF,99946734,DR,Beatriz,RODRIGUEZ LABAJOS
797444,CLAMOR,MSCA-IF,999986484,DR,Beatriz,RODRIGUEZ LABAJOS
797446,MYCOMOSS,MSCA-IF,999991043,MS,Signe,LETT
797449,EARLYRIDERS,MSCA-IF,999851169,DR,Tomasz,Suchan
797451,GEiMS,MSCA-IF,91782923,DR,Panayiotis,MOUTIS
797460,SomaGrapeGenome,MSCA-IF,999990267,DR,Pablo,CARBONELL BEJERANO
797461,NAVSCIN,MSCA-IF,997263791,DR,Adria,ROVIRA-GARCIA
797461,NAVSCIN,MSCA-IF,999976202,DR,Adria,ROVIRA-GARCIA
797463,TRuST,MSCA-IF,999990655,DR,Leticia,Ungaretti Haberbeck
797464,MDCRC,MSCA-IF,966408479,DR,Carlos,SEBASTIAN
797467,RESOLVE,MSCA-IF,999976881,DR,Holly,CROFT
797473,EpiShade,MSCA-IF,999646596,DR,Jordi,MORENO-ROMERO
797491,mTORmorS,MSCA-IF,999907914,DR,Wenxiang,FU
797494,JOINTIME,MSCA-IF,999997736,DR,Tibor-Tamas,DAROCZI
797497,INTERGLU,MSCA-IF,999991043,DR,Thor Christian,Møller
797506,BRAIN CAMO,MSCA-IF,999977172,DR,Alexandra,RUTZ
797507,EpiLog,MSCA-IF,999974456,DR,Ben,MARTIN
797520,Top-Higgs coupling,MSCA-IF,999978627,DR,Peter,BERTA
797533,REGinTRAN,MSCA-IF,999895789,DR,Deborah,GALIMBERTI
797546,FASTEST,MSCA-IF,999596447,DR,Min,KIM
797556,CONSEQUENT,MSCA-IF,992204077,DR,Christian,REIMER
797556,CONSEQUENT,MSCA-IF,999866883,DR,Christian,REIMER
797567,GLIAMAC,MSCA-IF,999991334,DR,Sales,IBIZA
797586,CATHEDRAL ACOUSTICS,MSCA-IF,999978336,DR,Lidia,ALVAREZ MORALES
797592,GutMIND,MSCA-IF,999975717,DR,Caitlin,Cowan
797597,DC-SIGN-MFN,MSCA-IF,999975426,MR,AKSHATH,Uchangi Satyaprasad
797603,Peripheality,MSCA-IF,999835843,DR,Kyriaki,MIKELLIDOU
797617,MicroMAM,MSCA-IF,999985417,DR,Johan,Panek
797619,TET-Lanthanide,MSCA-IF,999977172,DR,Sanyang,HAN
797621,MECHANOIDS,MSCA-IF,99952845,DR,Manuel,GOMEZ-GONZALEZ
797629,INRES,MSCA-IF,99999793,MRS,Giovanna,CAVATORTA
797635,MSCIH,MSCA-IF,999975426,DR,Alexandr,BURYAK
797639,IMPACT-HEALTH,MSCA-IF,95317603,DR,Zeno,Lavagnino
797655,OROARAB,MSCA-IF,998331082,DR,Marco,DI BRANCO
797655,OROARAB,MSCA-IF,999987745,DR,Marco,DI BRANCO
797658,SHAPINGENERATIONS,MSCA-IF,99998435,PROF,Deolinda Susana,DA COSTA MARQUES
797668,COBADIM,MSCA-IF,999993274,DR,Koen,HUFKENS
797684,UltraLiquid,MSCA-IF,999976202,DR,Giulia,DE ROSI
797688,CHAMPAGNE,MSCA-IF,999873867,DR,Ondrej,HORT
797715,IMagE,MSCA-IF,999990267,DR,Sowmya,Krishnamurthy
797716,Multiple Sclerosis,MSCA-IF,999978045,DR,Sergio,Martin Saldaña
797725,EpiSTOX,MSCA-IF,999991722,DR,Laia,NAVARRO MARTIN
797747,ParAdapt,MSCA-IF,99647974,DR,Anja Marie,WESTRAM
797758,Colophons-Scholars,MSCA-IF,999974553,DR,Natalie Naomi,MAY
797764,BOMB,MSCA-IF,99999793,DR,Sophie,LE CANN
797777,NeuroVU,MSCA-IF,999990946,DR,Thomas,Winkler
797781,CALSOL,MSCA-IF,999603916,DR,Serban Nicolae,STAMATIN
797785,IBERIRON,MSCA-IF,999977172,DR,Marc,GENER
797788,Striking streaks,MSCA-IF,99998435,DR,Henk,SCHIPPER
797794,Joint-probe analyses,MSCA-IF,999974941,DR,Tilman,TRÖSTER
797801,NutriCoRe,MSCA-IF,999885022,DR,Michele,FELLETTI
797802,FoodLoss,MSCA-IF,999923531,DR,Laura,Prosperi
797805,STRUDEL,MSCA-IF,933906883,DR,Pablo,PIANTANIDA
797805,STRUDEL,MSCA-IF,999902773,DR,Pablo,PIANTANIDA
797816,MIDIDP,MSCA-IF,939951438,PROF,Hasan,GUCLU
797823,AMBER,MSCA-IF,998804733,DR,Dagmara,ZYLA
797823,AMBER,MSCA-IF,999876001,DR,Dagmara,ZYLA
797837,INTEPOL,MSCA-IF,999977172,DR,Mihoko,TAME
797850,ITS A DIVE,MSCA-IF,999904034,DR,Simone,Spagnol
797855,SKIN SUBSTITUTE,MSCA-IF,999978045,DR,Sirsendu,Bhowmick
797857,AHEAD,MSCA-IF,999978336,DR,Delphine,JOLY
797876,VACMA,MSCA-IF,951714046,DR,Per-Egil,KUMMERVOLD
797879,METAGE,MSCA-IF,999974165,DR,Pablo,BURRACO
797880,FSCF,MSCA-IF,99997562,DR,Ana,BRAVO-MORENO
797881,SOLMUS,MSCA-IF,999984156,DR,Saša,ČAVAL
797888,CENTR-ALL,MSCA-IF,999990073,DR,Gabor,PAJOR
797890,StratifiedGRANULAR,MSCA-IF,999986581,DR,Luca,SARNO
797898,CVVOC,MSCA-IF,991207984,DR,Patrick,GROF-TISZA
797914,IMM-GNRs,MSCA-IF,999897729,DR,Lucia Gemma,DELOGU
797925,Origen on the Psalms,MSCA-IF,999997736,MS,Miriam,DECOCK
797929,ToxEcoGraphene,MSCA-IF,999907526,DR,Alexandros,Chatzipavlidis
797937,DarkMatterAndHiggs,MSCA-IF,999974456,DR,Julia Isabell,DJUVSLAND
797942,EStages.UK,MSCA-IF,999975426,DR,María,BASTIANES
797944,NEUROTILES,MSCA-IF,999977269,DR,Gabriella,PANUCCIO
797945,LANTERNS,MSCA-IF,999861354,DR,Riccardo,MARIN
797949,PCAPIP,MSCA-IF,999976493,DR,Joanna,TRISCOTT
797951,NanoPyroMat,MSCA-IF,999988521,DR,Radenka,KRSMANOVIC WHIFFEN
797961,PROTECT,MSCA-IF,99965552,DR,Rachel,WHITE
797965,MEMS0P,MSCA-IF,999973971,DR,Cristian,CASSELLA
797966,PNECtumor,MSCA-IF,999518362,DR,Talya,DAYTON
797969,EDIOS,MSCA-IF,999841469,MR,Sean,MCKENZIE
797977,EUSKOR,MSCA-IF,999994826,DR,Tereza,NOVOTNA
797989,SPIKE,MSCA-IF,999867077,MR,Miguel,Espinosa
797995,ProCenDecl,MSCA-IF,999993468,DR,Rita,PETRACCA
798014,3DPRINT-VASCU-CHIP,MSCA-IF,910998878,DR,Pedro,COSTA
798015,EuroCrisisMove,MSCA-IF,933779037,DR,Eugenia,VELLA
798017,SYMMUNITY,MSCA-IF,999991043,DR,Ding,HE
798021,GEOBACTICON,MSCA-IF,999853885,DR,Adam Abdulfatah,SOUID
798028,NonlinearEBM,MSCA-IF,999977172,DR,Arnas,PALAIMA
798032,mABSPN,MSCA-IF,999915189,DR,Leire,AGUINAGALDE SALAZAR
798033,HSS-Wind,MSCA-IF,999974941,DR,Jihua,Zhu
798038,COLOVOC,MSCA-IF,985772104,DR,Raquel,CUMERAS
798038,COLOVOC,MSCA-IF,99946734,DR,Raquel,CUMERAS
798050,DECISIONSEQ,MSCA-IF,99999308,DR,Tihana,JOVANIC
798063,5GTRACK,MSCA-IF,999980373,MR,Zohair,Abu Shaban
798067,MouseDepthPrey,MSCA-IF,999990267,DR,Drago,GUGGIANA-NILO
798068,INFLA-AID,MSCA-IF,999651931,DR,Tomoko,ASAOKA
798076,SZFunc,MSCA-IF,99946734,,Stacy,STEINBERG
798076,SZFunc,MSCA-IF,99997562,,Stacy,STEINBERG
798082,MeeLiH,MSCA-IF,99945861,DR,solenn,PATALANO
798083,EvolBehavGenArch,MSCA-IF,999854758,DR,Luke,NOBLE
798091,FFP-BSS,MSCA-IF,999990267,DR,Matthias-Claudio,LORETTO
798093,EAR-DNA,MSCA-IF,999854758,DR,Axelle,CALCUS
798103,MOCCA,MSCA-IF,999848453,DR,Sonja,PULLEN
798105,FINDER,MSCA-IF,999979694,DR,Giulio,NANNETTI
798106,REPLICHROM4D,MSCA-IF,999896759,DR,Alberto,GATTO
798109,CPA-EST,MSCA-IF,996624658,DR,David,STAWARCZYK
798109,CPA-EST,MSCA-IF,999976105,DR,David,STAWARCZYK
798115,TRANSURBICIDE,MSCA-IF,999977366,DR,Aleksandar,STANICIC
798117,SiBaToGA,MSCA-IF,94973544,MS,Kate,MCGRATH
798118,EPCFG,MSCA-IF,999994826,DR,Harry,STOPES
798119,MRI COMIQSUM,MSCA-IF,99997562,DR,Barbara,DYMERSKA
798129,MaLeR,MSCA-IF,998282485,DR,Matti,Hellström
798131,Human Glymphatics,MSCA-IF,999654744,DR,Sebastian Camillo,Holst
798143,MINERVA,MSCA-IF,99998435,DR,Tanya,DZHANFEZOVA
798157,NEW_WAY,MSCA-IF,999975814,DR,Olga,SOLOVOVA
798169,DisorMetox,MSCA-IF,99998435,DR,Xiao,HUA
798176,FASTMAGNETS,MSCA-IF,99997465,DR,Tadas,BALCIUNAS
798181,FLOURISH,MSCA-IF,917405146,DR,Giulio,PERGOLA
798181,FLOURISH,MSCA-IF,999840596,DR,Giulio,PERGOLA
798196,MOFdynamics,MSCA-IF,999976396,DR,Anna-Sophia,HEHN
798198,BSLchlamy,MSCA-IF,950098317,DR,Frej,TULIN
798198,BSLchlamy,MSCA-IF,999977463,DR,Frej,TULIN
798205,MIRed Streak,MSCA-IF,997292018,DR,Adrien,Leblanc
798205,MIRed Streak,MSCA-IF,99999793,DR,Adrien,Leblanc
798209,Entrans,MSCA-IF,999992013,DR,JunKyu,LEE
798214,EnCAge,MSCA-IF,998922879,DR,Ignacio,BENEDICTO ESPAÑOL
798222,TIGER,MSCA-IF,999522145,DR,Olivier,GOURGUE
798222,TIGER,MSCA-IF,99990287,DR,Olivier,GOURGUE
798225,ROBBINS,MSCA-IF,999976784,DR,David Fengwei,XIE
798235,DYNAMET,MSCA-IF,999994729,DR,Martin,GROTH
798244,ALPHA-STEM,MSCA-IF,992204077,DR,Antonio Elia,FORTE
798244,ALPHA-STEM,MSCA-IF,999879881,DR,Antonio Elia,FORTE
798245,PATCHES,MSCA-IF,999840887,DR,Alessandra,CINIERO
798248,BONE-JOINT-MORPH,MSCA-IF,999993468,DR,KAUSHIK,MUKHERJEE
798255,VISSATO,MSCA-IF,999907526,DR,Dominic,Standage
798264,FastMeasure,MSCA-IF,949853683,DR,Benjamín,ALONSO
798269,TEMPNET,MSCA-IF,999991722,DR,Irene,MENDOZA SAGRERA
798271,HYPERTHERM,MSCA-IF,999847677,DR,Vanira,Trifiletti
798275,TRANSPHILEUR,MSCA-IF,999995602,DR,Sasa,HRNJEZ
798292,ToPol,MSCA-IF,99999793,DR,Philippe,ST-JEAN
798293,BioVOLHum,MSCA-IF,999994535,MRS,Pille,MÄND
798297,ZELDA,MSCA-IF,999990267,DR,Adam,KŁOSIN
798304,Rotaxane-DNA,MSCA-IF,999975329,DR,Amanda,ACEVEDO-JAKE
798305,SuperFlotillin,MSCA-IF,999991722,DR,Marcin,KRUPKA
798319,CIOP,MSCA-IF,999902676,DR,Christian,BUCKINGHAM
798321,DESlRE,MSCA-IF,999990267,DR,Jia-Jie,Zhu
798326,AXO-MATH,MSCA-IF,99999793,DR,nicolas,CHENOUARD
798332,WORM_SLEEP,MSCA-IF,999866883,DR,mara,ANDRIONE
798332,WORM_SLEEP,MSCA-IF,999919069,DR,mara,ANDRIONE
798348,DIRECT Therapies,MSCA-IF,984564454,DR,Derfogail,DELCASSIAN
798348,DIRECT Therapies,MSCA-IF,999976978,DR,Derfogail,DELCASSIAN
798365,SABIR,MSCA-IF,999997736,DR,Lelde,TIMMA
798371,DSMFACIL,MSCA-IF,999977269,DR,Nevin,MUTLU
798380,NSINC,MSCA-IF,999973971,DR,Yanan Henry,WEN
798381,UPDWMI,MSCA-IF,999974941,MRS,Priya,Gupta
798384,TOMMY,MSCA-IF,99999793,DR,Christopher,WEGG
798392,MPP,MSCA-IF,999974553,DR,Milos,POPOVIC
798397,MULTIPROB,MSCA-IF,999991722,DR,Tomás,RAMOS
798402,RydSpin,MSCA-IF,999987648,DR,Nithiwadee,THAICHAROEN
798409,HMST-PC,MSCA-IF,952933918,DR,Nicholas,PAVLOPOULOS
798411,BactoBubble,MSCA-IF,999979015,DR,François,PEAUDECERF
798421,FEMAGREE,MSCA-IF,972703779,DR,Stefanie,DUESBERG
798455,PlantEmulGel,MSCA-IF,99996883,DR,Antoine,Deblais
798475,METAQUAKENG,MSCA-IF,999993468,DR,Bogdan,UNGUREANU
798479,MRRI-MENA,MSCA-IF,999887253,DR,Kelsey,Norman
798480,VOLCANOWAVES,MSCA-IF,999882015,DR,Luciano Attilio Maria,Zuccarello
798482,AutoTADes,MSCA-IF,999643492,DR,Ebru,AYDIN GOL
798488,STARTlight,MSCA-IF,999989782,DR,Andreas,MILIAS-ARGEITIS
798499,EpiNoise,MSCA-IF,999473742,DR,Carine,STAPEL
798502,PEREDEP,MSCA-IF,999892588,DR,Anastasia,DELIGIAOURI
798504,MECHANOSITY,MSCA-IF,992204077,DR,Alberto,ELOSEGUI ARTOLA
798504,MECHANOSITY,MSCA-IF,99952845,DR,Alberto,ELOSEGUI ARTOLA
798505,NanoBBB,MSCA-IF,999907526,DR,Zhiling,Guo
798510,fastHDX for IDPs,MSCA-IF,999991043,DR,Eleanor Rose,Dickinson
798514,VARIO,MSCA-IF,999974165,DR,Maggie,Johnson
798529,LiguSTAR,MSCA-IF,99989802,MS,Maria del Mar,CASTRO GARCIA
798532,SPECTROCHEM,MSCA-IF,999973971,DR,Francesco,NATTINO
798555,FaMInART,MSCA-IF,999986096,DR,Priya,Satalkar
798556,ToPSeCRET,MSCA-IF,999973971,DR,Nadège,KAINA
798560,DNAProteinCrossRep,MSCA-IF,999991043,DR,Leena,Ackermann
798565,RE-IMMUNE,MSCA-IF,999658818,DR,Alessia,Amodio
798565,RE-IMMUNE,MSCA-IF,999844864,DR,Alessia,Amodio
798570,YAP MECHANO,MSCA-IF,999995602,DR,Hanna,SLADITSCHEK
798573,SC-EpiTranscriptome,MSCA-IF,999518362,DR,Peter,ZELLER
798576,nanoTOM,MSCA-IF,9999795,DR,Bokka,Ramesh
798582,GammaDelta,MSCA-IF,999980276,DR,Katarzyna,PLACEK
798583,BioIsoK,MSCA-IF,999974262,MR,Théo,TACAIL
798591,CXCR4THERAPY,MSCA-IF,999997833,DR,Davide,MONTEFERRARIO
798617,BRONC,MSCA-IF,999973971,DR,Keita,TAMURA
798619,TUNING-BRAKES,MSCA-IF,999975911,DR,Inge,Leunissen
798627,NL2LPV,MSCA-IF,999977269,DR,Maarten,SCHOUKENS
798631,ESCSSE,MSCA-IF,999994826,DR,Hong,LIU
798633,XQCR,MSCA-IF,999997736,DR,Sajesh,THOMAS
798637,VulneraBAP1,MSCA-IF,999990073,DR,Samuel,PEÑA-LLOPIS
798638,LEADERPROFILE,MSCA-IF,999977463,DR,Franziska,EMMERLING
798639,FLEXI-G,MSCA-IF,999974165,DR,Prakash,K
798640,ProLung,MSCA-IF,999991043,DR,Kenneth Klingenberg,Barfod
798644,AstroMiRimage,MSCA-IF,999867368,DR,Janosch,Heller
798650,Gut_Fights_PD,MSCA-IF,999974941,DR,MARIA EUGENIA,GOYA
798651,CeramCom,MSCA-IF,995352018,DR,Peter,TATARKO
798658,MultiPic,MSCA-IF,999975814,DR,Liquan,LIU
798686,GARDENCITYIDEA,MSCA-IF,999907526,DR,Vendula,HNIDKOVA
798688,EuroDag,MSCA-IF,999985417,DR,Isabella,Caricola
798696,OCOCAMKS,MSCA-IF,99992712,DR,Iva,LUCIC
798697,NEXTLEDs,MSCA-IF,999979015,DR,Yusuf,Kelestemur
798703,GEMZ,MSCA-IF,999975814,DR,Kinga,GAWEL
798706,LIDIA,MSCA-IF,999974941,DR,Emilija,ZABILIUTE
798716,UNNAMEd-2,MSCA-IF,999991043,DR,Sebastian,GNOSA
798726,BHmapping,MSCA-IF,999457543,DR,Barbara,DE MARCO
798736,transLEISHion,MSCA-IF,99998435,MRS,Andreia Filipa,Ramos Ribeiro de Lemos Albuquerque Wendt
798739,GHRELMIGRA,MSCA-IF,988059752,DR,Sara,Lupi
798739,GHRELMIGRA,MSCA-IF,999851848,DR,Sara,Lupi
798768,PrenatalStressOmics,MSCA-IF,999990267,DR,Cristiana,CRUCEANU
798769,MIGPSC,MSCA-IF,998211966,DR,Joana,DEUS PEREIRA
798820,IN-3D-CAN,MSCA-IF,999990655,DR,Johan,LIND
798821,PPOM-PTT,MSCA-IF,999974165,MS,SHE,SHAN
798824,TaxInfoProcessing,MSCA-IF,999899475,DR,Christoph,KOGLER
798830,MAGNET-CELLPATCH,MSCA-IF,999865234,DR,Idoia,CASTELLANOS RUBIO
798836,MAPSYNE,MSCA-IF,917311929,DR,Marie Engelene,OBIEN
798837,MATHCOV,MSCA-IF,999992595,DR,Xiaochao,CHEN
798841,EpiBigDatainWomen,MSCA-IF,955280348,DR,Benedetta,Izzi
798846,CuCAN,MSCA-IF,99990384,DR,Srimanta,MANNA
798851,BioGraphING,MSCA-IF,999977366,DR,Sabina,CANEVA
798853,MIMe,MSCA-IF,99999793,DR,Manuel,MERCIER
798861,PeLED,MSCA-IF,999852236,DR,Xiao-Ke,LIU
798866,EcoLabSS,MSCA-IF,998706666,MS,Lara,MONTICELLI
798867,ADAFARM,MSCA-IF,937459605,DR,PEDRO,ZORRILLA MIRAS
798891,ANTHEM,MSCA-IF,99947316,DR,Jaime,DUMONT
798894,ISOPATH,MSCA-IF,999974262,DR,Łukasz,POSPIESZNY
798901,AnBIOSST,MSCA-IF,999991334,DR,Sandeep,PANDA
798908,OptimisingIDS,MSCA-IF,996120064,DR,Marina,Kalashnikova
798909,Exoplanet Finder,MSCA-IF,999623122,DR,Garima,SINGH
