projectRcn,projectID,participationId,projectAcronym,role,id,name,shortName,activityType,endOfParticipation,ecContribution,country,street,city,postCode
198809,685825,685825998061713,FAST,participant,998061713,GESIM GESELLSCHAFT FUR SILIZIUMMIKROSYSTEME MBH,GES,PRC,false,726000,DE,BAUTZNER LANDSTRASSE 45,GROSSERKMANNSDORF,01454
198809,685825,685825972500079,FAST,participant,972500079,NADIR SRL,NADIR,PRC,false,932750,IT,VIA FRANCESCO ZUGNO 9,PADOVA,35134
210215,740627,740627952323012,IN-PREP,participant,952323012,C.C.I.C.C. LIMITED,CARR,PRC,true,,IE,5 NORTHUMBERLAND ROAD BALLSBRIDGE,DUBLIN,D04 PD25
210215,740627,740627999816540,IN-PREP,participant,999816540,MINISTERO DELL'INTERNO,PSD,PUB,false,312393,IT,Piazza del Viminale 1,ROME,00184
210215,740627,740627993521919,IN-PREP,participant,993521919,HEALTH SERVICE EXECUTIVE HSE,HSE,PUB,false,80687.5,IE,LIMETREE AVENUE 2ND FLO OAK HOUSE,NAAS,
210215,740627,740627987804060,IN-PREP,participant,987804060,SATWAYS PROIONTA KAI YPIRESIES TILEMATIKIS DIKTYAKON KAI TILEPIKINONIAKON EFARMOGON ETAIRIA PERIORISMENIS EFTHINIS EPE,SATWAYS,PRC,false,576819.5,EL,CHRISTOU LADA STREET 3,HALANDRI,15233
210215,740627,740627999984059,IN-PREP,participant,999984059,FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.,Fraunhofer,REC,false,480027.5,DE,HANSASTRASSE 27C,MUNCHEN,80686
210215,740627,740627999645432,IN-PREP,participant,999645432,ASSISTANCE PUBLIQUE HOPITAUX DE PARIS,AP-HP,REC,false,315562.5,FR,3 AVENUE VICTORIA,PARIS,75000
210215,740627,740627995564060,IN-PREP,participant,995564060,CRISISPLAN BV,CPLAN,PRC,false,377562.5,NL,FRAMBOZENWEG 123,LEIDEN,2321 KA
210215,740627,740627999867756,IN-PREP,participant,999867756,UNIVERSITY OF GREENWICH,UOG,HES,false,513547.5,UK,Old Royal Naval College Park Row Greenwich,LONDON,SE10 9LS
210215,740627,740627959754473,IN-PREP,participant,959754473,AIR WORLDWIDE LIMITED,AIR,PRC,false,340462.5,UK,40 GRACECHURCH STREET 4TH FLOOR,LONDON,EC3V OBT
210215,740627,740627917663651,IN-PREP,participant,917663651,VEILIGHEIDSREGIO IJSSELLAND,SRIJ,PUB,false,355437.5,NL,MARSWEG 39,ZWOLLE,8013 PE
210215,740627,740627999981731,IN-PREP,participant,999981731,DEUTSCHES ZENTRUM FUR LUFT UND RAUMFAHRT EV,DLR,REC,false,535893.75,DE,LINDER HOHE,KOLN,51147
210215,740627,740627935987145,IN-PREP,participant,935987145,DIMOS RODOU,MUNICIPALITY OF RHODES,PUB,false,236500,EL,ELEFHERIAS SQ 1,RHODOS,85131
210215,740627,740627999956705,IN-PREP,participant,999956705,AIRBUS DS SAS,ADS,PRC,false,428487.5,FR,BOULEVARD JEAN MOULIN - ZAC DE LA CLEF SAINT PIERRE 1,ELANCOURT,78990
210215,740627,740627994746059,IN-PREP,participant,994746059,INTELLIGENCE FOR ENVIRONMENT & SECURITY IES CONSULTING SRL,IES Consulting,PRC,false,146650,IT,Via di San Valentino 34,ROMA,00197
210215,740627,740627999938275,IN-PREP,participant,999938275,CS GROUPFRANCE,CS GROUP - FRANCE,PRC,false,777306.25,FR,AVENUE GALILEE 22,LE PLESSIS ROBINSON,92350
210215,740627,740627923930724,IN-PREP,participant,923930724,TRILATERAL RESEARCH LTD,TRI,PRC,false,172243.75,UK,ONE KNIGHTSBRIDGE GREEN OFFICE 5.12 5TH FLOOR,LONDON,SW1X 7QA
210215,740627,740627998058415,IN-PREP,participant,998058415,Police Service of Northern Ireland,PSNI,PUB,false,195375,UK,Knock Road 65,Belfast,BT5 6LE
210215,740627,740627999654356,IN-PREP,coordinator,999654356,INSTITUTE OF COMMUNICATION AND COMPUTER SYSTEMS,ICCS,REC,false,1018860,EL,Patission Str. 42,ATHINA,10682
210215,740627,740627999882888,IN-PREP,participant,999882888,DEUTSCHE HOCHSCHULE DER POLIZEI,DHPol,HES,false,258640,DE,Zum Roten Berge 18-24,MUENSTER,48165
210215,740627,740627952567840,IN-PREP,participant,952567840,EXUS SOFTWARE LTD,EXUS,PRC,false,537862.5,UK,OLD BROAD STREET 25 TOWER 42,LONDON,EC2N 1PB
210215,740627,740627998823163,IN-PREP,participant,998823163,Carr Communications Limited,Carr Comm,PRC,false,339237.5,IE,NORTHUMBERLAND ROAD 5 BALLSBRIDGE,Dublin,A96 PR60
223631,822030,822030956122017,VERTIGO,participant,956122017,CREONIC GMBH,CREONIC GMBH,PRC,false,200000,DE,BAHNHOFSTRASSE 26-28,KAISERSLAUTERN,67655
223631,822030,822030999984059,VERTIGO,participant,999984059,FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.,Fraunhofer,REC,false,305472.5,DE,HANSASTRASSE 27C,MUNCHEN,80686
223631,822030,822030905347755,VERTIGO,participant,905347755,THALES ALENIA SPACE SWITZERLAND AG,TASinCH,PRC,false,539807,CH,SCHAFFHAUSERSTRASSE 580,ZURICH,8052
223631,822030,822030999994438,VERTIGO,participant,999994438,OFFICE NATIONAL D'ETUDES ET DE RECHERCHES AEROSPATIALES,ONERA,REC,false,399216.25,FR,CHEMIN DE LA HUNIERE,PALAISEAU,91120
223631,822030,822030999979015,VERTIGO,participant,999979015,EIDGENOESSISCHE TECHNISCHE HOCHSCHULE ZUERICH,ETH Zürich,HES,false,312253,CH,Raemistrasse 101,ZUERICH,8092
223631,822030,822030998635953,VERTIGO,participant,998635953,Gooch & Housego (Torquay) Limited,G&H TQY,PRC,false,359937.5,UK,BROOMHILL WAY UNIT A,TORQUAY DEVON,TQ2 7QL
223631,822030,822030999908205,VERTIGO,coordinator,999908205,THALES ALENIA SPACE FRANCE SAS,THALES ALENIA SPACE FRANCE,PRC,false,472950,FR,AVENUE JEAN FRANCOIS CHAMPOLLION 26,TOULOUSE,31100
223631,822030,822030999751938,VERTIGO,participant,999751938,THALES,THALES,PRC,false,304700,FR,TOUR CARPE DIEM PLACE DES COROLLES ESPLANADE NORD,COURBEVOIE,92400
223631,822030,822030907543641,VERTIGO,participant,907543641,LEO SPACE PHOTONICS R&D MONOPROSOPIIKE,LEO SPACE PHOTONICS R&D,PRC,false,104500,EL,PATRIARCH GRIGORIOS AND NEAPOLEPOLEOS,AGIA PARASKEVI,15341
223410,847082,847082998687363,ODYSSEE-MURE,participant,998687363,STATENS ENERGIMYNDIGHET,SWEA - STEM,PUB,false,47422.5,SE,GREDBYVAGEN 10,ESKILSTUNA,632 21
223410,847082,847082989474012,ODYSSEE-MURE,participant,989474012,Federale Overheidsdienst Economie KMO Middenstand en Energie,FOD Economie,PUB,false,,BE,Vooruitgangstraat 50,Brussel,1210
223410,847082,847082999597223,ODYSSEE-MURE,participant,999597223,TECHNOLOGIKO PANEPISTIMIO KYPROU,CYPRUS UNIVERSITY OF TECHNOLOGY CUT,HES,false,33799.36,CY,ARCHBISHOP KYPRIANOS 31 SAVINGS COOPERATIVE BANK BUILDING 3RD FLOOR,LEMESOS,3036
223410,847082,847082949785395,ODYSSEE-MURE,participant,949785395,MY ENERGY GIE,MY ENERGY GIE,OTH,false,33098.75,LU,RUE GLESENER 28,LUXEMBOURG,1630
223410,847082,847082983180458,ODYSSEE-MURE,participant,983180458,FIZIKALAS ENERGETIKAS INSTITUTS,INSTITUTE OF PHYSICAL ENERGETICS IPE,REC,false,23698.75,LV,KRIVU 11,RIGA,1006
223410,847082,847082999974650,ODYSSEE-MURE,participant,999974650,UNIVERSITE DE GENEVE,UNIGE,HES,false,41531.25,CH,RUE DU GENERAL DUFOUR 24,GENEVE,1211
223410,847082,847082966800456,ODYSSEE-MURE,participant,966800456,OSTERREICHISCHE ENERGIEAGENTUR AUSTRIAN ENERGY AGENCY,AEA,OTH,false,65025,AT,MARIAHILFER STRASSE 136,WIEN,1150
223410,847082,847082999971837,ODYSSEE-MURE,participant,999971837,INSTITUT JOZEF STEFAN,JSI,REC,false,43490,SI,Jamova 39,LJUBLJANA,1000
223410,847082,847082999988909,ODYSSEE-MURE,participant,999988909,NEDERLANDSE ORGANISATIE VOOR TOEGEPAST NATUURWETENSCHAPPELIJK ONDERZOEK TNO,NETHERLANDS ORGANISATION FORAPPLIED SCIENTIFIC RESEARCH,REC,false,47487.5,NL,ANNA VAN BUERENPLEIN 1,DEN HAAG,2595 DA
223410,847082,847082999984059,ODYSSEE-MURE,participant,999984059,FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.,Fraunhofer,REC,false,254997.5,DE,HANSASTRASSE 27C,MUNCHEN,80686
223410,847082,847082999646014,ODYSSEE-MURE,participant,999646014,CENTRE FOR RENEWABLE ENERGY SOURCES AND SAVING FONDATION,CRES,REC,false,25835,EL,MARATHONOS 19TH KM,PIKERMI,19009
223410,847082,847082913494300,ODYSSEE-MURE,participant,913494300,BORG & CO AB,BORG & CO,PRC,false,12127.5,SE,SVEAVAGEN 98 4TR,STOCKHOLM,113 50
223410,847082,847082950873638,ODYSSEE-MURE,participant,950873638,ADENE AGENCIA PARA A ENERGIA,ADENE,OTH,false,37210,PT,AVENIDA 5 DE OUTUBRO 208,LISBOA,1050 065
223410,847082,847082940242632,ODYSSEE-MURE,participant,940242632,ENERGY AND WATER AGENCY,EWA,PUB,false,14532.5,MT,WSC TRIQ HAL-QORMI,LUQA,LQA 9043
223410,847082,847082999455603,ODYSSEE-MURE,participant,999455603,INSTITUTT FOR ENERGITEKNIKK,IFE,REC,false,40340,NO,Instituttveien 18,KJELLER,2027
223410,847082,847082999988521,ODYSSEE-MURE,participant,999988521,AGENZIA NAZIONALE PER LE NUOVE TECNOLOGIE L'ENERGIA E LO SVILUPPO ECONOMICO SOSTENIBILE,ENEA,REC,false,30418.75,IT,LUNGOTEVERE GRANDE AMMIRAGLIO THAON DI REVEL 76,ROMA,000196
223410,847082,847082972778178,ODYSSEE-MURE,participant,972778178,MINISTERIE VAN ECONOMISCHE ZAKEN EN KLIMAAT,EZ RVO,PUB,false,22970,NL,BEZUIDENHOUTSEWEG 73,The Hague,2595 AC
223410,847082,847082939008695,ODYSSEE-MURE,participant,939008695,SUSTAINABLE ENERGY DEVELOPMENT AGENCY,SEDA,PUB,false,29525,BG,37 EKZARH JOSSIF STR.,SOFIA,1000
223410,847082,847082950362060,ODYSSEE-MURE,participant,950362060,ENERDATA SAS,ENERDATA SAS,PRC,false,236793.75,FR,AVENUE ALSACE LORRAINE 47,GRENOBLE,38000
223410,847082,847082997911169,ODYSSEE-MURE,participant,997911169,ENVIROS SRO,ENVIROS,PRC,false,20650,CZ,DYKOVA 5310,PRAHA 10,101 00
223410,847082,847082950541025,ODYSSEE-MURE,participant,950541025,MOTIVA SERVICES OY,MOTIVA,PRC,false,57368.75,FI,POHJOINEN RAUTATIEKATU 25,HELSINKI,00100
223410,847082,847082968204434,ODYSSEE-MURE,participant,968204434,GLOWNY URZAD STATYSTYCZNY,GUS,PUB,false,19141.25,PL,AL. NIEPODLEGLOSCI 208,WARSZAWA,00 925
223410,847082,847082999963301,ODYSSEE-MURE,coordinator,999963301,AGENCE DE L'ENVIRONNEMENT ET DE LAMAITRISE DE L'ENERGIE,ADEME,PUB,false,173046.25,FR,AVENUE DU GRESILLE 20,ANGERS CEDEX 01,49004
223410,847082,847082997611148,ODYSSEE-MURE,participant,997611148,THE SUSTAINABLE ENERGY AUTHORITY OF IRELAND,SEAI,PUB,false,23600,IE,WILTON PLACE WILTON PARK HOUSE,DUBLIN,2
223410,847082,847082927993957,ODYSSEE-MURE,participant,927993957,MAGYAR ENERGETIKAI ES KOZMUSZABALYOZASI HIVATAL,MEKH,PUB,false,21570,HU,BAJCSY-ZSILINSZKY UT 52,BUDAPEST,1054
223410,847082,847082994605603,ODYSSEE-MURE,participant,994605603,ENERGISTYRELSEN,DANISH ENERGY AUTHORITY DEA,PUB,false,45920.6,DK,CARSTEN NIEBUHRS GADE 43,KOBENHAVN V,1577
223410,847082,847082999517683,ODYSSEE-MURE,participant,999517683,LIETUVOS ENERGETIKOS INSTITUTAS,LEI,REC,false,21775,LT,Breslaujos g. 3,KAUNAS,LT-44403
223410,847082,847082999760862,ODYSSEE-MURE,participant,999760862,SLOVENSKA INOVACNA A ENERGETICKA AGENTURA,SIEA SLOVAK ENERGY AGENCY,PUB,false,37500,SK,BAJKALSKA 27,BRATISLAVA,827 99
223410,847082,847082950516096,ODYSSEE-MURE,participant,950516096,AUTORITATEA NATIONALA DE REGLEMENTARE IN DOMENIUL ENERGIEI,ANRE - ROMANIAN ENERGY REGULATORY AUTHORITY,PUB,false,31500,RO,CONSTANTIN NACU 3 DISTRICT 2,BUCURESTI,020995
223410,847082,847082950757044,ODYSSEE-MURE,participant,950757044,RICARDO AEA LIMITED,Ricardo-AEA,PRC,false,38882.5,UK,Old Shoreham Road,Shoreham-on-Sea,BN43 5FG
223410,847082,847082994622093,ODYSSEE-MURE,participant,994622093,INSTITUTO PARA LA DIVERSIFICACION Y AHORRO DE LA ENERGIA,SPANISH INSTITUTE ENERGY DIVERSIFICATION AND SAVING,PUB,false,51150,ES,CALLE MADERA 8,MADRID,28004
223410,847082,847082998291506,ODYSSEE-MURE,participant,998291506,ZURCHER HOCHSCHULE FUR ANGEWANDTE WISSENSCHAFTEN,ZHAW,HES,false,33810,CH,GERTRUDSTRASSE 15,WINTERTHUR,8401
223410,847082,847082994565930,ODYSSEE-MURE,participant,994565930,KRAJOWA AGENCJA POSZANOWANIA ENERGII SPOLKA AKCYJNA,KAPE,PRC,false,27031.25,PL,AL. JEROZOLIMSKIE 6579,WARSZAWA,00 697
223410,847082,847082999842536,ODYSSEE-MURE,participant,999842536,TALLINNA TEHNIKAULIKOOL,TalTech,HES,false,29790,EE,Ehitajate tee 5,TALLINN,12616
223410,847082,847082943258362,ODYSSEE-MURE,participant,943258362,ELEKTROTEHNICKI INSTITUT NIKOLA TESLA AKCIONARSKO DRUSTVO BEOGRAD SAVSKI VENEC,NIKOLA TESLA INSTITUTE OFELECTRICAL ENGIEENERING,PRC,false,21400,RS,KOSTE GLAVINICA 8A,BELGRADE,11000
223410,847082,847082999570063,ODYSSEE-MURE,participant,999570063,ENERGETSKI INSTITUT HRVOJE POZAR,EIHP ENERGY INSTITUTE HRVOJE POZAR,REC,false,43153.75,HR,SAVSKA CESTA 163,ZAGREB,10000
193386,636220,636220951649444,TIMON,participant,951649444,TECHNOLABS srl,INT (OLD),PRC,false,241250,IT,VIA CRESCENZIO 2,ROMA,00193
193386,636220,636220954694371,TIMON,participant,954694371,JAVNO PODJETJE LJUBLJANSKA PARKIRISCA IN TRZNICE DOO,JP LPT,PRC,false,413000,SI,KOPITARJEVA ULICA 2,LJUBLJANA,1000
193386,636220,636220999773375,TIMON,participant,999773375,XLAB RAZVOJ PROGRAMSKE OPREME IN SVETOVANJE DOO,XLAB,PRC,false,278375,SI,POT ZA BRDOM 100,LJUBLJANA,1000
193386,636220,636220999638739,TIMON,participant,999638739,CENTRE TECNOLOGIC DE TELECOMUNICACIONS DE CATALUNYA,CTTC,REC,false,500088,ES,AVINGUDA CARL FRIEDRICH GAUSS 7 PARC MEDITERRANI DE TECNOLOGIA,CASTELLDEFELS BARCELONA,08860
193386,636220,636220999984059,TIMON,participant,999984059,FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.,Fraunhofer,REC,false,657000,DE,HANSASTRASSE 27C,MUNCHEN,80686
193386,636220,636220954727739,TIMON,participant,954727739,ISKRA ELEKTRO IN SISTEMSKE RESITVE DOO,ISKRA SISTEMI AVTOMATIZACIJA PROCESOV DD,PRC,false,750625,SI,STEGNE 21,LJUBLJANA,1000
193386,636220,636220905495583,TIMON,participant,905495583,TASS INTERNATIONAL,TASS,PRC,false,525000,NL,AUTOMOTIVE CAMPUS 15,HELMOND,5708 JZ
193386,636220,636220971772482,TIMON,participant,971772482,GEOX TERINFORMATIKAI KFT,GEOX KFT,PRC,false,367875,HU,KEREK UTCA 80,BUDAPEST,1035
193386,636220,636220999876971,TIMON,coordinator,999876971,UNIVERSIDAD DE LA IGLESIA DE DEUSTO ENTIDAD RELIGIOSA,UDEUSTO,HES,false,943750,ES,AVENIDA DE LAS UNIVERSIDADES 24,BILBAO,48007
193386,636220,636220955480459,TIMON,participant,955480459,THE SENSIBLE CODE COMPANY LTD,SCRAPERWIKI LTD,PRC,false,575000,UK,JAMES HOUSE STONECROSS BUSINESS PARK YEW TREE WAY,WARRINGTON CHESHIRE,WA3 3JD
193386,636220,636220998385402,TIMON,participant,998385402,CONFEDERATION OF ORGANISATIONS IN ROAD TRANSPORT ENFORCEMENT AISBL,CORTE,OTH,false,353250,BE,RUE DES DEUX EGLISES 37,BRUXELLES,1000
226087,821087,821087902819353,PLAST2bCLEANED,participant,902819353,ICL EUROPE COOPERATIEF UA,ICL-EU,PRC,false,203750,NL,KONINGIN WILHELMINAPLEIN 30,AMSTERDAM,1062 KR
226087,821087,821087905262783,PLAST2bCLEANED,participant,905262783,ELIX POLYMERS SOCIEDAD LIMITADA,ELIX,PRC,false,146875,ES,CTRA VILA-SECA A LA PINEDA SN - POLIGONO INDUSTRI,LA CANONJA,43080
226087,821087,821087999988909,PLAST2bCLEANED,coordinator,999988909,NEDERLANDSE ORGANISATIE VOOR TOEGEPAST NATUURWETENSCHAPPELIJK ONDERZOEK TNO,NETHERLANDS ORGANISATION FORAPPLIED SCIENTIFIC RESEARCH,REC,false,1253185,NL,ANNA VAN BUERENPLEIN 1,DEN HAAG,2595 DA
226087,821087,821087999984059,PLAST2bCLEANED,participant,999984059,FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.,Fraunhofer,REC,false,926288.75,DE,HANSASTRASSE 27C,MUNCHEN,80686
226087,821087,821087999615071,PLAST2bCLEANED,participant,999615071,FUNDACION GAIKER,GAIKER,REC,false,459750,ES,PARQUE TECNOLOGICO DE VIZCAYA EDIFICIO 202,ZAMUDIO,48170
226087,821087,821087949992102,PLAST2bCLEANED,participant,949992102,CAMPINE NV,CAMP,PRC,false,163326.25,BE,NIJVERHEIDSSTRAAT 2 IZ KANAAL WEST,BEERSE,2340
226087,821087,821087905113888,PLAST2bCLEANED,participant,905113888,JUCHHEIM LABORGERATE GMBH,JLG,PRC,false,452500,DE,HANDWERKSTR 3 - 7,BERNKASTEL-KUES,54470
226087,821087,821087913305635,PLAST2bCLEANED,participant,913305635,SUSTAINABLE INNOVATIONS EUROPE SL,SUSTAINABLE INNOVATIONS,PRC,false,336875,ES,CALLE PIAMONTE 23 OFICINA 303,MADRID,28004
226087,821087,821087998312749,PLAST2bCLEANED,participant,998312749,ELECTROLUX ITALIA SPA,ELECTROLUX,PRC,false,152187.5,IT,CORSO LINO ZANUSSI 24,PORCIA,33080
226087,821087,821087953675968,PLAST2bCLEANED,participant,953675968,COOLREC BV,COR,PRC,false,406092.5,NL,VAN HILSTRAAT 7,Waalwijk,5145 RK
216065,773375,773375998195282,GLOPACK,participant,998195282,SOREDAB SAS,SOREDAB,PRC,false,67886,FR,LIEU DIT LA TREMBLAYE,LA BOISSIERE ECOLE,78125
216065,773375,773375971154107,GLOPACK,participant,971154107,ETABLISSEMENTEN FRANZ COLRUYT NV,Colruyt Group,PRC,false,112191.41,BE,EDINGENSESTEENWEG 196,HALLE,1500
216065,773375,773375937286460,GLOPACK,participant,937286460,TAGEOS,TAGEOS SAS,PRC,false,430683.75,FR,515 RUE ALFRED NOBEL PARC DU MILLENAIRE,MONTPELLIER,34070
216065,773375,773375999986096,GLOPACK,participant,999986096,UNIVERSITEIT GENT,UGent,HES,false,383351.25,BE,SINT PIETERSNIEUWSTRAAT 25,GENT,9000
216065,773375,773375999984059,GLOPACK,participant,999984059,FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.,Fraunhofer,REC,false,629042.5,DE,HANSASTRASSE 27C,MUNCHEN,80686
216065,773375,773375998928020,GLOPACK,participant,998928020,Campden BRI Magyarorszag Nonprofit Korlatolt Felelossegu Tarsasag,Campden BRI Magyarország Nonprofit Kft.,REC,false,389535.63,HU,HALLER U 2,BUDAPEST,1096
216065,773375,773375999716436,GLOPACK,participant,999716436,CREME SOFTWARE LTD,Cremeglobal,PRC,false,531664,IE,The Tower Trinity Technology and Enterprise Campus Grand Canal Quay,DUBLIN,D2
216065,773375,773375933640521,GLOPACK,coordinator,933640521,UNIVERSITE DE MONTPELLIER,UNIVERSITE DE MONTPELLIER,HES,false,791271.25,FR,163 RUE AUGUSTE BROUSSONNET,MONTPELLIER,34090
216065,773375,773375915905041,GLOPACK,participant,915905041,SYMETRIS,SYMETRIS,PRC,false,197109.5,FR,29B RUE DE L'ARQUEBUSE,DIJON,21000
216065,773375,773375950148757,GLOPACK,participant,950148757,INNOVEN SRL .,INNOVEN SRL,PRC,false,268327.5,IT,VIA LE GRAZIE 15,VERONA,37134
216065,773375,773375916613141,GLOPACK,participant,916613141,VLEVICO,Vlevico,PRC,true,5671.09,BE,EDINGENSESTEENWEG 196,HALLE,1500
216065,773375,773375914933586,GLOPACK,participant,914933586,LA VIE EST BELLE BVBA,LVEB,PRC,false,144067.88,BE,LEGEWEG 135-137,OOSTKAMP,8020
216065,773375,773375916897739,GLOPACK,participant,916897739,COOPBOX GROUP SPA,COOPBOX,PRC,false,462563.85,IT,VIA VITTORIO VENETO 1,BIBBIANO,42021
216065,773375,773375998867007,GLOPACK,participant,998867007,ECOZEPT GBR,ECOZEPT,PRC,false,311228.92,DE,OBERER GRABEN 22,FREISING,85354
216065,773375,773375986429667,GLOPACK,participant,986429667,FURSTPLAST,FURST-PLAST,PRC,false,88762.19,FR,RUE BARTHELEMY CONTESTIN - ZONE ARTISANALE LIEUDIT LA GARE 6,FOURQUES,30300
216065,773375,773375928169139,GLOPACK,participant,928169139,PACK4FOOD,PACK4FOOD,OTH,false,412123.75,BE,COUPURE LINKS 653,GENT,9000
216065,773375,773375999789865,GLOPACK,participant,999789865,INSTITUTO DE BIOLOGIA EXPERIMENTAL E TECNOLOGICA,IBET,REC,false,335305,PT,AVENIDA DA REPUBLICA QUINTA DO MARQUES,OEIRAS,2781-901
223232,820331,820331907455953,PROMPT,participant,907455953,UNION FEDERALE DES CONSOMMATEURS,UFC,OTH,false,167702.5,FR,233 BOULEVARD VOLTAIRE,PARIS,75011
223232,820331,820331957538314,PROMPT,participant,957538314,ASSOCIATION DES CONSOMMATEURS TESTACHATS SCRL,Test-Achats,PRC,false,524040,BE,RUE DE HOLLANDE 13,BRUXELLES,1060
223232,820331,820331998954695,PROMPT,participant,998954695,BUREAU EUROPEEN DES UNIONS DE CONSOMMATEURS,BEUC,OTH,false,248818.75,BE,RUE D ARLON 80,BRUXELLES,1040
223232,820331,820331999984059,PROMPT,coordinator,999984059,FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.,Fraunhofer,REC,false,849382.5,DE,HANSASTRASSE 27C,MUNCHEN,80686
223232,820331,820331950556351,PROMPT,participant,950556351,CONSUMENTENBOND,CB,OTH,false,119156.25,NL,ENTHOVENPLEIN 1,DEN HAAG,2521 DA
223232,820331,820331941427487,PROMPT,participant,941427487,ASSOCIATION EUROPEENNE POUR LA COORDINATION DE LA REPRESENTATION DES CONSOMMATEURS POUR LA NORMALISATION,ANEC,OTH,false,148731.25,BE,AVENUE DE TERVUREN 32 BOITE 27,BRUSSELS,1040
223232,820331,820331960698477,PROMPT,participant,960698477,INTERNATIONAL CONSUMER RESEARCH AND TESTING LIMITED,ICRT,OTH,false,657618,UK,24 HIGHBURY CRESCENT,LONDON,N5 1RX
223232,820331,820331943597280,PROMPT,participant,943597280,IFIXIT GMBH,IFIXIT GMBH,PRC,false,349000,DE,TRANKESTRASSE 7,STUTTGART,70597
223232,820331,820331944551857,PROMPT,participant,944551857,RUSZ VEREIN ZUR FOERDERUNG DER SOZIALWIRTSCHAFT,R.U.S.Z,OTH,false,399768.75,AT,LUETZOWGASSE 12-14,WIEN,1140
223232,820331,820331950629780,PROMPT,participant,950629780,OCU EDICIONES SA,OCU EDICIONES S.A.,PRC,false,291725,ES,CALLE ALBARRACIN 21,MADRID,28073
223232,820331,820331907564108,PROMPT,participant,907564108,STIFTUNG WARENTEST,STIWA,OTH,false,542210,DE,LUTZOWPLATZ 1113,BERLIN,10785
223232,820331,820331999977366,PROMPT,participant,999977366,TECHNISCHE UNIVERSITEIT DELFT,TU Delft,HES,false,699625,NL,STEVINWEG 1,DELFT,2628 CN
198078,661796,661796946506989,ADMONT,participant,946506989,ONCOMPASS MEDICINE HUNGARY KORLATOLT FELELOSSEGU TARSASAG,KPS Ltd.,PRC,false,74255,HU,RETEK UTCA 34,BUDAPEST,1024
198078,661796,661796966244452,ADMONT,participant,966244452,EDC ELECTRONIC DESIGN CHEMNITZ GMBH,EDC,PRC,false,134443.01,DE,TECHNOLOGIE CAMPUS 1,CHEMNITZ,09126
198078,661796,661796953121516,ADMONT,participant,953121516,SMARTRAC TECHNOLOGY GMBH,SMT,PRC,false,90659.13,DE,KARLSRUHER STRASSE 3,LEINFELDEN ECHTERDINGEN,70771
198078,661796,661796988428061,ADMONT,participant,988428061,OKMETIC OY,Okmetic,PRC,false,100070.75,FI,PIITIE 2,VANTAA,01510
198078,661796,661796999984059,ADMONT,participant,999984059,FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.,Fraunhofer,REC,false,5310500.55,DE,HANSASTRASSE 27C,MUNCHEN,80686
198078,661796,661796950353912,ADMONT,participant,950353912,SYSTEMA SYSTEMENTWICKLUNG DIPL INF.MANFRED AUSTEN GMBH,SYSTEMA,PRC,false,357274.21,DE,MANFRED VON ARDENNE RING 6,DRESDEN,01099
198078,661796,661796990720074,ADMONT,participant,990720074,MENARINI SILICON BIOSYSTEMS SPA,MSB,PRC,false,784630.95,IT,VIA GIUSEPPE DI VITTORIO 21B3,CASTEL MAGGIORE BO,40013
198078,661796,661796986627935,ADMONT,participant,986627935,FABMATICS GMBH,FABMATICS,PRC,false,160140,DE,ZUR STEINHOEHE 1,DRESDEN,01109
198078,661796,661796940211980,ADMONT,participant,940211980,SENSEAIR AB,SENSEAIR,PRC,false,408633.2,SE,PO BOX 96,DELSBO,820 60
198078,661796,661796967310482,ADMONT,coordinator,967310482,XFAB Dresden GmbH & Co. KG,X-FAB Dresden,PRC,false,1952934.07,DE,GRENZSTRASSE 28,DRESDEN,01109
198078,661796,661796936550036,ADMONT,participant,936550036,AMS SENSORS GERMANY GMBH,AMS SENSORS GERMANY,PRC,false,180557,DE,GOSCHWITZER STRASSE 32,JENA,07745
198078,661796,661796999761735,ADMONT,participant,999761735,TECHNIKON FORSCHUNGS UND PLANUNGSGESELLSCHAFT MBH,TECHNIKON,PRC,false,90194,AT,BURGPLATZ 3A,VILLACH,9500
198078,661796,661796946553064,ADMONT,participant,946553064,HEIMANN SENSOR GMBH,HEIMANN SENSOR GMBH,PRC,false,831740.65,DE,MARIA REICHE STRASSE 1,DRESDEN,01109
198078,661796,661796999575592,ADMONT,participant,999575592,IMMS INSTITUT FUER MIKROELEKTRONIK UND MECHATRONIKSYSTEME GMBH,IMMS GMBH,REC,false,620382,DE,EHRENBERGSTRASSE 27,ILMENAU,98693
