projectId,projectAcronym,fundingScheme,organizationId,title,firstName,fullName,lastName
832777,SYRBODY,MSCA-IF,89769106,DR,Nibras,Nibras Chehayed,Chehayed
832777,SYRBODY,MSCA-IF,999865525,DR,Nibras,Nibras Chehayed,Chehayed
832777,SYRBODY,MSCA-IF,99999793,DR,Nibras,Nibras Chehayed,Chehayed
832787,TANBCPdyes,MSCA-IF,999896953,DR,Mahendra,Mahendra KUMAR,KUMAR
832814,EDSP,MSCA-IF,99998435,DR,Brian,Brian Vlastakis,Vlastakis
832838,STRICt,MSCA-IF,969084418,MR,Abdelfeteh,Abdelfeteh BITAT,BITAT
832838,STRICt,MSCA-IF,998096827,MR,Abdelfeteh,Abdelfeteh BITAT,BITAT
832847,Biochip-images,MSCA-IF,999974359,DR,Feixiong,Feixiong CHEN,CHEN
832862,SSST-BD,MSCA-IF,999903064,DR,Levan,Levan BZHALAVA,BZHALAVA
833004,ACES,MSCA-IF,906446474,DR,Stefanie,Stefanie Mack,Mack
833021,MANMAX,MSCA-IF,999849229,DR,Richard,Richard SHERLEY,SHERLEY
833021,MANMAX,MSCA-IF,999864555,DR,Richard,Richard SHERLEY,SHERLEY
833030,BELVAU,MSCA-IF,999902094,DR,Paula,Paula Fuentes González,Fuentes González
833092,MADAM,MSCA-IF,999864264,DR,Alex,Alex FERRER FERRÉ,FERRER FERRÉ
833095,ChOLLATERAL,MSCA-IF,999902094,DR,Vânia,Vânia Vilas Boas,Vilas Boas
833120,LINSEC,MSCA-IF,999904616,DR,Aviva,Aviva Guttmann,Guttmann
833132,STRATASCAPE,MSCA-IF,999994341,MR,Charles,Charles Shobe,Shobe
833223,ROAR,MSCA-IF,954530344,DR,Joshua,Joshua Snell,Snell
833332,SOUTHWEST,MSCA-IF,99985534,DR,VICTOR,VICTOR LARA,LARA
833353,Plant Phenome,MSCA-IF,999864555,DR,Özlem,Özlem YILMAZ,YILMAZ
833361,BiREDOX,MSCA-IF,998816761,DR,Oriol,Oriol Planas,Planas
833366,CLEFNI,MSCA-IF,999976493,DR,Caiti,Caiti Hauck,Hauck
833401,NEXUS-DRR,MSCA-IF,999844379,DR,Susanne,Susanne Boerner,Boerner
833401,NEXUS-DRR,MSCA-IF,999907526,DR,Susanne,Susanne Boerner,Boerner
833420,Mi-DOG,MSCA-IF,999977172,DR,Caroline,Caroline Bournaud,Bournaud
833422,PALAEOCON,MSCA-IF,999829635,DR,Lourdes,Lourdes LÓPEZ MERINO,LÓPEZ MERINO
833546,FARMACCOUNTA,MSCA-IF,999897341,DR,federico,federico D'ONOFRIO,D'ONOFRIO
833549,ReduceFear,MSCA-IF,999991334,DR,Iris,Iris Lange,Lange
833550,ACHROMAS,MSCA-IF,999989782,DR,Liliia,Liliia Kulish,Kulish
833574,TACOMO,MSCA-IF,999866883,DR,Stefanie,Stefanie SCHAEFER,SCHAEFER
833594,PHAS,MSCA-IF,999600909,DR,Philippe,Philippe Abdel-Sayed,Abdel-Sayed
833630,SLIPPED,MSCA-IF,999992013,DR,Brendan,Brendan Marsh,Marsh
833702,MICROPATH,MSCA-IF,999907526,DR,Jennifer,Jennifer Drummond,Drummond
833731,WEARTUAL,MSCA-IF,902999288,DR,Oğuz Turan,Oğuz Turan BURUK,BURUK
833797,Topo-circuit,MSCA-IF,999907526,DR,Shuo,Shuo Liu,Liu
834024,EngPTC2,MSCA-IF,999645529,DR,Changzhao,Changzhao Pan,Pan
834052,anti-CRISPR,MSCA-IF,999864555,DR,Anne,Anne CHEVALLEREAU,CHEVALLEREAU
834120,SSHelectPhagy,MSCA-IF,998804733,DR,Angeles,Angeles AROCA,AROCA
834120,SSHelectPhagy,MSCA-IF,999862518,DR,Angeles,Angeles AROCA,AROCA
834146,LiquidEff,MSCA-IF,99992324,DR,Danel,Danel Ahman,Ahman
834169,FlexMod,MSCA-IF,999837104,DR,Rose,Rose Abramoff,Abramoff
834236,BioGeoMetal,MSCA-IF,999979015,DR,Tim,Tim Sweere,Sweere
834252,SCRIBSCIE,MSCA-IF,99999793,DR,Jose,Jose BELTRAN,BELTRAN
834256,OPTOSOL,MSCA-IF,99992324,DR,Guilhem,Guilhem Poy,Poy
834274,hsPCF-FRET,MSCA-IF,999991043,DR,Stephanie,Stephanie Heusser,Heusser
834308,NU-RING,MSCA-IF,99999793,DR,Ana,Ana Henriques,Henriques
834329,SEDILAND,MSCA-IF,999991722,DR,Carmelo,Carmelo JUEZ,JUEZ
834330,SO-CUP,MSCA-IF,999975329,DR,Bieito,Bieito Fernández Castro,Fernández Castro
834363,RIPARIONS,MSCA-IF,990797674,DR,José,José LEDESMA,LEDESMA
834363,RIPARIONS,MSCA-IF,999991722,DR,José,José LEDESMA,LEDESMA
834493,OSeaIce,MSCA-IF,999507983,DR,David,David DOCQUIER,DOCQUIER
834610,MechaPattern,MSCA-IF,999991722,DR,Maria,Maria ALMUEDO CASTILLO,ALMUEDO CASTILLO
834621,NeuroAPA,MSCA-IF,999553864,DR,Federica,Federica Zacchini,Zacchini
834638,SUFIN,MSCA-IF,99998435,DR,Nadine,Nadine Strauß,Strauß
834799,NIKOMEDIA,MSCA-IF,99998435,DR,Tuna,Tuna SARE AGTURK,SARE AGTURK
834809,Cata-rotors,MSCA-IF,999993468,DR,Petr,Petr SHERIN,SHERIN
834811,NANOZID,MSCA-IF,999874643,DR,Sybil Akua Okyerewa,Sybil Akua Okyerewa Obuobi,Obuobi
834816,Monopoly,MSCA-IF,99990384,DR,Pallavi,Pallavi TRIPATHI,TRIPATHI
834952,BIOIMPROVE,MSCA-IF,986279414,DR,Joana,Joana Gangoiti,Gangoiti
834966,STREAM,MSCA-IF,999907138,DR,Mohamed,Mohamed ELDESSOUKI,ELDESSOUKI
834975,BIMAAR,MSCA-IF,999883858,DR,Astrid,Astrid HAAS,HAAS
835051,NucSat,MSCA-IF,999867077,DR,Gemma,Gemma Cirac-Claveras,Cirac-Claveras
835140,THERAPE,MSCA-IF,999994535,DR,Olesja,Olesja BONDARENKO,BONDARENKO
835153,STRATOS,MSCA-IF,989739404,DR,Marco,Marco Sagliano,Sagliano
835153,STRATOS,MSCA-IF,999981731,DR,Marco,Marco Sagliano,Sagliano
835305,STEP,MSCA-IF,99945085,DR,Wiebke,Wiebke FREY,FREY
835379,Coevolution,MSCA-IF,999907914,MR,Eric,Eric Dexter,Dexter
835398,3D-FOGROD,MSCA-IF,999986096,DR,Kim,Kim CALDERS,CALDERS
835433,EpIg Men,MSCA-IF,999991431,DR,Gerco,Gerco DEN HARTOG,DEN HARTOG
835466,REFINTEG,MSCA-IF,997292018,DR,Ervis,Ervis MARTANI,MARTANI
835466,REFINTEG,MSCA-IF,999976687,DR,Ervis,Ervis MARTANI,MARTANI
835468,Transcendence,MSCA-IF,99998435,DR,Ruth,Ruth GORNANDT,GORNANDT
835472,MYFUN,MSCA-IF,999895886,DR,Lena,Lena NEUENKAMP,NEUENKAMP
835479,ILSAINC,MSCA-IF,999986484,DR,Camilla,Camilla ADDEY,ADDEY
835489,SUBNETVIS,MSCA-IF,99997562,DR,Stéphane,Stéphane Bugeon,Bugeon
835494,COMPLIT,MSCA-IF,999866883,DR,Juliane,Juliane Prade-Weiss,Prade-Weiss
835496,HEGS,MSCA-IF,984570274,DR,Benjamin,Benjamin Renard,Renard
835496,HEGS,MSCA-IF,999479271,DR,Benjamin,Benjamin Renard,Renard
835496,HEGS,MSCA-IF,999993274,DR,Benjamin,Benjamin Renard,Renard
835530,FrogsInSpace,MSCA-IF,999466467,DR,Andrius,Andrius PAŠUKONIS,PAŠUKONIS
835530,FrogsInSpace,MSCA-IF,99999793,DR,Andrius,Andrius PAŠUKONIS,PAŠUKONIS
835533,GHSO,MSCA-IF,984564454,DR,Gerard,Gerard RUIZ BABOT,RUIZ BABOT
835533,GHSO,MSCA-IF,999897729,DR,Gerard,Gerard RUIZ BABOT,RUIZ BABOT
835541,MOVES,MSCA-IF,998880005,DR,Gaofei,Gaofei Yin,Yin
835571,TRANSITIONS,MSCA-IF,999978336,DR,Antonio,Antonio Profico,Profico
835574,kelbus2,MSCA-IF,94973544,DR,Rory,Rory CERBUS,CERBUS
835577,InDEPENDEnt,MSCA-IF,960782479,DR,Nuno,Nuno Mendonça,Mendonça
835589,MIRROR,MSCA-IF,999846707,DR,mariacristina,mariacristina MANGANO,MANGANO
835599,TRANSLIGHT,MSCA-IF,999991722,DR,Javier,Javier GALLEGO,GALLEGO
835672,MACADAMIA,MSCA-IF,999977366,DR,Nithya,Nithya Subramanian,Subramanian
835677,QuNeS,MSCA-IF,99998435,MR,Esteban,Esteban Castro Ruiz,Castro Ruiz
835682,EMUSIG,MSCA-IF,999976396,MS,Caitlyn,Caitlyn Trevor,Trevor
835704,POTENT,MSCA-IF,966626341,DR,Elena,Elena Mellado Ortega,Mellado Ortega
835732,XYL-SPIT,MSCA-IF,99946734,DR,daniele,daniele cornara,cornara
835732,XYL-SPIT,MSCA-IF,999991722,DR,daniele,daniele cornara,cornara
835733,PreNeolithicMalaria,MSCA-IF,999984253,DR,Valeria,Valeria MONTANO,MONTANO
835736,MINKS,MSCA-IF,999978336,DR,Eloy,Eloy GÁLVEZ LÓPEZ,GÁLVEZ LÓPEZ
835744,ReMyelin,MSCA-IF,999974941,DR,Peggy,Peggy Assinck,Assinck
835758,REL-NET,MSCA-IF,950031581,DR,Maria Chiara,Maria Chiara RIOLI,RIOLI
835758,REL-NET,MSCA-IF,999897341,DR,Maria Chiara,Maria Chiara RIOLI,RIOLI
835767,InstrAct,MSCA-IF,999986096,DR,Carlos,Carlos GONZÁLEZ GARCÍA,GONZÁLEZ GARCÍA
835776,DIEinPEACE,MSCA-IF,999997736,DR,Denis,Denis Artiukhin,Artiukhin
835778,LHP-C-H-PLATE-4-DC,MSCA-IF,999903743,DR,Zhangyuan,Zhangyuan Wang,Wang
835791,MOSAiC,MSCA-IF,99999793,DR,Martina,Martina ESPOSITO,ESPOSITO
835796,CReDItIs,MSCA-IF,999991043,DR,Jörg,Jörg KAMMERHOFER,KAMMERHOFER
835837,EpiNet,MSCA-IF,999991334,DR,Agustina,Agustina VENTRE-LESPIAUCQ,VENTRE-LESPIAUCQ
835846,ERABID,MSCA-IF,999734284,DR,Carmelo,Carmelo Mineo,Mineo
835852,SubTideTools,MSCA-IF,990797674,DR,Gabriel,Gabriel RAU,RAU
835866,COLEX,MSCA-IF,998384626,DR,Nicolas,Nicolas Simon,Simon
835876,SICILYWAR,MSCA-IF,999986096,DR,Antonino,Antonino Crisa',Crisa'
835891,HEAAT,MSCA-IF,999977172,DR,Nik,Nik Petek-Sargeant,Petek-Sargeant
835901,EDOWE,MSCA-IF,999977366,DR,Yichao,Yichao Liu,Liu
835907,CLEAN,MSCA-IF,90675862,DR,SERHAT,SERHAT TOZBURUN,TOZBURUN
835908,RegulatioNFkB,MSCA-IF,99999211,DR,Irene,Irene Santos Barriopedro,Santos Barriopedro
835913,CAOS,MSCA-IF,999896953,DR,Bo,Bo LI,LI
835939,VOLCPRO,MSCA-IF,999977172,DR,Thomas,Thomas AUBRY,AUBRY
835954,PIE ANIMALS,MSCA-IF,999991043,DR,Stefan,Stefan Höfler,Höfler
835997,ReS4ToM,MSCA-IF,999974747,DR,Tomasz,Tomasz HADAS,HADAS
836024,PROTEAS,MSCA-IF,999598969,DR,Leonidas-Dimitrios,Leonidas-Dimitrios SYNTRIVANIS,SYNTRIVANIS
836024,PROTEAS,MSCA-IF,999907914,DR,Leonidas-Dimitrios,Leonidas-Dimitrios SYNTRIVANIS,SYNTRIVANIS
836027,HUMANE,MSCA-IF,99997853,DR,Ionut Gabriel,Ionut Gabriel DUMITRU,DUMITRU
836039,MsgRNA,MSCA-IF,99998435,DR,Jagannath,Jagannath KUCHLYAN,KUCHLYAN
836055,EMESAS,MSCA-IF,999991043,DR,Anuj,Anuj MISRA,MISRA
836071,ULTRA-OLEO,MSCA-IF,999994535,DR,Fabio,Fabio Valoppi,Valoppi
836073,GPCR-MS,MSCA-IF,99998435,,Corinne,Corinne Lutomski,Lutomski
836119,EcoNoMy,MSCA-IF,999978336,DR,Efrossini,Efrossini VIKA,VIKA
836122,CLAYONRISK,MSCA-IF,999995602,DR,Elena Mercedes,Elena Mercedes PEREZ MONSERRAT,PEREZ MONSERRAT
836139,DISMAC-Y,MSCA-IF,999873188,DR,Ana,Ana Podvršič,Podvršič
836146,DEBOGAS,MSCA-IF,999976396,DR,Andreas,Andreas Deuchert,Deuchert
836192,OPT-PCC,MSCA-IF,999847968,PROF,Hui,Hui Yuan,Yuan
836194,WomInPubS,MSCA-IF,999823912,DR,Hooshmand,Hooshmand ALIZADEH,ALIZADEH
836212,EndoPos,MSCA-IF,99990384,MR,Jakub,Jakub Gemperle,Gemperle
836270,GREEN-FRC,MSCA-IF,999976202,DR,Nikola,Nikola TOŠIĆ,TOŠIĆ
836291,GERMINOID,MSCA-IF,999977172,DR,João Pedro,João Pedro Alves-Lopes,Alves-Lopes
836343,NQTPS,MSCA-IF,999990267,DR,Eduardo,Eduardo Mascarenhas,Mascarenhas
836353,RENASCENCE,MSCA-IF,999865234,DR,Goiuri,Goiuri ALBERDI,ALBERDI
836355,MitoQuant,MSCA-IF,999874643,DR,Florian,Florian Ströhl,Ströhl
836384,ARCS,MSCA-IF,999907526,DR,Marie Lisandra,Marie Lisandra Zepeda Mendoza,Zepeda Mendoza
836428,CHROMPART,MSCA-IF,999985611,DR,Daniel Tamas,Daniel Tamas Soukup,Soukup
836434,GraFludicDevices,MSCA-IF,99999793,DR,VASU SIDDESWARA,VASU SIDDESWARA KALANGI,KALANGI
836443,diFUME,MSCA-IF,999907914,DR,Stavros,Stavros Stagakis,Stagakis
836503,INSPIRE,MSCA-IF,999993468,DR,Ozden,Ozden CELIKBILEK,CELIKBILEK
836571,VoiCED,MSCA-IF,999957869,DR,Chiara,Chiara Destri,Destri
836693,BOIL-MODE-ON,MSCA-IF,999860481,DR,Francesco,Francesco Magaletti,Magaletti
836698,BispecificsThatClick,MSCA-IF,999977172,DR,Victor,Victor Laserna Ayora,Laserna Ayora
836751,TackTDEs,MSCA-IF,999991043,DR,Clément,Clément BONNEROT,BONNEROT
836752,OncoViroMRI,MSCA-IF,950098802,DR,Or,Or Perlman,Perlman
836752,OncoViroMRI,MSCA-IF,952933918,DR,Or,Or Perlman,Perlman
836754,SaPhaDe,MSCA-IF,98635779,DR,Bruno,Bruno Rodiño-Janeiro,Rodiño-Janeiro
836754,SaPhaDe,MSCA-IF,998096827,DR,Bruno,Bruno Rodiño-Janeiro,Rodiño-Janeiro
836783,CAOCD,MSCA-IF,999841469,MR,Suguru,Suguru Takagi,Takagi
836792,EDiMplant,MSCA-IF,999976881,DR,DEEPAK RAJENDRA,DEEPAK RAJENDRA UNUNE,UNUNE
836816,TURANDOT,MSCA-IF,991207984,DR,Polina,Polina Kuzhir,Kuzhir
836849,D3AiSF,MSCA-IF,999973971,DR,Maria,Maria Fumanal,Fumanal
836888,EDIFOU,MSCA-IF,985804405,MRS,Elisabetta,Elisabetta Basso,Basso
836921,LexPex,MSCA-IF,999978336,DR,Elisabeth,Elisabeth Norcliffe,Norcliffe
836937,PinCER,MSCA-IF,999990655,DR,Nicholas,Nicholas MORAN,MORAN
836947,pyrroQuin,MSCA-IF,999990267,DR,Gregor Sascha,Gregor Sascha Cremosnik,Cremosnik
836958,MCFPAD-3DSLs,MSCA-IF,999896953,DR,Guolu,Guolu YIN,YIN
836989,GRACE,MSCA-IF,999977172,DR,Michiel,Michiel Van Oudheusden,Van Oudheusden
837036,ENR,MSCA-IF,999975426,DR,Camil,Camil Golub,Golub
837096,P4,MSCA-IF,999979694,DR,Deborah,Deborah Tangunan,Tangunan
837154,MUSLIMWOMENFILM,MSCA-IF,999975717,DR,Rahat,Rahat Imran,Imran
837180,FundaMentalHM,MSCA-IF,999881724,DR,Oleguer,Oleguer Plana Ripoll,Plana Ripoll
837180,FundaMentalHM,MSCA-IF,999997736,DR,Oleguer,Oleguer Plana Ripoll,Plana Ripoll
837190,DiaEthic,MSCA-IF,998804636,DR,Linda,Linda Armano,Armano
837190,DiaEthic,MSCA-IF,999897341,DR,Linda,Linda Armano,Armano
837197,PROTOBAC,MSCA-IF,999974262,DR,Can,Can Xu,Xu
837228,ENGRAVINg,MSCA-IF,996120064,DR,Sendy,Sendy CAFFARRA,CAFFARRA
837228,ENGRAVINg,MSCA-IF,998096536,DR,Sendy,Sendy CAFFARRA,CAFFARRA
837228,ENGRAVINg,MSCA-IF,999466467,DR,Sendy,Sendy CAFFARRA,CAFFARRA
837297,The Damned,MSCA-IF,99802204,DR,Andrea,Andrea BRAZZODURO,BRAZZODURO
837297,The Damned,MSCA-IF,999897341,DR,Andrea,Andrea BRAZZODURO,BRAZZODURO
837327,ALGOCERT,MSCA-IF,99990772,DR,Shaull,Shaull Almagor,Almagor
837327,ALGOCERT,MSCA-IF,999975038,DR,Shaull,Shaull Almagor,Almagor
837339,ProgNanoRobot,MSCA-IF,99990384,DR,German,German Zango,Zango
837378,SURFCAT,MSCA-IF,999973971,DR,James,James Pankhurst,Pankhurst
837491,SyLeNCe,MSCA-IF,999485382,DR,Isabel,Isabel CALVO ARNEDO,CALVO ARNEDO
837524,ENGECON,MSCA-IF,999977172,DR,massimo,massimo asta,asta
837547,Degradation_ID,MSCA-IF,999866495,DR,Anne,Anne GREGOR,GREGOR
837602,LYP-RIG,MSCA-IF,999993468,DR,Disheng,Disheng Xu,Xu
837702,Finite Memory,MSCA-IF,999515355,DR,KEMAL,KEMAL YILDIZ,YILDIZ
837702,Finite Memory,MSCA-IF,999923628,DR,KEMAL,KEMAL YILDIZ,YILDIZ
837703,Renal Flow,MSCA-IF,99999211,DR,Sara,Sara Roig Merino,Roig Merino
837706,CoVes,MSCA-IF,999977172,DR,Carlo,Carlo Bravin,Bravin
837718,DiPipe,MSCA-IF,99990287,DR,Sovan,Sovan Biswas,Biswas
837721,Pre-COSH,MSCA-IF,999852527,DR,Ebenezer,Ebenezer Adaku,Adaku
837724,D-FINED,MSCA-IF,99998435,DR,Luca,Luca Reggio,Reggio
837727,NHNME,MSCA-IF,954542275,DR,Michele,Michele MARTINI,MARTINI
837727,NHNME,MSCA-IF,999977172,DR,Michele,Michele MARTINI,MARTINI
837730,MINERVA,MSCA-IF,999839529,DR,Michaela,Michaela ECKER,ECKER
837745,FAMWAR,MSCA-IF,999977172,DR,Marion,Marion Glaumaud-Carbonnier,Glaumaud-Carbonnier
837749,SUSTEUS,MSCA-IF,99946734,DR,Alessandro,Alessandro Busà,Busà
837749,SUSTEUS,MSCA-IF,999985514,DR,Alessandro,Alessandro Busà,Busà
837768,Theatre ReDefined,MSCA-IF,999994826,DR,Radka,Radka KUNDEROVÁ,KUNDEROVÁ
837781,DROSI,MSCA-IF,999991043,DR,Scott,Scott Haddow,Haddow
837793,QuantGMC,MSCA-IF,955518483,PROF,Hubert,Hubert Lacoin,Lacoin
837794,OpeSpeKin,MSCA-IF,99997562,DR,Leila,Leila NEGAHDAR,NEGAHDAR
837804,DefTiMOFs,MSCA-IF,999953019,DR,Isabel,Isabel Abanades,Abanades
837826,SpeSex,MSCA-IF,999985029,DR,Maider,Maider IGLESIAS,IGLESIAS
837838,WEAVERBIRD_DEFENCE,MSCA-IF,999515355,DR,Jenny,Jenny YORK,YORK
837838,WEAVERBIRD_DEFENCE,MSCA-IF,999977172,DR,Jenny,Jenny YORK,YORK
837857,LawLove,MSCA-IF,999897341,DR,Chiara,Chiara MANNONI,MANNONI
837873,ISOTOPEST,MSCA-IF,999986387,DR,Clara,Clara Torrentó,Torrentó
837894,EROS,MSCA-IF,999974262,DR,Hannah,Hannah Susorney,Susorney
837897,Genetic Vaccine,MSCA-IF,999882015,DR,Juan Carlos,Juan Carlos ALVAREZ PEREZ,ALVAREZ PEREZ
837900,AR-DDR,MSCA-IF,995163935,DR,Joaquin,Joaquin Mateo,Mateo
837903,Smartpolymer,MSCA-IF,905130378,DR,Maryna,Maryna Murlykina,Murlykina
837910,JG-GH-UCLouvain,MSCA-IF,999980664,DR,Janine,Janine GEORGE,GEORGE
837912,ACTAN,MSCA-IF,999893946,DR,Andrzej,Andrzej PAWLOWSKI,PAWLOWSKI
837923,GetToKnowPneumo,MSCA-IF,999841469,DR,Liselot,Liselot Dewachter,Dewachter
837928,PoSHGOAT,MSCA-IF,999879881,DR,Thorsten,Thorsten Feichtner,Feichtner
837951,DC Metabolism,MSCA-IF,93642607,DR,Michael,Michael Buck,Buck
837966,DeMol,MSCA-IF,99990384,DR,Marta,Marta PINA,PINA
837990,DiMaS,MSCA-IF,999990655,DR,Romina,Romina Henriques,Henriques
837992,REEFCLAM,MSCA-IF,999979694,DR,Eleanor,Eleanor John,John
838001,MAGIMOX,MSCA-IF,99990287,DR,Magnus,Magnus NORD,NORD
838009,TSFP,MSCA-IF,999984253,DR,Dianming,Dianming SUN,SUN
838018,ERMADA,MSCA-IF,99945861,DR,Yorgos,Yorgos Sofianatos,Sofianatos
838024,CHES,MSCA-IF,99998435,DR,Yu,Yu Mo,Mo
838037,UWB-IODA SF-PC,MSCA-IF,999902676,DR,Faheem,Faheem KHAN,KHAN
838108,BICACH,MSCA-IF,999868629,DR,Tanguy,Tanguy Saget,Saget
838143,ReSOLeS,MSCA-IF,999888029,DR,Mikel,Mikel BRAVO ACHA,BRAVO ACHA
838161,CaTPoP,MSCA-IF,999985417,DR,Elisa,Elisa MARAZZI,MARAZZI
838164,AmNorSSC,MSCA-IF,999975814,MR,David,David Natvig,Natvig
838171,TEXTHIOL,MSCA-IF,94973544,DR,Daniele,Daniele MANTIONE,MANTIONE
838179,LABandFAB,MSCA-IF,997904961,DR,LAURA,LAURA CIAMMARUCHI,CIAMMARUCHI
838181,PENFIX,MSCA-IF,99990287,DR,Sean,Sean Kelly,Kelly
838183,BacDrug,MSCA-IF,999993468,DR,Anna,Anna KLÖCKNER,KLÖCKNER
838188,IMAGINE,MSCA-IF,999437561,DR,Iacer,Iacer CALIXTO,CALIXTO
838188,IMAGINE,MSCA-IF,999985708,DR,Iacer,Iacer CALIXTO,CALIXTO
838196,OakMycEvo,MSCA-IF,999994632,DR,Jaqueline,Jaqueline Hess,Hess
838199,BB-SLM,MSCA-IF,94973544,DR,SAMLAN,SAMLAN CHANDRAN THODIKA,CHANDRAN THODIKA
838203,NumBraInf,MSCA-IF,992204077,DR,Mojtaba,Mojtaba Soltanlou,Soltanlou
838203,NumBraInf,MSCA-IF,999991916,DR,Mojtaba,Mojtaba Soltanlou,Soltanlou
838205,ECONUTRISENS,MSCA-IF,999990267,DR,Diego,Diego Galagovsky,Galagovsky
838216,EDAO,MSCA-IF,999904034,DR,Matteo,Matteo Lissandrini,Lissandrini
838220,EMAGICS,MSCA-IF,999845446,DR,Styliani,Styliani SKIADOPOULOU,SKIADOPOULOU
838225,BICE,MSCA-IF,999977172,DR,Nadine,Nadine RANDEL,RANDEL
838237,OPTIMISE,MSCA-IF,999870181,DR,Dominique,Dominique ROCHE,ROCHE
838237,OPTIMISE,MSCA-IF,999879978,DR,Dominique,Dominique ROCHE,ROCHE
838242,EXTRIDIM,MSCA-IF,999992595,DR,Guy,Guy POLTURAK,POLTURAK
838246,COFFEE,MSCA-IF,999909854,MR,John,John Ortmann,Ortmann
838252,Inflapoptosis,MSCA-IF,999841469,DR,Kaiwen,Kaiwen Chen,Chen
838259,SAECG,MSCA-IF,999522145,DR,Jelena,Jelena KORNEJ,KORNEJ
838259,SAECG,MSCA-IF,999854564,DR,Jelena,Jelena KORNEJ,KORNEJ
838280,A-PREACH,MSCA-IF,999989782,DR,Stefano,Stefano Crespi,Crespi
838282,Rewarding Stereotype,MSCA-IF,999846222,DR,Niv,Niv REGGEV,REGGEV
838296,MarshFlux,MSCA-IF,998826946,MS,Sophie,Sophie Comer-Warner,Comer-Warner
838296,MarshFlux,MSCA-IF,999907526,MS,Sophie,Sophie Comer-Warner,Comer-Warner
838316,STABREP,MSCA-IF,999985514,DR,Yadira,Yadira VALDIVIESO DÍAZ,VALDIVIESO DÍAZ
838317,LONGFLOW,MSCA-IF,999991722,DR,Gloria,Gloria SERRANO-BUENO,SERRANO-BUENO
838326,BioPhoCS,MSCA-IF,999981052,DR,Fei,Fei Zhao,Zhao
838367,DIMCO,MSCA-IF,999973971,DR,Seunghwa,Seunghwa Lee,Lee
838371,VOTEF,MSCA-IF,999981925,DR,Nicolás Eduardo,Nicolás Eduardo Acosta García,Acosta García
838372,GRAND-PAHs,MSCA-IF,999974553,DR,Helgi Rafn,Helgi Rafn HRÓÐMARSSON,HRÓÐMARSSON
838373,BioSIGNAL,MSCA-IF,913957766,DR,Alexandre,Alexandre Pohl,Pohl
838373,BioSIGNAL,MSCA-IF,920180801,DR,Alexandre,Alexandre Pohl,Pohl
838375,ENTRAP,MSCA-IF,902999288,DR,David,David Blažević,Blažević
838395,NICHE,MSCA-IF,99998435,DR,Alexander,Alexander Weide,Weide
838400,uTSSreg,MSCA-IF,999997736,DR,Katsutoshi,Katsutoshi Imamura,Imamura
838403,ULTIMATE,MSCA-IF,999977172,DR,Jung Tae,Jung Tae Lee,Lee
838408,eXcape3D,MSCA-IF,99998823,DR,Agnese,Agnese LODA,LODA
838418,POSTBREXIT,MSCA-IF,999852721,DR,MARINO,MARINO DE LUCA,DE LUCA
838426,ChemicalWalks,MSCA-IF,999858541,DR,Tomas,Tomas Aquino,Aquino
838427,PersVR,MSCA-IF,954530344,DR,Miguel,Miguel Barreda Angeles,Barreda Angeles
838431,Microbial-light,MSCA-IF,999882015,DR,Jessica,Jessica PURSWANI,PURSWANI
838433,BioNeedit,MSCA-IF,999547365,DR,Georgina,Georgina Elena Jiménez,Elena Jiménez
838444,TICLAUS,MSCA-IF,986276989,DR,Leanne,Leanne Bartley,Bartley
838444,TICLAUS,MSCA-IF,999882015,DR,Leanne,Leanne Bartley,Bartley
838445,INFINITY,MSCA-IF,999975814,DR,Maria Laura,Maria Laura Crosilla,Crosilla
838448,enzymeCOMP,MSCA-IF,999994826,DR,Lucila,Lucila Navarro,Navarro
838454,IASMOL,MSCA-IF,99986601,DR,Sarah,Sarah Bromley,Bromley
838472,PB_dormancy,MSCA-IF,998619463,DR,Laura,Laura Vera Ramirez,Vera Ramirez
838474,TRANSCAMUS,MSCA-IF,999823912,DR,Zoltan,Zoltan PALL,PALL
838478,IMMUNE,MSCA-IF,999993274,DR,Simon,Simon SAUCET,SAUCET
838494,MagnetoVirology,MSCA-IF,999914801,DR,Viraj Gangadhar,Viraj Gangadhar Damle,Damle
838508,THERM,MSCA-IF,999858541,DR,Maria,Maria Klepikova,Klepikova
838513,High Risk Leadership,MSCA-IF,999865816,DR,Julia,Julia Zulver,Zulver
838513,High Risk Leadership,MSCA-IF,99998435,DR,Julia,Julia Zulver,Zulver
838525,SYMBIO-INC,MSCA-IF,999980664,DR,Marco,Marco Cosme,Cosme
838526,SuperCoop,MSCA-IF,993392036,DR,Laura,Laura Fanfarillo,Fanfarillo
838526,SuperCoop,MSCA-IF,999850878,DR,Laura,Laura Fanfarillo,Fanfarillo
838529,ARCTICO,MSCA-IF,999987454,DR,Audrey,Audrey Morely,Morely
838534,CHINEQUALJUSTICE,MSCA-IF,998625865,DR,Octasiano,Octasiano Valerio,Valerio
838535,TEMPO,MSCA-IF,999854758,DR,Suzanne,Suzanne ATKINS,ATKINS
838536,BILINGUALPLAS,MSCA-IF,996120064,DR,Jesus,Jesus Cespon,Cespon
838537,SELENDIS,MSCA-IF,99999793,DR,Quentin,Quentin Arnaud,Arnaud
838540,TRACERxTME,MSCA-IF,93642607,DR,Katey,Katey Enfield,Enfield
838548,RoBE,MSCA-IF,998619463,MS,Georgina Antígona,Georgina Antígona Galicia Rosas,Galicia Rosas
