projectRcn,projectID,participationId,projectAcronym,role,id,name,WikiOrganization,shortName,activityType,endOfParticipation,ecContribution,country,WikiCountry,street,WikiStreet,city,WikiCity,postCode
221808,842826,842826999993468,COMBATTB,coordinator,999993468,Imperial College London,http://www.wikidata.org/entity/Q189022,Imperial,HES,false,212933.76,United Kingdom,http://www.wikidata.org/entity/Q145,SOUTH KENSINGTON CAMPUS EXHIBITION ROAD,,London,https://www.wikidata.org/entity/Q84,SW7 2AZ
218110,814168,814168934242018,GROWTH,participant,934242018,Cherry Biotech,http://www.wikidata.org/entity/Q80826307,CHERRY BIOTECH,PRC,false,274802.04,France,http://www.wikidata.org/entity/Q142,6 RUE GURVAND,,Rennes,https://www.wikidata.org/entity/Q647,35000
218110,814168,814168999993468,GROWTH,participant,999993468,Imperial College London,http://www.wikidata.org/entity/Q189022,Imperial,HES,false,303172.56,United Kingdom,http://www.wikidata.org/entity/Q145,SOUTH KENSINGTON CAMPUS EXHIBITION ROAD,,London,https://www.wikidata.org/entity/Q84,SW7 2AZ
218110,814168,814168999867465,GROWTH,participant,999867465,University Hospital Bonn,http://www.wikidata.org/entity/Q2496385,UKB,HES,false,505576.8,Germany,http://www.wikidata.org/entity/Q183,VENUSBERG-CAMPUS 1,,Bonn,https://www.wikidata.org/entity/Q586,53127
218110,814168,814168895511373,GROWTH,participant,895511373,MOKI ANALYTICS GMBH,,,PRC,false,252788.4,Germany,http://www.wikidata.org/entity/Q183,Wohnhaus in offener Bebauung Am Marienplatz 9,https://www.wikidata.org/entity/Q49477097,Berlin,https://www.wikidata.org/entity/Q64,12207
218110,814168,814168908697553,GROWTH,participant,908697553,Reckitt Benckiser,http://www.wikidata.org/entity/Q1190881,RB,PRC,true,,United Kingdom,http://www.wikidata.org/entity/Q145,103-105 BATH ROAD,,Slough,https://www.wikidata.org/entity/Q211907,SL1 3UH
218110,814168,814168919322739,GROWTH,participant,919322739,STICHTING VUMC,,STICHTING VUMC,REC,false,265619.88,Netherlands,http://www.wikidata.org/entity/Q55,DE BOELELAAN 1117,,Amsterdam,https://www.wikidata.org/entity/Q727,1081 HV
218110,814168,814168998732274,GROWTH,participant,998732274,ACADEMISCH MEDISCH CENTRUM BIJ DE UNIVERSITEIT VAN AMSTERDAM,,AMC,HES,false,265619.88,Netherlands,http://www.wikidata.org/entity/Q55,MEIBERGDREEF 15,,Amsterdam,https://www.wikidata.org/entity/Q727,1105AZ
218110,814168,814168916629922,GROWTH,coordinator,916629922,DSCN RESEARCH B.V.,,DSCN Research BV,PRC,false,265619.88,Netherlands,http://www.wikidata.org/entity/Q55,KLOKKENBERGWEG 8,,Amsterdam,https://www.wikidata.org/entity/Q727,1101 AS
222447,844075,844075999993468,AMPLE,coordinator,999993468,Imperial College London,http://www.wikidata.org/entity/Q189022,Imperial,HES,false,212933.76,United Kingdom,http://www.wikidata.org/entity/Q145,SOUTH KENSINGTON CAMPUS EXHIBITION ROAD,,London,https://www.wikidata.org/entity/Q84,SW7 2AZ
206999,721567,721567954530344,CAPICE,coordinator,954530344,Museum Boijmans Van Beuningen,http://www.wikidata.org/entity/Q679527,STICHTING VU,HES,false,510748.56,Netherlands,http://www.wikidata.org/entity/Q55,DE BOELELAAN 1105,,Amsterdam,https://www.wikidata.org/entity/Q727,1081 HV
206999,721567,721567999993468,CAPICE,participant,999993468,Imperial College London,http://www.wikidata.org/entity/Q189022,Imperial,HES,false,273287.88,United Kingdom,http://www.wikidata.org/entity/Q145,SOUTH KENSINGTON CAMPUS EXHIBITION ROAD,,London,https://www.wikidata.org/entity/Q84,SW7 2AZ
206999,721567,721567999900833,CAPICE,participant,999900833,University of Twente,http://www.wikidata.org/entity/Q1547084,UNIVERSITEIT TWENTE,HES,false,255374.28,Netherlands,http://www.wikidata.org/entity/Q55,DRIENERLOLAAN 5,,Enschede,https://www.wikidata.org/entity/Q33435365,7522 NB
206999,721567,721567999841663,CAPICE,participant,999841663,University of Cagliari,http://www.wikidata.org/entity/Q2067315,UNICA,HES,false,258061.32,Italy,http://www.wikidata.org/entity/Q38,VIA UNIVERSITA 40,,Cagliari,https://www.wikidata.org/entity/Q1897,09124
206999,721567,721567923265595,CAPICE,participant,923265595,JANSSENCILAG AKTIEBOLAG,,JanCilagAB,PRC,false,263659.32,Sweden,http://www.wikidata.org/entity/Q34,BOX 4042,,Solna,https://www.wikidata.org/entity/Q10673304,169 04
206999,721567,721567999978530,CAPICE,participant,999978530,Karolinska Institute,http://www.wikidata.org/entity/Q219564,KI,HES,false,263659.32,Sweden,http://www.wikidata.org/entity/Q34,Nobels Vag 5,,Stockholm,https://www.wikidata.org/entity/Q1754,17177
206999,721567,721567999974262,CAPICE,participant,999974262,University of Bristol,http://www.wikidata.org/entity/Q459506,UNIVBRIS,HES,false,546575.76,United Kingdom,http://www.wikidata.org/entity/Q145,BEACON HOUSE QUEENS ROAD,,Bristol,https://www.wikidata.org/entity/Q23154,BS8 1QU
206999,721567,721567999988424,CAPICE,participant,999988424,Erasmus MC,http://www.wikidata.org/entity/Q3126873,ERASMUS MC,HES,false,255374.28,Netherlands,http://www.wikidata.org/entity/Q55,DR MOLEWATERPLEIN 40,,Rotterdam,https://www.wikidata.org/entity/Q34370,3015 GD
206999,721567,721567999981925,CAPICE,participant,999981925,GOETEBORGS UNIVERSITET,,UGOT,HES,false,263659.32,Sweden,http://www.wikidata.org/entity/Q34,Universitetsbygningen i Vasaparken,https://www.wikidata.org/entity/Q12008509,Gothenburg,https://www.wikidata.org/entity/Q25287,405 30
206999,721567,721567999981052,CAPICE,participant,999981052,King's College London,http://www.wikidata.org/entity/Q245247,KCL,HES,false,273287.88,United Kingdom,http://www.wikidata.org/entity/Q145,Strand Theater,https://www.wikidata.org/entity/Q43017274,London,https://www.wikidata.org/entity/Q84,WC2R 2LS
228695,898203,898203999993468,FLINDIP,coordinator,999993468,Imperial College London,http://www.wikidata.org/entity/Q189022,Imperial,HES,false,212933.76,United Kingdom,http://www.wikidata.org/entity/Q145,SOUTH KENSINGTON CAMPUS EXHIBITION ROAD,,London,https://www.wikidata.org/entity/Q84,SW7 2AZ
218416,813124,813124992925951,ECORISK2050,participant,992925951,FUNDACION IMDEA AGUA,,IMDEA AGUA,REC,false,250904.88,Spain,http://www.wikidata.org/entity/Q29,AVENIDA PUNTO COM N2,,Alcalá de Henares,https://www.wikidata.org/entity/Q46940,28805
218416,813124,813124999978336,ECORISK2050,participant,999978336,University of York,http://www.wikidata.org/entity/Q967165,UNIVERSITY OF YORK,HES,false,606345.12,United Kingdom,http://www.wikidata.org/entity/Q145,Heslington House,https://www.wikidata.org/entity/Q26554017,"South Bank, York",https://www.wikidata.org/entity/Q7566231,YO10 5DD
218416,813124,813124999987357,ECORISK2050,participant,999987357,UNIVERSITAET FUER BODENKULTUR WIEN,,BOKU,HES,false,264207.24,Austria,http://www.wikidata.org/entity/Q40,GREGOR MENDEL STRASSE 33,,Vienna,https://www.wikidata.org/entity/Q1741,1180
218416,813124,813124997826585,ECORISK2050,participant,997826585,Norwegian Institute for Water Research,http://www.wikidata.org/entity/Q11992468,NORWEGIAN INSTITUTE FOR WATER RESEARCH NIVA,REC,false,584684.64,Norway,http://www.wikidata.org/entity/Q20,GAUSTADALLEEN 21,,Oslo,https://www.wikidata.org/entity/Q585,0349
218416,813124,813124999981634,ECORISK2050,coordinator,999981634,Wageningen University & Research,http://www.wikidata.org/entity/Q422208,WU,HES,false,531239.76,Netherlands,http://www.wikidata.org/entity/Q55,DROEVENDAALSESTEEG 4,,Wageningen,https://www.wikidata.org/entity/Q1305,6708 PB
218416,813124,813124999975038,ECORISK2050,participant,999975038,Hebrew University of Jerusalem,http://www.wikidata.org/entity/Q174158,THE HEBREW UNIVERSITY OF JERUSALEM,HES,false,263500.92,Israel,http://www.wikidata.org/entity/Q801,EDMOND J SAFRA CAMPUS GIVAT RAM,,Jerusalem,https://www.wikidata.org/entity/Q1218,91904
218416,813124,813124999985805,ECORISK2050,participant,999985805,Utrecht University,http://www.wikidata.org/entity/Q221653,UU,HES,false,531239.76,Netherlands,http://www.wikidata.org/entity/Q55,HEIDELBERGLAAN 8,,Utrecht,https://www.wikidata.org/entity/Q803,3584 CS
218416,813124,813124999885022,ECORISK2050,participant,999885022,Stockholm University,http://www.wikidata.org/entity/Q221645,SU,HES,false,563965.92,Sweden,http://www.wikidata.org/entity/Q34,UNIVERSITETSVAGEN 10,,Stockholm,https://www.wikidata.org/entity/Q1754,10691
210505,727984,727984999882694,FAirWAY,participant,999882694,University of Lincoln,http://www.wikidata.org/entity/Q2738646,UoL,HES,false,237432.5,United Kingdom,http://www.wikidata.org/entity/Q145,Brayford Pool,,Lincoln,https://www.wikidata.org/entity/Q28260,LN6 7TS
210505,727984,727984999997736,FAirWAY,participant,999997736,Aarhus University,http://www.wikidata.org/entity/Q924265,AU,HES,false,222183.75,Denmark,http://www.wikidata.org/entity/Q35,NORDRE RINGGADE 1,,Aarhus,https://www.wikidata.org/entity/Q25319,8000
210505,727984,727984972374658,FAirWAY,participant,972374658,Polytechnic Institute of Coimbra,http://www.wikidata.org/entity/Q2103165,INSTITUTO POLITECNICO DE COIMBRA,HES,false,192500,Portugal,http://www.wikidata.org/entity/Q45,RUA DA MISERICORDIA LAGAR DOS CORTICOS,,Coimbra,https://www.wikidata.org/entity/Q45412,3045-093
210505,727984,727984916021538,FAirWAY,participant,916021538,RSK ADAS LIMITED,,RSK,PRC,false,203008.75,United Kingdom,http://www.wikidata.org/entity/Q145,SPRING LODGE 172 CHESTER ROAD HELSBY,,Chester,https://www.wikidata.org/entity/Q170263,WA6 0AR
210505,727984,727984999895692,FAirWAY,participant,999895692,ARISTOTELIO PANEPISTIMIO THESSALONIKIS,,ARISTOTLE UNIVERSITY OF THESSALONIKI,HES,false,168125,Greece,http://www.wikidata.org/entity/Q41,KEDEA BUILDING TRITIS SEPTEMVRIOU ARISTOTLE UNIV CAMPUS,,Thessaloniki,https://www.wikidata.org/entity/Q17151,54636
210505,727984,727984995671827,FAirWAY,participant,995671827,FONDAZIONE MEDES,,FONDAZIONE MEDES,REC,false,167500,Italy,http://www.wikidata.org/entity/Q38,CONTRADA SAN LICANDRO 1,,SICIGNANO DEGLI ALBURNI,,84029
210505,727984,727984999935074,FAirWAY,participant,999935074,AGRIFOOD AND BIOSCIENCES INSTITUTE,,AFBI,REC,false,341375,United Kingdom,http://www.wikidata.org/entity/Q145,NEWFORGE LANE 18A,,Belfast,https://www.wikidata.org/entity/Q10686,BT9 5PX
210505,727984,727984949825747,FAirWAY,participant,949825747,HASKONINGDHV NEDERLAND BV,,DHV HASKONING NEDERLAND VAN HEUGTEN ENGINEERING IBZH INGENIEURSBUREAU ZUID HOLLAND VHP STEDEBOUWKUNDIGEN AR RHDHV,PRC,false,188750,Netherlands,http://www.wikidata.org/entity/Q55,LAAN 1914 35,,Amersfoort,https://www.wikidata.org/entity/Q33421377,3818 EX
210505,727984,727984998427888,FAirWAY,participant,998427888,JOHANN HEINRICH VON THUENENINSTITUT BUNDESFORSCHUNGSINSTITUT FUER LAENDLICHE RAEUME WALD UND FISCHEREI,,THUENEN-INSTITUTE,REC,false,297291.25,Germany,http://www.wikidata.org/entity/Q183,BUNDESALLEE 50,,Brunswick,https://www.wikidata.org/entity/Q2773,38116
210505,727984,727984999993662,FAirWAY,participant,999993662,Bureau de Recherches Géologiques et Minières,http://www.wikidata.org/entity/Q138691,BRGM,REC,false,333500,France,http://www.wikidata.org/entity/Q142,3 AV CLAUDE GUILLEMIN,,Orléans,https://www.wikidata.org/entity/Q6548,45060
210505,727984,727984999991431,FAirWAY,participant,999991431,Netherlands National Institute for Public Health and the Environment,http://www.wikidata.org/entity/Q1055186,RIVM,REC,false,174942.5,Netherlands,http://www.wikidata.org/entity/Q55,Antonie Van Leeuwenhoeklaan 9,,Bilthoven,https://www.wikidata.org/entity/Q1075656,3721 MA
210505,727984,727984950934360,FAirWAY,participant,950934360,Landwirtschaftskammer Niedersachsen,http://www.wikidata.org/entity/Q1402967,LWK NIEDERSACHSEN,PUB,false,129150,Germany,http://www.wikidata.org/entity/Q183,MARS LA TOUR STRASSE 1-13,,Oldenburg,https://www.wikidata.org/entity/Q2936,26121
210505,727984,727984999459677,FAirWAY,participant,999459677,Geological Survey of Denmark and Greenland,http://www.wikidata.org/entity/Q4993674,GEUS,OTH,false,219250,Denmark,http://www.wikidata.org/entity/Q35,OSTER VOLDGADE 10,,Copenhagen Municipality,https://www.wikidata.org/entity/Q504125,1350
210505,727984,727984997404053,FAirWAY,participant,997404053,INSTITUTUL NATIONAL DE CERCETAREDEZVOLTARE PENTRU PEDOLOGIE AGROCHIMIE SI PROTECTIA MEDIULUI,,INCDPAPM-I,REC,false,158125,Romania,http://www.wikidata.org/entity/Q218,STR B DUL MARASTI 61 SECTOR 1,,Bucharest,https://www.wikidata.org/entity/Q19660,011464
210505,727984,727984968801857,FAirWAY,participant,968801857,KMETIJSKO GOZDARSKA ZBORNICA SLOVENIJE KMETIJSKO GOZDARSKI ZAVOD MARIBOR,,KGZ MB,REC,false,88125,Slovenia,http://www.wikidata.org/entity/Q215,VINARSKA ULICA 14,,Maribor,https://www.wikidata.org/entity/Q1010,2000
210505,727984,727984997826585,FAirWAY,participant,997826585,Norwegian Institute for Water Research,http://www.wikidata.org/entity/Q11992468,NORWEGIAN INSTITUTE FOR WATER RESEARCH NIVA,REC,false,410235,Norway,http://www.wikidata.org/entity/Q20,GAUSTADALLEEN 21,,Oslo,https://www.wikidata.org/entity/Q585,0349
210505,727984,727984999981634,FAirWAY,participant,999981634,Wageningen University & Research,http://www.wikidata.org/entity/Q422208,WU,HES,false,207500,Netherlands,http://www.wikidata.org/entity/Q55,DROEVENDAALSESTEEG 4,,Wageningen,https://www.wikidata.org/entity/Q1305,6708 PB
210505,727984,727984991797841,FAirWAY,participant,991797841,LANDBRUG & FODEVARER F.M.B.A.,,L&F,REC,false,265021.25,Denmark,http://www.wikidata.org/entity/Q35,Axelborg,https://www.wikidata.org/entity/Q12302624,Copenhagen Open,https://www.wikidata.org/entity/Q299499,1609
210505,727984,727984927566866,FAirWAY,participant,927566866,SCIENCEVIEW MEDIA BV,,SCIENCE MEDIA BV,PRC,false,45375,Netherlands,http://www.wikidata.org/entity/Q55,EEKHOORNSTRAAT 33,,NPO 1 Extra,https://www.wikidata.org/entity/Q1859153,1216 AP
210505,727984,727984959114467,FAirWAY,participant,959114467,CLM ONDERZOEK EN ADVIES BV,,CLM RESEARCH AND ADVICE,PRC,false,144625,Netherlands,http://www.wikidata.org/entity/Q55,GUTENBERGWEG 1,,Culemborg,https://www.wikidata.org/entity/Q33431657,4101 BA
210505,727984,727984999923240,FAirWAY,participant,999923240,University of Ljubljana,http://www.wikidata.org/entity/Q1377,UL,HES,false,183750,Slovenia,http://www.wikidata.org/entity/Q215,KONGRESNI TRG 12,,Ljubljana,https://www.wikidata.org/entity/Q437,1000
210505,727984,727984999547365,FAirWAY,coordinator,999547365,Netherlands. Dienst Landbouwkundig Onderzoek,http://www.wikidata.org/entity/Q18051502,WR,REC,false,622100,Netherlands,http://www.wikidata.org/entity/Q55,DROEVENDAALSESTEEG 4,,Wageningen,https://www.wikidata.org/entity/Q1305,6708 PB
228194,859891,859891999997736,PRORISK,participant,999997736,Aarhus University,http://www.wikidata.org/entity/Q924265,AU,HES,false,595044,Denmark,http://www.wikidata.org/entity/Q35,NORDRE RINGGADE 1,,Aarhus,https://www.wikidata.org/entity/Q25319,8000
228194,859891,859891999880657,PRORISK,coordinator,999880657,Masarykova univerzita,,MU,HES,false,469743.12,Czech Republic,http://www.wikidata.org/entity/Q213,Žerotínovo náměstí 9,https://www.wikidata.org/entity/Q31851917,Brno-střed,https://www.wikidata.org/entity/Q2925830,60177
228194,859891,859891999976881,PRORISK,participant,999976881,University of Sheffield,http://www.wikidata.org/entity/Q823917,USFD,HES,false,606345.12,United Kingdom,http://www.wikidata.org/entity/Q145,FIRTH COURT WESTERN BANK,,Sheffield,https://www.wikidata.org/entity/Q42448,S10 2TN
228194,859891,859891954530344,PRORISK,participant,954530344,Museum Boijmans Van Beuningen,http://www.wikidata.org/entity/Q679527,STICHTING VU,HES,false,796859.64,Netherlands,http://www.wikidata.org/entity/Q55,DE BOELELAAN 1105,,Amsterdam,https://www.wikidata.org/entity/Q727,1081 HV
228194,859891,859891999605856,PRORISK,participant,999605856,KEEMILISE JA BIOLOOGILISE FUUSIKA INSTITUUT,,KBFI,OTH,false,232069.68,Estonia,http://www.wikidata.org/entity/Q191,AKADEEMIA TEE 23,,Tallinn,https://www.wikidata.org/entity/Q1770,12618
228194,859891,859891999895983,PRORISK,participant,999895983,University of Girona,http://www.wikidata.org/entity/Q1814503,UNIVERSITAT DE GIRONA,HES,false,250904.88,Spain,http://www.wikidata.org/entity/Q29,PLACA SANT DOMENEC 3,,Girona,https://www.wikidata.org/entity/Q7038,17004
228194,859891,859891999991722,PRORISK,participant,999991722,AGENCIA ESTATAL CONSEJO SUPERIOR DEINVESTIGACIONES CIENTIFICAS,,CSIC,REC,false,250904.88,Spain,http://www.wikidata.org/entity/Q29,"Palacete, calle de Serrano, Madrid",https://www.wikidata.org/entity/Q28058791,Madrid,https://www.wikidata.org/entity/Q2807,28006
228194,859891,859891999990655,PRORISK,participant,999990655,Technical University of Denmark,http://www.wikidata.org/entity/Q1269766,DTU,HES,false,297522,Denmark,http://www.wikidata.org/entity/Q35,ANKER ENGELUNDSVEJ 1 BYGNING 101 A,,Kongens Lyngby,https://www.wikidata.org/entity/Q2239,2800
228194,859891,859891997826585,PRORISK,participant,997826585,Norwegian Institute for Water Research,http://www.wikidata.org/entity/Q11992468,NORWEGIAN INSTITUTE FOR WATER RESEARCH NIVA,REC,false,292342.32,Norway,http://www.wikidata.org/entity/Q20,GAUSTADALLEEN 21,,Oslo,https://www.wikidata.org/entity/Q585,0349
228194,859891,859891999671913,PRORISK,participant,999671913,ENVIRONMENTAL INSTITUTE s.r.o.,,EI,PRC,false,233246.88,Slovakia,http://www.wikidata.org/entity/Q214,Okruzna 78442,,Kos,https://www.wikidata.org/entity/Q187027,97241
200472,654462,654462999874643,STEMM-CCS,participant,999874643,UNIVERSITETET I TROMSOE NORGES ARKTISKE UNIVERSITET,,UiT,HES,false,294412.5,Norway,http://www.wikidata.org/entity/Q20,HANSINE HANSENS VEG 14,,Tromsø,https://www.wikidata.org/entity/Q42328401,9019
200472,654462,654462999419616,STEMM-CCS,participant,999419616,Uni Research,http://www.wikidata.org/entity/Q19393933,UNI RESEARCH,REC,true,,Norway,http://www.wikidata.org/entity/Q20,NYGARDSGATEN 112,,Bergen,https://www.wikidata.org/entity/Q26793,5008
200472,654462,654462952856803,STEMM-CCS,participant,952856803,SEASCAPE CONSULTANTS LTD,,SSC,PRC,false,306562.5,United Kingdom,http://www.wikidata.org/entity/Q145,BELBINS VALLEY BELBINS,,ROMSEY HAMPSHIRE,,SO51 0PE
200472,654462,654462999977948,STEMM-CCS,participant,999977948,Graz University of Technology,http://www.wikidata.org/entity/Q689775,TU GRAZ,HES,false,460443.75,Austria,http://www.wikidata.org/entity/Q40,RECHBAUERSTRASSE 12,,Graz,https://www.wikidata.org/entity/Q13298,8010
200472,654462,654462999484024,STEMM-CCS,participant,999484024,PLYMOUTH MARINE LABORATORY LIMITED,,PML,REC,false,1125259,United Kingdom,http://www.wikidata.org/entity/Q145,PROSPECT PLACE WEST HOE,,Plymouth,https://www.wikidata.org/entity/Q30990,PL1 3DH
200472,654462,654462906446474,STEMM-CCS,coordinator,906446474,UK Research and Innovation,http://www.wikidata.org/entity/Q38609561,UKRI,REC,false,5084369.49,United Kingdom,http://www.wikidata.org/entity/Q145,POLARIS HOUSE NORTH STAR AVENUE,,Swindon,https://www.wikidata.org/entity/Q200942,SN2 1FL
200472,654462,654462999853400,STEMM-CCS,participant,999853400,Heriot-Watt University,http://www.wikidata.org/entity/Q1610024,HWU,HES,false,482010,United Kingdom,http://www.wikidata.org/entity/Q145,Hoyts Riccarton,https://www.wikidata.org/entity/Q37176006,Edinburgh,https://www.wikidata.org/entity/Q23436,EH14 4AS
200472,654462,654462999975329,STEMM-CCS,participant,999975329,University of Southampton,http://www.wikidata.org/entity/Q76473,SOUTHAMPTON,HES,false,2440750,United Kingdom,http://www.wikidata.org/entity/Q145,Highfield,https://www.wikidata.org/entity/Q26281645,Southampton,https://www.wikidata.org/entity/Q79848,SO17 1BJ
200472,654462,654462997826585,STEMM-CCS,participant,997826585,Norwegian Institute for Water Research,http://www.wikidata.org/entity/Q11992468,NORWEGIAN INSTITUTE FOR WATER RESEARCH NIVA,REC,false,61845,Norway,http://www.wikidata.org/entity/Q20,GAUSTADALLEEN 21,,Oslo,https://www.wikidata.org/entity/Q585,0349
