Creation Date,Purchase Date,Fiscal Year,LPA Number,Purchase Order Number,Requisition Number,Acquisition Type,Sub-Acquisition Type,Acquisition Method,Sub-Acquisition Method,Department Name,wikidataDepartment,Supplier Code,Supplier Name,Supplier Qualifications,Supplier Zip Code,CalCard,Item Name,Identifier2,Item Description,Quantity,Unit Price,Total Price,Normalized UNSPSC,Commodity Title,Class,Class Title,Family,Family Title,Segment,Segment Title,Latitude,Longitude
2015-06-30T00:00:00Z,2015-07-01T00:00:00Z,2014-2015,1-14-73-02A,4500290209,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,11527,"San Joaquin Distributors, Inc.",CA-SB,93706,NO,Disposable Food Service Supplies,Disposable Food Service Supplies52151504,"FOAM HINGED CONTAINERS, APRONS, GRILL BRICKS, SOUPSPOONS, HAIR NET
  COVERS & BAKING PANLINERS.",1,17371.34,17371.34,52151504,Domestic disposable cups or glasses or lids,52151500,Domestic disposable kitchenware,52150000,Domestic kitchenware and kitchen supplies,52000000,Domestic Appliances and Supplies and Consumer Electronic Products,36.675079,-119.865393
2015-06-03T00:00:00Z,2014-11-25T00:00:00Z,2014-2015,3-09-36-0058B,1.7E+13,,IT Services,,CMAS,,California Department of Fair Employment and Housing,http://www.wikidata.org/entity/Q5020416,34062,"The Swenson Group, Inc",CA-SB,94551,NO,Annual Taxes @$4.73 per month.,Annual Taxes @$4.73 per month.80161801,Annual Taxes @$4.73 per month.,1,56.76,56.76,80161801,Photocopier rental or leasing service,80161800,Office equipment rental or leasing services,80160000,Business administration services,80000000,Management and Business Professionals and Administrative Services,37.713637,-121.763543
2015-06-03T00:00:00Z,2014-07-01T00:00:00Z,2014-2015,3-09-36-0058B,1.7E+13,,IT Services,,CMAS,,California Department of Fair Employment and Housing,http://www.wikidata.org/entity/Q5020416,34062,"The Swenson Group, Inc",CA-SB,94551,NO,Copier Maintence Monthly Fee,Copier Maintence Monthly Fee80161801,Copier Maintence Monthly Fee,1,2100,2100,80161801,Photocopier rental or leasing service,80161800,Office equipment rental or leasing services,80160000,Business administration services,80000000,Management and Business Professionals and Administrative Services,37.713637,-121.763543
2015-06-03T00:00:00Z,2014-11-25T00:00:00Z,2014-2015,3-09-36-0058B,1.7E+13,,IT Services,,CMAS,,California Department of Fair Employment and Housing,http://www.wikidata.org/entity/Q5020416,34062,"The Swenson Group, Inc",CA-SB,94551,NO,"Annual Maintenance cost @$2028.00 includes supplies, 20,000 copies per month; @","Annual Maintenance cost @$2028.00 includes supplies, 20,000 copies per month; @80161801","Annual Maintenance cost @$2028.00 includes supplies, 20,000 copies per
month; @ $169.00 per month.  Overage charge per copy is $.0085.
Supplies includes: toner, drum, developer, staples.  Paper is not
included in this MSA.",1,2028,2028,80161801,Photocopier rental or leasing service,80161800,Office equipment rental or leasing services,80160000,Business administration services,80000000,Management and Business Professionals and Administrative Services,37.713637,-121.763543
2015-06-05T00:00:00Z,2015-07-01T00:00:00Z,2014-2015,1-15-89-110,4500285355,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,19621,Christian Bartels Enterprises Inc. dba CB Enterprises,CA-SB,95366,NO,1st Q. 15/16 Bulk Cereal,1st Q. 15/16 Bulk Cereal50221201,bulk cereal,1,7390,7390,50221201,Ready to eat or hot cereals,50221200,Processed cereals,50220000,Cereal and pulse products,50000000,Food Beverage and Tobacco Products,37.756787,-121.128369
2015-06-02T00:00:00Z,2015-06-02T00:00:00Z,2014-2015,1-15-89-55,4500284542,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,36345,French Fry Xpress,CA-SB,95126,NO,potato,potato50192603,potato,1,8196,8196,50192603,Shelf stable prepared potatoes or rice or pasta or stuffing,50192600,Prepared side dishes,50190000,Prepared and preserved foods,50000000,Food Beverage and Tobacco Products,37.327651,-121.917248
2015-06-03T00:00:00Z,2014-06-01T00:00:00Z,2014-2015,5137002-062,13-861-347,,IT Services,,Master Service Agreement,,California Department of Justice,http://www.wikidata.org/entity/Q5020429,48177,"LCS Technologies, Inc.",CA-SB,95661,NO,IT Consulting Services,IT Consulting Services81141902,IT Consulting Services for the CFARS Enhancements.,1,847000,847000,81141902,Application or technology research and development service,81141900,Manufacturing technology research and development services,81140000,Manufacturing technologies,81000000,Engineering and Research and Technology Based Services,38.740211,-121.249879
2015-06-04T00:00:00Z,2014-06-19T00:00:00Z,2014-2015,3-11-70-2379B,13000594,,IT Services,,CMAS,,"State Hospitals, Department of",,48177,"LCS Technologies, Inc.",CA-SB,95661,NO,Electronic Health Records Planning,Electronic Health Records Planning80101507,Electronic Health Records Planning,1,384800,384800,80101507,Information technology consultation services,80101500,Business and corporate management consultation services,80100000,Management advisory services,80000000,Management and Business Professionals and Administrative Services,38.740211,-121.249879
2015-06-04T00:00:00Z,2015-06-04T00:00:00Z,2014-2015,1-15-89-69,4500285247,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,11527,"San Joaquin Distributors, Inc.",CA-SB,93706,NO,BEANS,BEANS50401809,beans,1,7367.71,7367.71,50401809,Blackeyed beans,50401800,Beans,50400000,Fresh vegetables,50000000,Food Beverage and Tobacco Products,36.675079,-119.865393
2015-06-05T00:00:00Z,2015-07-01T00:00:00Z,2014-2015,1-14-89-02,4500285333,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,34872,Adolph Inc.,CA-SB,93720,NO,"POTATOES; DICED, INSTANT FLAKES, SLICED","POTATOES; DICED, INSTANT FLAKES, SLICED50405708","POTATOES; DICED, INSTANT FLAKES, SLICED",1,10433.6,10433.6,50405708,Specialty potatoes,50405700,Potatoes,50400000,Fresh vegetables,50000000,Food Beverage and Tobacco Products,36.85932,-119.759328
2015-06-05T00:00:00Z,2015-06-08T00:00:00Z,2014-2015,1-14-75-41D,30-64-031,,NON-IT Goods,,Statewide Contract,,California Department of Industrial Relations,http://www.wikidata.org/entity/Q5020427,8485,Midtown Stationers,CA-SB,94102,NO,"Paper, letter, recycled","Paper, letter, recycled14111507","Paper, white, 20#, 8.5x11,30% recycled",40,30.95,1238,14111507,Printer or copier paper,14111500,Printing and writing paper,14110000,Paper products,14000000,Paper Materials and Products,37.779168,-122.419625
2015-06-08T00:00:00Z,2015-06-08T00:00:00Z,2014-2015,1-14-72-03,4500285570,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,18030,American Textile Systems,CA-MB CA-SB,90703,NO,PILLOW CASES,PILLOW CASES52121512,PILLOW CASES,1000,9.35,9350,52121512,Pillow cases,52121500,Bedclothes,52120000,Bedclothes and table and kitchen linen and towels,52000000,Domestic Appliances and Supplies and Consumer Electronic Products,33.867623,-118.068782
2015-06-09T00:00:00Z,2015-07-01T00:00:00Z,2014-2015,1-15-89-55,4500285789,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,36345,French Fry Xpress,CA-SB,95126,NO,"Inmate feeding: potato, cylindrical 15/16 FY 1st quar.","Inmate feeding: potato, cylindrical 15/16 FY 1st quar.50445608","Inmate feeding: potato, cylindrical  15/16 FY 1st quarter",1,9750,9750,50445608,Frozen specialty potatoes,50445600,Frozen potatoes,50440000,Frozen vegetables,50000000,Food Beverage and Tobacco Products,37.327651,-121.917248
2015-06-09T00:00:00Z,2015-07-01T00:00:00Z,2014-2015,1-13-89-50,CD0172514,,NON-IT Goods,,Statewide Contract,,"State Hospitals, Department of",,17520,Seacat Enterprises,CA-SB,90274,NO,bread,bread50181901,bread,1,20892.01,20892.01,50181901,Fresh bread,50181900,Bread and biscuits and cookies,50180000,Bread and bakery products,50000000,Food Beverage and Tobacco Products,33.779784,-118.375432
2015-06-11T00:00:00Z,2015-07-01T00:00:00Z,2014-2015,1-15-89-55,4500286574,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,36345,French Fry Xpress,CA-SB,95126,NO,CSP-SQ PURCHASE ORDER,CSP-SQ PURCHASE ORDER50405708,"CSP-SQ PURCHASE ORDER NUMBER 4500286574 FY 15/16
 
 CYLINDRICAL GEMS
 FRENCH FRIED (OVEN PREP. TYPE) POTATO
 POTATO, HASH BROWN PATTY
 ONION RINGS",1,63770.4,63770.4,50405708,Specialty potatoes,50405700,Potatoes,50400000,Fresh vegetables,50000000,Food Beverage and Tobacco Products,37.327651,-121.917248
2015-06-10T00:00:00Z,2015-06-15T00:00:00Z,2014-2015,SLP-14-70-0027D,41501,,IT Services,,Software License Program,,California Department of Social Services,http://www.wikidata.org/entity/Q5020438,10742,CIRRUS ENVIRONMENTAL INC,CA-DVBE CDVBE,93456,NO,License,License43231512,"LICENSE: IBM Lotus Domino Enterprise Client Access License Authorized
  User SW Subscription",950,33.55,31872.5,43231512,License management software,43231500,Business function specific software,43230000,Software,43000000,Information Technology Broadcasting and Telecommunications,34.931438,-120.434824
2015-06-15T00:00:00Z,2015-07-01T00:00:00Z,2014-2015,1-14-89-30,4500287556,,NON-IT Goods,,Statewide Contract,,Correctional Health Care Services,,17520,Seacat Enterprises,CA-SB,90274,NO,Frozen Juice,Frozen Juice50202303,Frozen Juice,1,1575,1575,50202303,Frozen juices,50202300,Non alcoholic beverages,50200000,Beverages,50000000,Food Beverage and Tobacco Products,33.779784,-118.375432
2015-06-18T00:00:00Z,2015-07-01T00:00:00Z,2014-2015,1-13-89-62,4500283454,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,11350,Seafood Dimensions Intn'l Inc.,CA-SB,92809,NO,TORTILLA VARIETIES.,TORTILLA VARIETIES.52151909,"FROZEN CORN TORTILLAS, FROZEN FLOUR TORTILLAS & TACO SHELLS.",1,5878.12,5878.12,52151909,Domestic tortilla bakers,52151900,Domestic bakeware,52150000,Domestic kitchenware and kitchen supplies,52000000,Domestic Appliances and Supplies and Consumer Electronic Products,33.865826,-117.744572
2015-06-18T00:00:00Z,2015-07-01T00:00:00Z,2014-2015,1-14-89-30,4500288348,,NON-IT Goods,,Statewide Contract,,Correctional Health Care Services,,17520,Seacat Enterprises,CA-SB,90274,NO,Misc Juices,Misc Juices50202409,Misc Juices,1,4172.3,4172.3,50202409,Orange juice,50202400,Fresh citrus juice or concentrate,50200000,Beverages,50000000,Food Beverage and Tobacco Products,33.779784,-118.375432
2015-06-12T00:00:00Z,2015-07-01T00:00:00Z,2014-2015,1-15-89-76,4500287219,,NON-IT Goods,,Statewide Contract,,Correctional Health Care Services,,11527,"San Joaquin Distributors, Inc.",CA-SB,93706,NO,BPO Pudding,BPO Pudding42231805,BPO Pudding,1,6739.2,6739.2,42231805,Nutritional bars or pudding or other supplements,42231800,Formulas and products for nutritional support,42230000,Clinical nutrition,42000000,Medical Equipment and Accessories and Supplies,36.675079,-119.865393
2015-06-16T00:00:00Z,2015-06-08T00:00:00Z,2014-2015,2-13-99-01,po532303163,,IT Goods,,Statewide Contract,,California Department of Rehabilitation,http://www.wikidata.org/entity/Q5020436,1729897,SWEETMAN SYSTEMS,CA-MB CA-SB,91331,NO,Vocational Rehabilitation Services,Vocational Rehabilitation Services86101803,Vocational Rehabilitation Services,1,6535.8,6535.8,86101803,Vocational rehabilitation services,86101800,In service training and manpower development,86100000,Vocational training,86000000,Education and Training Services,34.255322,-118.42306
2015-06-15T00:00:00Z,2015-07-01T00:00:00Z,2014-2015,1-14-89-85,4500287010,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,11350,Seafood Dimensions Intn'l Inc.,CA-SB,92809,NO,fish,fish50121537,fish,6681.6,1,6681.6,50121537,Frozen fish,50121500,Fish,50120000,Seafood,50000000,Food Beverage and Tobacco Products,33.865826,-117.744572
2015-06-15T00:00:00Z,2015-07-01T00:00:00Z,2014-2015,1-14-89-85,4500287317,,NON-IT Goods,,Statewide Contract,,Correctional Health Care Services,,11350,Seafood Dimensions Intn'l Inc.,CA-SB,92809,NO,"Fish, Pollock, Raw, Non-Breaded 10#/cs","Fish, Pollock, Raw, Non-Breaded 10#/cs50121537","Fish, Pollock, Raw, Non-Breaded 10#/cs",470,2.14,1005.8,50121537,Frozen fish,50121500,Fish,50120000,Seafood,50000000,Food Beverage and Tobacco Products,33.865826,-117.744572
2015-06-16T00:00:00Z,2015-06-16T00:00:00Z,2014-2015,1-15-89-35,4500287661,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,41771,Majestic Intl Spice Corporation,CA-MB CA-SB,90040,NO,CSP-SQ PURCHASE ORDER,CSP-SQ PURCHASE ORDER50171550,"CSP-SQ PURCHASE ORDER 4500287661 FY 14/15
 
 SPICES",1,15380,15380,50171550,Spices or extracts,50171500,Herbs and spices and extracts,50170000,Seasonings and preservatives,50000000,Food Beverage and Tobacco Products,33.995379,-118.150703
2015-06-17T00:00:00Z,2014-05-29T00:00:00Z,2014-2015,3-12-70-0506G,13ITCMAS-271,,IT Services,,CMAS,,California Department of Justice,http://www.wikidata.org/entity/Q5020429,7149,"Kiefer Consulting, Inc.",CA-MB CA-SB,95630,NO,"Consulting Services, Deliverables based for ALPS","Consulting Services, Deliverables based for ALPS80101508","Consulting Services, deliverables based for the ALPS Enhancement Project.",1,495477,495477,80101508,Business intelligence consulting services,80101500,Business and corporate management consultation services,80100000,Management advisory services,80000000,Management and Business Professionals and Administrative Services,38.670213,-121.147592
2015-06-17T00:00:00Z,2014-05-29T00:00:00Z,2014-2015,3-12-70-0506G,13ITCMAS-271,,IT Services,,CMAS,,California Department of Justice,http://www.wikidata.org/entity/Q5020429,7149,"Kiefer Consulting, Inc.",CA-MB CA-SB,95630,NO,Amendment 1,Amendment 180101508,Amendment 1,1,0,0,80101508,Business intelligence consulting services,80101500,Business and corporate management consultation services,80100000,Management advisory services,80000000,Management and Business Professionals and Administrative Services,38.670213,-121.147592
2015-06-17T00:00:00Z,2014-07-01T00:00:00Z,2014-2015,1-13-68-01A,4500240149,,NON-IT Goods,,Statewide Contract,,Correctional Health Care Services,,5801,Harris Industrial Gases,CA-SB,95610,NO,Industrial Gases,Industrial Gases12142101,"1 1 EA DIPPER LIQUID 10, #MVE DIPPER-10 (Ladel) 98.59 98.59
        
        2 12 EA MEDICAL OXYGEN CYLINDER D, #3010 5.2 62.40
        
        3 12 EA MEDICAL OXYGEN CYLINDER E, #3011 7.5 90.00
        
        4 10 EA MEDICAL OXYGEN CYLINDER H, #3014 1",1,2622.59,2622.59,12142101,Hydrogen compound gases,12142100,Industrial use gases,12140000,Elements and gases,12000000,Chemicals including Bio Chemicals and Gas Materials,38.69507,-121.271144
2015-06-18T00:00:00Z,2015-07-01T00:00:00Z,2014-2015,1-15-89-60,4500288417,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,19621,Christian Bartels Enterprises Inc. dba CB Enterprises,CA-SB,95366,NO,"PIZZA, THIN CRUST, CHEESE","PIZZA, THIN CRUST, CHEESE50181908","PIZZA, THIN CRUST, CHEESE",1,4115.85,4115.85,50181908,Frozen bread dough,50181900,Bread and biscuits and cookies,50180000,Bread and bakery products,50000000,Food Beverage and Tobacco Products,37.756787,-121.128369
2015-06-19T00:00:00Z,2015-07-01T00:00:00Z,2014-2015,1-14-89-85,4500288562,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,11350,Seafood Dimensions Intn'l Inc.,CA-SB,92809,NO,"FISH, BREADED, 4 OZ PORTION, COD OR POLLOCK","FISH, BREADED, 4 OZ PORTION, COD OR POLLOCK50121537","FISH, BREADED, 4 OZ PORTION, COD OR POLLOCK",1,19032,19032,50121537,Frozen fish,50121500,Fish,50120000,Seafood,50000000,Food Beverage and Tobacco Products,33.865826,-117.744572
2015-06-19T00:00:00Z,2015-06-18T00:00:00Z,2014-2015,2-13-99-01,PO532317567,,NON-IT Goods,,Statewide Contract,,California Department of Rehabilitation,http://www.wikidata.org/entity/Q5020436,1729897,SWEETMAN SYSTEMS,CA-MB CA-SB,91331,NO,VOCATIONAL REHABILIATIONS,VOCATIONAL REHABILIATIONS86101803,VOCATIONAL REHABILIATION SERVICES,1,5724,5724,86101803,Vocational rehabilitation services,86101800,In service training and manpower development,86100000,Vocational training,86000000,Education and Training Services,34.255322,-118.42306
2015-06-19T00:00:00Z,2015-07-01T00:00:00Z,2014-2015,1-14-89-13,4500288663,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,19621,Christian Bartels Enterprises Inc. dba CB Enterprises,CA-SB,95366,NO,CATSUP PACKET INDIV,CATSUP PACKET INDIV50171832,CATSUP PACKET INDIV,120,13.88,1665.6,50171832,Salad dressing or dips,50171800,Sauces and spreads and condiments,50170000,Seasonings and preservatives,50000000,Food Beverage and Tobacco Products,37.756787,-121.128369
2015-06-19T00:00:00Z,2015-07-01T00:00:00Z,2014-2015,1-14-89-13,4500288663,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,19621,Christian Bartels Enterprises Inc. dba CB Enterprises,CA-SB,95366,NO,DRESSING SALAD FRENCH IND,DRESSING SALAD FRENCH IND50171832,DRESSING SALAD FRENCH IND,180,9.55,1719,50171832,Salad dressing or dips,50171800,Sauces and spreads and condiments,50170000,Seasonings and preservatives,50000000,Food Beverage and Tobacco Products,37.756787,-121.128369
2015-06-19T00:00:00Z,2015-07-01T00:00:00Z,2014-2015,1-14-89-13,4500288663,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,19621,Christian Bartels Enterprises Inc. dba CB Enterprises,CA-SB,95366,NO,TACO SAUCE UNDV,TACO SAUCE UNDV50171832,TACO SAUCE UNDV,200,7.29,1458,50171832,Salad dressing or dips,50171800,Sauces and spreads and condiments,50170000,Seasonings and preservatives,50000000,Food Beverage and Tobacco Products,37.756787,-121.128369
2015-06-19T00:00:00Z,2015-03-05T00:00:00Z,2014-2015,1-15-89-43,4500272079,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,34872,Adolph Inc.,CA-SB,93720,NO,prunes,prunes50202706,"PRUNES, PITTED, SMALL",6990,2.29,16007.1,50202706,Prune juice,50202700,Fresh drupe or stone fruit juice or concentrate,50200000,Beverages,50000000,Food Beverage and Tobacco Products,36.85932,-119.759328
