ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_otras,num_casos_prueba_desconocida
AN,2020-09-06,850,850,0,0,0
AR,2020-09-06,249,0,0,0,249
AS,2020-09-06,30,30,0,0,0
CB,2020-09-06,158,158,0,0,0
CE,2020-09-06,11,11,0,0,0
CL,2020-09-06,526,526,0,0,0
CM,2020-09-06,411,411,0,0,0
CN,2020-09-06,187,187,0,0,0
CT,2020-09-06,554,554,0,0,0
EX,2020-09-06,126,126,0,0,0
GA,2020-09-06,254,254,0,0,0
IB,2020-09-06,117,116,1,0,0
MC,2020-09-06,304,304,0,0,0
MD,2020-09-06,2242,2242,0,0,0
ML,2020-09-06,18,16,0,0,2
NC,2020-09-06,192,192,0,0,0
PV,2020-09-06,616,616,0,0,0
RI,2020-09-06,50,50,0,0,0
VC,2020-09-06,381,381,0,0,0
AN,2020-09-07,823,823,0,0,0
AR,2020-09-07,352,0,0,0,352
AS,2020-09-07,50,50,0,0,0
CB,2020-09-07,148,148,0,0,0
CE,2020-09-07,6,6,0,0,0
CL,2020-09-07,501,500,0,1,0
CM,2020-09-07,566,565,0,1,0
CN,2020-09-07,196,195,0,0,1
CT,2020-09-07,986,983,0,3,0
EX,2020-09-07,136,136,0,0,0
GA,2020-09-07,242,242,0,0,0
IB,2020-09-07,192,192,0,0,0
MC,2020-09-07,379,379,0,0,0
MD,2020-09-07,2977,2977,0,0,0
ML,2020-09-07,15,15,0,0,0
NC,2020-09-07,322,322,0,0,0
PV,2020-09-07,598,598,0,0,0
RI,2020-09-07,100,100,0,0,0
VC,2020-09-07,539,539,0,0,0
AN,2020-09-08,1001,1001,0,0,0
AR,2020-09-08,370,2,0,0,368
AS,2020-09-08,49,49,0,0,0
CB,2020-09-08,106,106,0,0,0
CE,2020-09-08,15,15,0,0,0
CL,2020-09-08,643,641,0,1,1
CM,2020-09-08,626,626,0,0,0
CN,2020-09-08,198,198,0,0,0
CT,2020-09-08,1056,1052,0,4,0
EX,2020-09-08,136,136,0,0,0
GA,2020-09-08,228,228,0,0,0
IB,2020-09-08,155,154,1,0,0
MC,2020-09-08,427,427,0,0,0
MD,2020-09-08,4404,4404,0,0,0
ML,2020-09-08,26,24,0,0,2
NC,2020-09-08,272,272,0,0,0
PV,2020-09-08,678,678,0,0,0
RI,2020-09-08,94,94,0,0,0
VC,2020-09-08,562,562,0,0,0
AN,2020-09-09,1121,1121,0,0,0
AR,2020-09-09,378,0,0,0,378
AS,2020-09-09,68,68,0,0,0
CB,2020-09-09,124,124,0,0,0
CE,2020-09-09,4,4,0,0,0
CL,2020-09-09,613,613,0,0,0
CM,2020-09-09,697,696,0,1,0
CN,2020-09-09,227,227,0,0,0
CT,2020-09-09,1020,1013,0,7,0
EX,2020-09-09,209,208,0,0,1
GA,2020-09-09,203,203,0,0,0
IB,2020-09-09,151,150,1,0,0
MC,2020-09-09,393,393,0,0,0
MD,2020-09-09,4797,4797,0,0,0
ML,2020-09-09,42,36,0,0,6
NC,2020-09-09,305,305,0,0,0
PV,2020-09-09,525,525,0,0,0
RI,2020-09-09,102,102,0,0,0
VC,2020-09-09,542,542,0,0,0
AN,2020-09-10,1119,1119,0,0,0
AR,2020-09-10,358,3,0,0,355
AS,2020-09-10,50,50,0,0,0
CB,2020-09-10,113,113,0,0,0
CE,2020-09-10,9,9,0,0,0
CL,2020-09-10,834,832,0,2,0
CM,2020-09-10,836,835,0,1,0
CN,2020-09-10,233,233,0,0,0
CT,2020-09-10,1215,1215,0,0,0
EX,2020-09-10,217,217,0,0,0
GA,2020-09-10,270,270,0,0,0
IB,2020-09-10,168,168,0,0,0
MC,2020-09-10,423,423,0,0,0
MD,2020-09-10,4250,4250,0,0,0
ML,2020-09-10,36,33,0,0,3
NC,2020-09-10,310,309,0,0,1
PV,2020-09-10,314,314,0,0,0
RI,2020-09-10,87,86,0,0,1
VC,2020-09-10,572,572,0,0,0
AN,2020-09-11,1269,1269,0,0,0
AR,2020-09-11,453,0,0,0,453
AS,2020-09-11,71,71,0,0,0
CB,2020-09-11,74,74,0,0,0
CE,2020-09-11,19,19,0,0,0
CL,2020-09-11,836,836,0,0,0
CM,2020-09-11,708,708,0,0,0
CN,2020-09-11,194,194,0,0,0
CT,2020-09-11,726,725,0,1,0
EX,2020-09-11,205,204,0,0,1
GA,2020-09-11,202,202,0,0,0
IB,2020-09-11,154,154,0,0,0
MC,2020-09-11,453,453,0,0,0
MD,2020-09-11,5093,5093,0,0,0
ML,2020-09-11,26,26,0,0,0
NC,2020-09-11,313,313,0,0,0
PV,2020-09-11,297,297,0,0,0
RI,2020-09-11,103,103,0,0,0
VC,2020-09-11,548,548,0,0,0
AN,2020-09-12,913,913,0,0,0
AR,2020-09-12,377,1,0,0,376
AS,2020-09-12,62,62,0,0,0
CB,2020-09-12,89,89,0,0,0
CE,2020-09-12,7,7,0,0,0
CL,2020-09-12,635,635,0,0,0
CM,2020-09-12,680,680,0,0,0
CN,2020-09-12,219,219,0,0,0
CT,2020-09-12,765,765,0,0,0
EX,2020-09-12,220,220,0,0,0
GA,2020-09-12,195,195,0,0,0
IB,2020-09-12,107,107,0,0,0
MC,2020-09-12,442,442,0,0,0
MD,2020-09-12,2948,2948,0,0,0
ML,2020-09-12,27,25,0,0,2
NC,2020-09-12,281,281,0,0,0
PV,2020-09-12,432,432,0,0,0
RI,2020-09-12,139,139,0,0,0
VC,2020-09-12,421,421,0,0,0
AN,2020-09-13,783,782,0,1,0
AR,2020-09-13,344,1,0,0,343
AS,2020-09-13,73,73,0,0,0
CB,2020-09-13,133,133,0,0,0
CE,2020-09-13,5,5,0,0,0
CL,2020-09-13,587,587,0,0,0
CM,2020-09-13,537,537,0,0,0
CN,2020-09-13,162,162,0,0,0
CT,2020-09-13,585,585,0,0,0
EX,2020-09-13,199,199,0,0,0
GA,2020-09-13,216,216,0,0,0
IB,2020-09-13,122,122,0,0,0
MC,2020-09-13,373,373,0,0,0
MD,2020-09-13,2300,2300,0,0,0
ML,2020-09-13,16,15,0,0,1
NC,2020-09-13,320,320,0,0,0
PV,2020-09-13,541,541,0,0,0
RI,2020-09-13,109,109,0,0,0
VC,2020-09-13,378,378,0,0,0
AN,2020-09-14,864,864,0,0,0
AR,2020-09-14,350,1,0,0,349
AS,2020-09-14,88,88,0,0,0
CB,2020-09-14,53,53,0,0,0
CE,2020-09-14,13,13,0,0,0
CL,2020-09-14,605,605,0,0,0
CM,2020-09-14,705,705,0,0,0
CN,2020-09-14,159,158,0,0,1
CT,2020-09-14,1056,1056,0,0,0
EX,2020-09-14,260,259,0,0,1
GA,2020-09-14,234,234,0,0,0
IB,2020-09-14,181,180,1,0,0
MC,2020-09-14,545,545,0,0,0
MD,2020-09-14,3351,3351,0,0,0
ML,2020-09-14,21,21,0,0,0
NC,2020-09-14,354,354,0,0,0
PV,2020-09-14,516,516,0,0,0
RI,2020-09-14,108,108,0,0,0
VC,2020-09-14,508,508,0,0,0
AN,2020-09-15,970,969,0,1,0
AR,2020-09-15,387,1,0,0,386
AS,2020-09-15,81,81,0,0,0
CB,2020-09-15,111,111,0,0,0
CE,2020-09-15,9,9,0,0,0
CL,2020-09-15,797,795,0,2,0
CM,2020-09-15,755,755,0,0,0
CN,2020-09-15,180,179,0,0,1
CT,2020-09-15,1161,1158,0,3,0
EX,2020-09-15,272,272,0,0,0
GA,2020-09-15,228,228,0,0,0
IB,2020-09-15,205,205,0,0,0
MC,2020-09-15,504,504,0,0,0
MD,2020-09-15,4620,4620,0,0,0
ML,2020-09-15,9,9,0,0,0
NC,2020-09-15,317,317,0,0,0
PV,2020-09-15,597,597,0,0,0
RI,2020-09-15,146,145,0,0,1
VC,2020-09-15,450,450,0,0,0
AN,2020-09-16,1182,1182,0,0,0
AR,2020-09-16,353,2,0,0,351
AS,2020-09-16,68,68,0,0,0
CB,2020-09-16,19,19,0,0,0
CE,2020-09-16,7,7,0,0,0
CL,2020-09-16,765,764,0,1,0
CM,2020-09-16,793,793,0,0,0
CN,2020-09-16,149,149,0,0,0
CT,2020-09-16,1188,1187,0,1,0
EX,2020-09-16,290,290,0,0,0
GA,2020-09-16,250,250,0,0,0
IB,2020-09-16,202,202,0,0,0
MC,2020-09-16,457,457,0,0,0
MD,2020-09-16,4323,4323,0,0,0
ML,2020-09-16,8,8,0,0,0
NC,2020-09-16,324,324,0,0,0
PV,2020-09-16,456,456,0,0,0
RI,2020-09-16,137,136,0,0,1
VC,2020-09-16,496,496,0,0,0
AN,2020-09-17,1095,1095,0,0,0
AR,2020-09-17,402,1,0,0,401
AS,2020-09-17,90,90,0,0,0
CB,2020-09-17,65,65,0,0,0
CE,2020-09-17,10,10,0,0,0
CL,2020-09-17,770,768,0,2,0
CM,2020-09-17,774,774,0,0,0
CN,2020-09-17,166,166,0,0,0
CT,2020-09-17,1067,1063,0,4,0
EX,2020-09-17,274,274,0,0,0
GA,2020-09-17,232,232,0,0,0
IB,2020-09-17,172,172,0,0,0
MC,2020-09-17,434,434,0,0,0
MD,2020-09-17,4363,4363,0,0,0
ML,2020-09-17,11,10,0,0,1
NC,2020-09-17,297,297,0,0,0
PV,2020-09-17,375,375,0,0,0
RI,2020-09-17,110,109,0,0,1
VC,2020-09-17,466,466,0,0,0
AN,2020-09-18,1334,1333,0,1,0
AR,2020-09-18,373,1,0,0,372
AS,2020-09-18,73,73,0,0,0
CB,2020-09-18,62,62,0,0,0
CE,2020-09-18,19,19,0,0,0
CL,2020-09-18,855,854,0,1,0
CM,2020-09-18,798,798,0,0,0
CN,2020-09-18,187,187,0,0,0
CT,2020-09-18,1190,1183,0,7,0
EX,2020-09-18,281,281,0,0,0
GA,2020-09-18,227,227,0,0,0
IB,2020-09-18,133,133,0,0,0
MC,2020-09-18,476,476,0,0,0
MD,2020-09-18,6588,6588,0,0,0
ML,2020-09-18,9,8,0,0,1
NC,2020-09-18,328,328,0,0,0
PV,2020-09-18,302,302,0,0,0
RI,2020-09-18,76,76,0,0,0
VC,2020-09-18,427,427,0,0,0
AN,2020-09-19,978,978,0,0,0
AR,2020-09-19,341,1,0,0,340
AS,2020-09-19,54,54,0,0,0
CB,2020-09-19,55,55,0,0,0
CE,2020-09-19,11,11,0,0,0
CL,2020-09-19,684,682,0,2,0
CM,2020-09-19,648,648,0,0,0
CN,2020-09-19,174,174,0,0,0
CT,2020-09-19,675,675,0,0,0
EX,2020-09-19,178,177,0,0,1
GA,2020-09-19,285,285,0,0,0
IB,2020-09-19,119,119,0,0,0
MC,2020-09-19,444,444,0,0,0
MD,2020-09-19,1971,1971,0,0,0
ML,2020-09-19,22,21,0,0,1
NC,2020-09-19,221,221,0,0,0
PV,2020-09-19,384,384,0,0,0
RI,2020-09-19,72,71,0,0,1
VC,2020-09-19,365,365,0,0,0
AN,2020-09-20,738,737,0,1,0
AR,2020-09-20,252,0,0,0,252
AS,2020-09-20,110,110,0,0,0
CB,2020-09-20,60,60,0,0,0
CE,2020-09-20,9,7,0,0,2
CL,2020-09-20,627,624,0,3,0
CM,2020-09-20,445,445,0,0,0
CN,2020-09-20,138,137,0,0,1
CT,2020-09-20,600,600,0,0,0
EX,2020-09-20,191,191,0,0,0
GA,2020-09-20,215,215,0,0,0
IB,2020-09-20,103,103,0,0,0
MC,2020-09-20,310,310,0,0,0
MD,2020-09-20,1385,1385,0,0,0
ML,2020-09-20,22,19,0,0,3
NC,2020-09-20,288,288,0,0,0
PV,2020-09-20,490,490,0,0,0
RI,2020-09-20,89,89,0,0,0
VC,2020-09-20,297,297,0,0,0
AN,2020-09-21,944,944,0,0,0
AR,2020-09-21,338,0,0,0,338
AS,2020-09-21,114,114,0,0,0
CB,2020-09-21,64,64,0,0,0
CE,2020-09-21,20,19,0,0,1
CL,2020-09-21,587,581,0,6,0
CM,2020-09-21,554,554,0,0,0
CN,2020-09-21,227,227,0,0,0
CT,2020-09-21,1090,1084,0,6,0
EX,2020-09-21,248,248,0,0,0
GA,2020-09-21,252,252,0,0,0
IB,2020-09-21,125,124,0,1,0
MC,2020-09-21,422,422,0,0,0
MD,2020-09-21,2246,2246,0,0,0
ML,2020-09-21,28,25,0,0,3
NC,2020-09-21,370,370,0,0,0
PV,2020-09-21,367,367,0,0,0
RI,2020-09-21,74,73,0,0,1
VC,2020-09-21,367,367,0,0,0
AN,2020-09-22,1152,1151,0,1,0
AR,2020-09-22,279,0,0,0,279
AS,2020-09-22,168,168,0,0,0
CB,2020-09-22,53,53,0,0,0
CE,2020-09-22,19,19,0,0,0
CL,2020-09-22,687,678,0,9,0
CM,2020-09-22,602,602,0,0,0
CN,2020-09-22,167,166,0,0,1
CT,2020-09-22,1045,1044,0,1,0
EX,2020-09-22,248,248,0,0,0
GA,2020-09-22,223,223,0,0,0
IB,2020-09-22,112,111,0,1,0
MC,2020-09-22,428,428,0,0,0
MD,2020-09-22,4679,4679,0,0,0
ML,2020-09-22,35,35,0,0,0
NC,2020-09-22,343,343,0,0,0
PV,2020-09-22,412,412,0,0,0
RI,2020-09-22,78,78,0,0,0
VC,2020-09-22,393,393,0,0,0
AN,2020-09-23,1142,1142,0,0,0
AR,2020-09-23,268,0,0,0,268
AS,2020-09-23,128,128,0,0,0
CB,2020-09-23,54,54,0,0,0
CE,2020-09-23,12,12,0,0,0
CL,2020-09-23,731,730,0,1,0
CM,2020-09-23,636,636,0,0,0
CN,2020-09-23,114,113,0,0,1
CT,2020-09-23,969,961,0,8,0
EX,2020-09-23,191,191,0,0,0
GA,2020-09-23,185,185,0,0,0
IB,2020-09-23,97,97,0,0,0
MC,2020-09-23,382,382,0,0,0
MD,2020-09-23,4381,4381,0,0,0
ML,2020-09-23,22,22,0,0,0
NC,2020-09-23,305,305,0,0,0
PV,2020-09-23,483,483,0,0,0
RI,2020-09-23,92,91,0,0,1
VC,2020-09-23,362,362,0,0,0
AN,2020-09-24,1176,1155,0,21,0
AR,2020-09-24,332,0,0,0,332
AS,2020-09-24,64,64,0,0,0
CB,2020-09-24,26,26,0,0,0
CE,2020-09-24,10,10,0,0,0
CL,2020-09-24,793,788,0,5,0
CM,2020-09-24,538,538,0,0,0
CN,2020-09-24,157,157,0,0,0
CT,2020-09-24,673,673,0,0,0
EX,2020-09-24,213,213,0,0,0
GA,2020-09-24,164,164,0,0,0
IB,2020-09-24,86,86,0,0,0
MC,2020-09-24,496,496,0,0,0
MD,2020-09-24,3887,3887,0,0,0
ML,2020-09-24,24,24,0,0,0
NC,2020-09-24,244,244,0,0,0
PV,2020-09-24,360,360,0,0,0
RI,2020-09-24,102,102,0,0,0
VC,2020-09-24,322,322,0,0,0
AN,2020-09-25,1156,1133,0,23,0
AR,2020-09-25,266,0,0,0,266
AS,2020-09-25,66,66,0,0,0
CB,2020-09-25,64,64,0,0,0
CE,2020-09-25,15,15,0,0,0
CL,2020-09-25,721,716,0,5,0
CM,2020-09-25,491,491,0,0,0
CN,2020-09-25,124,123,0,0,1
CT,2020-09-25,847,846,0,1,0
EX,2020-09-25,143,143,0,0,0
GA,2020-09-25,142,142,0,0,0
IB,2020-09-25,101,101,0,0,0
MC,2020-09-25,302,302,0,0,0
MD,2020-09-25,4633,4633,0,0,0
ML,2020-09-25,22,22,0,0,0
NC,2020-09-25,286,286,0,0,0
PV,2020-09-25,275,275,0,0,0
RI,2020-09-25,63,63,0,0,0
VC,2020-09-25,305,305,0,0,0
AN,2020-09-26,1040,1029,0,11,0
AR,2020-09-26,209,0,0,0,209
AS,2020-09-26,70,70,0,0,0
CB,2020-09-26,29,29,0,0,0
CE,2020-09-26,12,12,0,0,0
CL,2020-09-26,474,473,0,1,0
CM,2020-09-26,388,388,0,0,0
CN,2020-09-26,127,126,0,0,1
CT,2020-09-26,404,404,0,0,0
EX,2020-09-26,140,140,0,0,0
GA,2020-09-26,145,145,0,0,0
IB,2020-09-26,71,71,0,0,0
MC,2020-09-26,275,275,0,0,0
MD,2020-09-26,1112,1112,0,0,0
ML,2020-09-26,20,20,0,0,0
NC,2020-09-26,229,229,0,0,0
PV,2020-09-26,413,413,0,0,0
RI,2020-09-26,47,46,0,0,1
VC,2020-09-26,200,200,0,0,0
AN,2020-09-27,492,486,0,5,1
AR,2020-09-27,222,0,0,0,222
AS,2020-09-27,109,109,0,0,0
CB,2020-09-27,41,41,0,0,0
CE,2020-09-27,6,6,0,0,0
CL,2020-09-27,234,233,0,1,0
CM,2020-09-27,177,177,0,0,0
CN,2020-09-27,132,131,0,0,1
CT,2020-09-27,232,232,0,0,0
EX,2020-09-27,180,180,0,0,0
GA,2020-09-27,197,197,0,0,0
IB,2020-09-27,59,59,0,0,0
MC,2020-09-27,204,204,0,0,0
MD,2020-09-27,674,674,0,0,0
ML,2020-09-27,19,19,0,0,0
NC,2020-09-27,182,181,0,1,0
PV,2020-09-27,374,374,0,0,0
RI,2020-09-27,56,55,0,0,1
VC,2020-09-27,111,111,0,0,0
AN,2020-09-28,318,298,0,20,0
AR,2020-09-28,154,0,0,0,154
AS,2020-09-28,1,1,0,0,0
CB,2020-09-28,1,1,0,0,0
CE,2020-09-28,11,11,0,0,0
CL,2020-09-28,283,279,0,4,0
CM,2020-09-28,235,235,0,0,0
CN,2020-09-28,53,52,0,0,1
CT,2020-09-28,755,753,0,2,0
EX,2020-09-28,75,74,0,1,0
GA,2020-09-28,69,69,0,0,0
IB,2020-09-28,51,50,0,1,0
MC,2020-09-28,126,126,0,0,0
MD,2020-09-28,1232,1232,0,0,0
ML,2020-09-28,7,7,0,0,0
NC,2020-09-28,216,216,0,0,0
PV,2020-09-28,23,23,0,0,0
RI,2020-09-28,49,48,0,0,1
VC,2020-09-28,107,107,0,0,0
AN,2020-09-29,403,395,0,8,0
AR,2020-09-29,154,0,0,0,154
AS,2020-09-29,0,0,0,0,0
CB,2020-09-29,1,1,0,0,0
CE,2020-09-29,5,5,0,0,0
CL,2020-09-29,433,430,1,2,0
CM,2020-09-29,105,105,0,0,0
CN,2020-09-29,72,72,0,0,0
CT,2020-09-29,252,252,0,0,0
EX,2020-09-29,83,79,0,3,1
GA,2020-09-29,24,24,0,0,0
IB,2020-09-29,43,43,0,0,0
MC,2020-09-29,114,114,0,0,0
MD,2020-09-29,2801,2801,0,0,0
ML,2020-09-29,7,7,0,0,0
NC,2020-09-29,123,122,0,1,0
PV,2020-09-29,6,6,0,0,0
RI,2020-09-29,29,29,0,0,0
VC,2020-09-29,100,100,0,0,0
AN,2020-09-30,214,199,0,15,0
AR,2020-09-30,193,0,0,0,193
AS,2020-09-30,0,0,0,0,0
CB,2020-09-30,0,0,0,0,0
CE,2020-09-30,1,1,0,0,0
CL,2020-09-30,19,19,0,0,0
CM,2020-09-30,33,33,0,0,0
CN,2020-09-30,50,49,0,0,1
CT,2020-09-30,46,46,0,0,0
EX,2020-09-30,37,35,0,0,2
GA,2020-09-30,11,11,0,0,0
IB,2020-09-30,17,17,0,0,0
MC,2020-09-30,80,80,0,0,0
MD,2020-09-30,1142,1142,0,0,0
ML,2020-09-30,5,5,0,0,0
NC,2020-09-30,76,76,0,0,0
PV,2020-09-30,0,0,0,0,0
RI,2020-09-30,32,32,0,0,0
VC,2020-09-30,39,39,0,0,0
AN,2020-10-01,0,0,0,0,0
AR,2020-10-01,0,0,0,0,0
AS,2020-10-01,0,0,0,0,0
CB,2020-10-01,0,0,0,0,0
CE,2020-10-01,0,0,0,0,0
CL,2020-10-01,0,0,0,0,0
CM,2020-10-01,15,15,0,0,0
CN,2020-10-01,0,0,0,0,0
CT,2020-10-01,0,0,0,0,0
EX,2020-10-01,0,0,0,0,0
GA,2020-10-01,0,0,0,0,0
IB,2020-10-01,0,0,0,0,0
MC,2020-10-01,0,0,0,0,0
MD,2020-10-01,0,0,0,0,0
ML,2020-10-01,0,0,0,0,0
NC,2020-10-01,0,0,0,0,0
PV,2020-10-01,0,0,0,0,0
RI,2020-10-01,0,0,0,0,0
VC,2020-10-01,0,0,0,0,0
