Producto,ProductURI,Tipo,NIF,Adjudicatario,OrganizationURI,Fecha,Cantidad Pedido,Cantidad Recibido,Cantidad Pendiente,Importe del Pedido,Importe Pagado,Importe Pendiente,VAT
Fij/suj/acc.ventiltp,Fij/suj/acc_ventiltp,SUMINISTRO,A28389484,"MEDTRONIC IBERICA, S.A.",MEDTRONIC_IBERICA_SA,2020-04-20T00:00:00Z,10,10,0,47,47,0,0
Tubos traqueales,Tubos_traqueales,SUMINISTRO,A28389484,"MEDTRONIC IBERICA, S.A.",MEDTRONIC_IBERICA_SA,2020-04-20T00:00:00Z,10,10,0,8,8,0,0
Tubos traqueales,Tubos_traqueales,SUMINISTRO,A28389484,"MEDTRONIC IBERICA, S.A.",MEDTRONIC_IBERICA_SA,2020-04-20T00:00:00Z,10,10,0,199,199,0,0
Tubul/filt/circ. Y,Tubul/filt/circ__Y,SUMINISTRO,A28389484,"MEDTRONIC IBERICA, S.A.",MEDTRONIC_IBERICA_SA,2020-04-20T00:00:00Z,140,140,0,491,491,0,21
Tubul/filt/circ. Y,Tubul/filt/circ__Y,SUMINISTRO,A28389484,"MEDTRONIC IBERICA, S.A.",MEDTRONIC_IBERICA_SA,2020-04-20T00:00:00Z,10,10,0,151,151,0,0
SOLUCION HIDROALCOHOLICA (biocida y cosmetica),SOLUCION_HIDROALCOHOLICA_(biocida_y_cosmetica),SUMINISTRO,A30014047,"AROM, S.A.",AROM_SA,2020-04-20T00:00:00Z,11760,11760,0,32301,32301,0,21
BATAS DESECHABLES E IMPERMEABLES,BATAS_DESECHABLES_E_IMPERMEABLES,SUMINISTRO,B02241453,"CONFECCIONES DELMAPUNTO, S.L.",CONFECCIONES_DELMAPUNTO_SL,2020-04-20T00:00:00Z,2110,2110,0,7915,7915,0,21
BATAS DESECHABLES E IMPERMEABLES,BATAS_DESECHABLES_E_IMPERMEABLES,SUMINISTRO,B02241453,"CONFECCIONES DELMAPUNTO, S.L.",CONFECCIONES_DELMAPUNTO_SL,2020-04-20T00:00:00Z,1920,1920,0,7202,7202,0,21
Mascarilla O2/otras,Mascarilla_O2/otras,SUMINISTRO,B06232094,"INSANEX, S. L.",INSANEX_S_L,2020-04-20T00:00:00Z,20,20,0,1181,1181,0,0
Mascarilla O2/otras,Mascarilla_O2/otras,SUMINISTRO,B06232094,"INSANEX, S. L.",INSANEX_S_L,2020-04-20T00:00:00Z,40,40,0,2363,2363,0,0
Mascarilla O2/otras,Mascarilla_O2/otras,SUMINISTRO,B06232094,"INSANEX, S. L.",INSANEX_S_L,2020-04-20T00:00:00Z,60,60,0,3545,3545,0,0
PIJAMA BLANCO PERSO..CULINO TALLA GRANDE,PIJAMA_BLANCO_PERSO__CULINO_TALLA_GRANDE,SUMINISTRO,B30299226,"UNIMUR, S.L.",UNIMUR_SL,2020-04-20T00:00:00Z,200,200,0,3124,3124,0,21
PIJAMA BLANCO PERSO..ENINO TALLA MEDIANA,PIJAMA_BLANCO_PERSO__ENINO_TALLA_MEDIANA,SUMINISTRO,B30299226,"UNIMUR, S.L.",UNIMUR_SL,2020-04-20T00:00:00Z,100,100,0,1912,1912,0,21
PIJAMA BLANCO PERSO..MENINO TALLA GRANDE,PIJAMA_BLANCO_PERSO__MENINO_TALLA_GRANDE,SUMINISTRO,B30299226,"UNIMUR, S.L.",UNIMUR_SL,2020-04-20T00:00:00Z,100,100,0,1912,1912,0,21
PIJAMA BLANCO PERSO..ULINO TALLA MEDIANA,PIJAMA_BLANCO_PERSO__ULINO_TALLA_MEDIANA,SUMINISTRO,B30299226,"UNIMUR, S.L.",UNIMUR_SL,2020-04-20T00:00:00Z,200,200,0,3124,3124,0,21
Conector/adaptador,Conector/adaptador,SUMINISTRO,B46149555,"DEXTRO MEDICA, S.L.",DEXTRO_MEDICA_SL,2020-04-20T00:00:00Z,10,10,0,343,343,0,21
Fij/suj/acc.ventiltp,Fij/suj/acc_ventiltp,SUMINISTRO,B46149555,"DEXTRO MEDICA, S.L.",DEXTRO_MEDICA_SL,2020-04-20T00:00:00Z,10,10,0,411,411,0,0
DESINFECTANTE TOALLITAS,DESINFECTANTE_TOALLITAS,SUMINISTRO,B48910756,"VESISMIN, S.L.",VESISMIN_SL,2020-04-20T00:00:00Z,26000,26000,0,2541,2541,0,0
Toall/esp.desechable,Toall/esp_desechable,SUMINISTRO,B48910756,"VESISMIN, S.L.",VESISMIN_SL,2020-04-20T00:00:00Z,24000,24000,0,1321,1321,0,21
Nebuliz./humidific.,Nebuliz_/humidific_,SUMINISTRO,B61053922,"KEYLAB MEDICAL, S.L.",KEYLAB_MEDICAL_SL,2020-04-20T00:00:00Z,10,10,0,182,182,0,0
Nebuliz./humidific.,Nebuliz_/humidific_,SUMINISTRO,B61053922,"KEYLAB MEDICAL, S.L.",KEYLAB_MEDICAL_SL,2020-04-20T00:00:00Z,150,150,0,544,544,0,0
Conector/adaptador,Conector/adaptador,SUMINISTRO,B73182586,"MARCOM MEDICA, S.L.",MARCOM_MEDICA_SL,2020-04-20T00:00:00Z,40,40,0,2710,2710,0,21
"GUANTES DE NITRILO, CON Y SIN POLVO",GUANTES_DE_NITRILO__CON_Y_SIN_POLVO,SUMINISTRO,B73287740,"LEASK, S.L.",LEASK_SL,2020-04-20T00:00:00Z,7000,7000,0,1254,1254,0,21
"GUANTES DE NITRILO, CON Y SIN POLVO",GUANTES_DE_NITRILO__CON_Y_SIN_POLVO,SUMINISTRO,B73287740,"LEASK, S.L.",LEASK_SL,2020-04-20T00:00:00Z,10700,10700,0,1916,1916,0,21
"GUANTES DE NITRILO, CON Y SIN POLVO",GUANTES_DE_NITRILO__CON_Y_SIN_POLVO,SUMINISTRO,B73287740,"LEASK, S.L.",LEASK_SL,2020-04-20T00:00:00Z,11600,11600,0,2077,2077,0,21
"GUANTES DE NITRILO, CON Y SIN POLVO",GUANTES_DE_NITRILO__CON_Y_SIN_POLVO,SUMINISTRO,B73287740,"LEASK, S.L.",LEASK_SL,2020-04-20T00:00:00Z,100,100,0,18,18,0,21
"GUANTES DE NITRILO, CON Y SIN POLVO",GUANTES_DE_NITRILO__CON_Y_SIN_POLVO,SUMINISTRO,B73287740,"LEASK, S.L.",LEASK_SL,2020-04-20T00:00:00Z,11000,11000,0,1970,1970,0,21
"GUANTES DE NITRILO, CON Y SIN POLVO",GUANTES_DE_NITRILO__CON_Y_SIN_POLVO,SUMINISTRO,B73287740,"LEASK, S.L.",LEASK_SL,2020-04-20T00:00:00Z,200,200,0,36,36,0,21
"GUANTES DE NITRILO, CON Y SIN POLVO",GUANTES_DE_NITRILO__CON_Y_SIN_POLVO,SUMINISTRO,B73287740,"LEASK, S.L.",LEASK_SL,2020-04-20T00:00:00Z,4800,4800,0,860,860,0,21
"GUANTES DE NITRILO, CON Y SIN POLVO",GUANTES_DE_NITRILO__CON_Y_SIN_POLVO,SUMINISTRO,B73287740,"LEASK, S.L.",LEASK_SL,2020-04-20T00:00:00Z,600,300,300,107,54,54,21
"GUANTES DE NITRILO, CON Y SIN POLVO",GUANTES_DE_NITRILO__CON_Y_SIN_POLVO,SUMINISTRO,B73287740,"LEASK, S.L.",LEASK_SL,2020-04-20T00:00:00Z,1000,1000,0,179,179,0,21
MONO INTEGRAL,MONO_INTEGRAL,SUMINISTRO,B73777583,"NOVO HERMALEV, S.L.",NOVO_HERMALEV_SL,2020-04-20T00:00:00Z,2020,2020,0,63500,63500,0,21
BATAS DESECHABLES E IMPERMEABLES,BATAS_DESECHABLES_E_IMPERMEABLES,SUMINISTRO,B80196934,"GARRIC MEDICA, S.L.",GARRIC_MEDICA_SL,2020-04-20T00:00:00Z,60000,60000,0,534000,534000,0,21
Tubul/filt/circ. Y,Tubul/filt/circ__Y,SUMINISTRO,B80957889,"INTERSURGICAL ESPAÑA, S.L.",INTERSURGICAL_ESPAÑA_SL,2020-04-20T00:00:00Z,40,40,0,1447,1447,0,21
Termó/sensor reg.dat,Termó/sensor_reg_dat,SUMINISTRO,W0068620D,MASIMO EUROPE LTD SUCURSAL EN ESPAÑ,MASIMO_EUROPE_LTD_SUCURSAL_EN_ESPAÑ,2020-04-20T00:00:00Z,280,280,0,3371,3371,0,21
"GUANTES DE NITRILO, CON Y SIN POLVO",GUANTES_DE_NITRILO__CON_Y_SIN_POLVO,SUMINISTRO,A28017895,"EL CORTE INGLES, S.A.",EL_CORTE_INGLES_SA,2020-04-21T00:00:00Z,1096000,160500,935500,86710,12698,74012,21
"GUANTES DE NITRILO, CON Y SIN POLVO",GUANTES_DE_NITRILO__CON_Y_SIN_POLVO,SUMINISTRO,A28017895,"EL CORTE INGLES, S.A.",EL_CORTE_INGLES_SA,2020-04-21T00:00:00Z,787000,104000,683000,62264,8228,54036,0
"GUANTES DE NITRILO, CON Y SIN POLVO",GUANTES_DE_NITRILO__CON_Y_SIN_POLVO,SUMINISTRO,A28017895,"EL CORTE INGLES, S.A.",EL_CORTE_INGLES_SA,2020-04-21T00:00:00Z,1146000,228000,918000,90666,18038,72628,0
Fund/prot.desechable,Fund/prot_desechable,SUMINISTRO,A58710740,"PALEX MEDICAL, S.A.",PALEX_MEDICAL_SA,2020-04-21T00:00:00Z,6000,6000,0,5735,5735,0,21
Mascarilla O2/otras,Mascarilla_O2/otras,SUMINISTRO,B08438731,"IZASA HOSPITAL, S.L.U",IZASA_HOSPITAL_SLU,2020-04-21T00:00:00Z,250,250,0,242,242,0,21
BATAS DESECHABLES E IMPERMEABLES,BATAS_DESECHABLES_E_IMPERMEABLES,SUMINISTRO,B15031545,"COMEDIC, S.L.",COMEDIC_SL,2020-04-21T00:00:00Z,130,130,0,197,197,0,21
CALZAS,CALZAS,SUMINISTRO,B15031545,"COMEDIC, S.L.",COMEDIC_SL,2020-04-21T00:00:00Z,7000,7000,0,313,313,0,21
CALZAS,CALZAS,SUMINISTRO,B15031545,"COMEDIC, S.L.",COMEDIC_SL,2020-04-21T00:00:00Z,18000,18000,0,666,666,0,0
GORROS,GORROS,SUMINISTRO,B15031545,"COMEDIC, S.L.",COMEDIC_SL,2020-04-21T00:00:00Z,400,400,0,20,20,0,21
GORROS,GORROS,SUMINISTRO,B15031545,"COMEDIC, S.L.",COMEDIC_SL,2020-04-21T00:00:00Z,6000,6000,0,211,211,0,21
PIJAMAS,PIJAMAS,SUMINISTRO,B15031545,"COMEDIC, S.L.",COMEDIC_SL,2020-04-21T00:00:00Z,1000,1000,0,3146,3146,0,21
FRIGORIFICO,FRIGORIFICO,SUMINISTRO,B30203327,"SOTRONI, S.L.",SOTRONI_SL,2020-04-21T00:00:00Z,1,1,0,369,369,0,21
CABLE P/ELECTRODO.../PINZA COCODRILO EEG,CABLE_P/ELECTRODO___/PINZA_COCODRILO_EEG,SUMINISTRO,B46149555,"DEXTRO MEDICA, S.L.",DEXTRO_MEDICA_SL,2020-04-21T00:00:00Z,1,1,0,185,185,0,21
IMPRESORA LÁSER,IMPRESORA_LÁSER,SUMINISTRO,B73490872,"UTOPIUX INGENIERIA INFORMATICA, S.L",UTOPIUX_INGENIERIA_INFORMATICA_SL,2020-04-21T00:00:00Z,18,18,0,3485,3485,0,21
ORDENADOR PORTATIL,ORDENADOR_PORTATIL,SUMINISTRO,B73997413,"AZURITA STORE, S.L.",AZURITA_STORE_SL,2020-04-21T00:00:00Z,1,1,0,655,655,0,21
Conector/adaptador,Conector/adaptador,SUMINISTRO,B80957889,"INTERSURGICAL ESPAÑA, S.L.",INTERSURGICAL_ESPAÑA_SL,2020-04-21T00:00:00Z,600,600,0,1125,1125,0,21
Mascarilla O2/otras,Mascarilla_O2/otras,SUMINISTRO,B82479387,"LINDE MEDICA, S.L.U.",LINDE_MEDICA_SLU,2020-04-21T00:00:00Z,12,12,0,653,653,0,0
Mascarilla O2/otras,Mascarilla_O2/otras,SUMINISTRO,B82479387,"LINDE MEDICA, S.L.U.",LINDE_MEDICA_SLU,2020-04-21T00:00:00Z,20,20,0,900,900,0,0
Toall/esp.desechable,Toall/esp_desechable,SUMINISTRO,B86030723,MEDLINE INTERNATIONAL IBERIA S.L.,MEDLINE_INTERNATIONAL_IBERIA_SL,2020-04-21T00:00:00Z,1560,1560,0,1699,1699,0,21
Eq/acc. perfusión,Eq/acc__perfusión,SUMINISTRO,B87334017,"CARDINAL HEALTH SPAIN 511, S.L.",CARDINAL_HEALTH_SPAIN_511_SL,2020-04-21T00:00:00Z,144,144,0,610,610,0,21
Sistemas nutrición,Sistemas_nutrición,SUMINISTRO,B87334017,"CARDINAL HEALTH SPAIN 511, S.L.",CARDINAL_HEALTH_SPAIN_511_SL,2020-04-21T00:00:00Z,90,90,0,381,381,0,21
Sondas de aspiración,Sondas_de_aspiración,SUMINISTRO,B87334017,"CARDINAL HEALTH SPAIN 511, S.L.",CARDINAL_HEALTH_SPAIN_511_SL,2020-04-21T00:00:00Z,500,500,0,45,45,0,21
Sondas de aspiración,Sondas_de_aspiración,SUMINISTRO,B87334017,"CARDINAL HEALTH SPAIN 511, S.L.",CARDINAL_HEALTH_SPAIN_511_SL,2020-04-21T00:00:00Z,200,200,0,33,33,0,21
Sondas de aspiración,Sondas_de_aspiración,SUMINISTRO,B87334017,"CARDINAL HEALTH SPAIN 511, S.L.",CARDINAL_HEALTH_SPAIN_511_SL,2020-04-21T00:00:00Z,200,200,0,33,33,0,21
Sondas de aspiración,Sondas_de_aspiración,SUMINISTRO,B87334017,"CARDINAL HEALTH SPAIN 511, S.L.",CARDINAL_HEALTH_SPAIN_511_SL,2020-04-21T00:00:00Z,100,100,0,17,17,0,21
Fij/suj/acc.ventiltp,Fij/suj/acc_ventiltp,SUMINISTRO,B97527477,"MATCLINIC, S.L.",MATCLINIC_SL,2020-04-21T00:00:00Z,1,1,0,404,404,0,21
Tubul/filt/circ. Y,Tubul/filt/circ__Y,SUMINISTRO,B97527477,"MATCLINIC, S.L.",MATCLINIC_SL,2020-04-21T00:00:00Z,1000,1000,0,1634,1634,0,21
BATAS DESECHABLES E IMPERMEABLES,BATAS_DESECHABLES_E_IMPERMEABLES,SUMINISTRO,J73691651,"ALTHEA MEDICA, S.C.",ALTHEA_MEDICA_SC,2020-04-21T00:00:00Z,1500,1500,0,10200,10200,0,21
RAYOS X,RAYOS_X,SUMINISTRO,W0172342H,AGFA NV SUCURSAL EN ESPAÑA,AGFA_NV_SUCURSAL_EN_ESPAÑA,2020-04-22T00:00:00Z,1,1,0,88900,88900,0,0
ADHESIVO,ADHESIVO,SUMINISTRO,***4723**,JUAN MANUEL MARTINEZ TORRECILLAS,JUAN_MANUEL_MARTINEZ_TORRECILLAS,2020-04-22T00:00:00Z,12,12,0,218,218,0,21
ADHESIVO,ADHESIVO,SUMINISTRO,***4723**,JUAN MANUEL MARTINEZ TORRECILLAS,JUAN_MANUEL_MARTINEZ_TORRECILLAS,2020-04-22T00:00:00Z,2,2,0,44,44,0,21
ADHESIVO,ADHESIVO,SUMINISTRO,***4723**,JUAN MANUEL MARTINEZ TORRECILLAS,JUAN_MANUEL_MARTINEZ_TORRECILLAS,2020-04-22T00:00:00Z,20,20,0,436,436,0,21
CARTEL INDICATIVOS,CARTEL_INDICATIVOS,SUMINISTRO,***4723**,JUAN MANUEL MARTINEZ TORRECILLAS,JUAN_MANUEL_MARTINEZ_TORRECILLAS,2020-04-22T00:00:00Z,3,3,0,65,65,0,21
CARTEL INDICATIVOS,CARTEL_INDICATIVOS,SUMINISTRO,***4723**,JUAN MANUEL MARTINEZ TORRECILLAS,JUAN_MANUEL_MARTINEZ_TORRECILLAS,2020-04-22T00:00:00Z,14,14,0,152,152,0,21
SOLUCION HIDROALCOHOLICA (biocida y cosmetica),SOLUCION_HIDROALCOHOLICA_(biocida_y_cosmetica),SUMINISTRO,A08032401,"LABORATORIOS HARTMANN, S.A.",LABORATORIOS_HARTMANN_SA,2020-04-22T00:00:00Z,3580,3580,0,10396,10396,0,0
Fij/suj/acc.ventiltp,Fij/suj/acc_ventiltp,SUMINISTRO,A28063485,"DRAGER MEDICAL HISPANIA, S.A.",DRAGER_MEDICAL_HISPANIA_SA,2020-04-22T00:00:00Z,24,24,0,552,552,0,21
REP./MANT. APARATOS MÉD. Y QUIR.,REP_/MANT__APARATOS_MÉD__Y_QUIR_,SERVICIO,A28063485,"DRAGER MEDICAL HISPANIA, S.A.",DRAGER_MEDICAL_HISPANIA_SA,2020-04-22T00:00:00Z,2813.86,2813.86,0,2814,2814,0,21
REP./MANT. APARATOS MÉD. Y QUIR.,REP_/MANT__APARATOS_MÉD__Y_QUIR_,SERVICIO,A28063485,"DRAGER MEDICAL HISPANIA, S.A.",DRAGER_MEDICAL_HISPANIA_SA,2020-04-22T00:00:00Z,2542.82,2542.82,0,2543,2543,0,21
PLACA POLIETILENO P..PHONY (CORONAVIRUS),PLACA_POLIETILENO_P__PHONY_(CORONAVIRUS),SUMINISTRO,A28114742,"WERFEN ESPAÑA, S.A.",WERFEN_ESPAÑA_SA,2020-04-22T00:00:00Z,336,336,0,225,225,0,21
"Punta pipeta filt...anca 1500µl, estéril",Punta_pipeta_filt___anca_1500µl__estéril,SUMINISTRO,A28114742,"WERFEN ESPAÑA, S.A.",WERFEN_ESPAÑA_SA,2020-04-22T00:00:00Z,1024,1024,0,253,253,0,21
"Punta pipeta filt...anca 200 µl, estéril",Punta_pipeta_filt___anca_200_µl__estéril,SUMINISTRO,A28114742,"WERFEN ESPAÑA, S.A.",WERFEN_ESPAÑA_SA,2020-04-22T00:00:00Z,1024,1024,0,152,152,0,21
Tapa cubeta montaje procesador tejidos,Tapa_cubeta_montaje_procesador_tejidos,SUMINISTRO,A28114742,"WERFEN ESPAÑA, S.A.",WERFEN_ESPAÑA_SA,2020-04-22T00:00:00Z,144,144,0,138,138,0,21
REP./MANT. APARATOS MÉD. Y QUIR.,REP_/MANT__APARATOS_MÉD__Y_QUIR_,SERVICIO,A28389484,"MEDTRONIC IBERICA, S.A.",MEDTRONIC_IBERICA_SA,2020-04-22T00:00:00Z,2319.31,2319.31,0,2319,2319,0,21
LIMPIEZA  EDIFICIOS ADMINISTRATIVOS,LIMPIEZA__EDIFICIOS_ADMINISTRATIVOS,SERVICIO,A47379235,"ONET IBERIA SOLUCIONES, S.A.",ONET_IBERIA_SOLUCIONES_SA,2020-04-22T00:00:00Z,105000,97975.85,7024.15,105000,97976,7024,21
BATAS DESECHABLES E IMPERMEABLES,BATAS_DESECHABLES_E_IMPERMEABLES,SUMINISTRO,B02241453,"CONFECCIONES DELMAPUNTO, S.L.",CONFECCIONES_DELMAPUNTO_SL,2020-04-22T00:00:00Z,1560,1560,0,4836,4836,0,0
Fij/suj/acc.ventiltp,Fij/suj/acc_ventiltp,SUMINISTRO,B06232094,"INSANEX, S. L.",INSANEX_S_L,2020-04-22T00:00:00Z,20,20,0,626,626,0,21
Edificios relacionados con la salud,Edificios_relacionados_con_la_salud,SERVICIO,B73482390,"TERCYLOR, S.L.",TERCYLOR_SL,2020-04-22T00:00:00Z,1615.35,1615.35,0,1615,1615,0,21
Edificios relacionados con la salud,Edificios_relacionados_con_la_salud,SERVICIO,B73843658,"ARTIE GESTION TECNICA, S.L.",ARTIE_GESTION_TECNICA_SL,2020-04-22T00:00:00Z,7786.35,7786.35,0,7786,7786,0,21
Edificios relacionados con la salud,Edificios_relacionados_con_la_salud,SERVICIO,B73843658,"ARTIE GESTION TECNICA, S.L.",ARTIE_GESTION_TECNICA_SL,2020-04-22T00:00:00Z,7786.35,7786.35,0,7786,7786,0,21
Conector/adaptador,Conector/adaptador,SUMINISTRO,B82479387,"LINDE MEDICA, S.L.U.",LINDE_MEDICA_SLU,2020-04-22T00:00:00Z,7,7,0,0,0,0,0
Conector/adaptador,Conector/adaptador,SUMINISTRO,B82479387,"LINDE MEDICA, S.L.U.",LINDE_MEDICA_SLU,2020-04-22T00:00:00Z,5,5,0,0,0,0,0
Mascarilla O2/otras,Mascarilla_O2/otras,SUMINISTRO,B82479387,"LINDE MEDICA, S.L.U.",LINDE_MEDICA_SLU,2020-04-22T00:00:00Z,60,60,0,131,131,0,21
Tubul/filt/circ. Y,Tubul/filt/circ__Y,SUMINISTRO,B82479387,"LINDE MEDICA, S.L.U.",LINDE_MEDICA_SLU,2020-04-22T00:00:00Z,20,20,0,139,139,0,21
GUANTE QUIRÚRGICO,GUANTE_QUIRÚRGICO,SUMINISTRO,B86030723,MEDLINE INTERNATIONAL IBERIA S.L.,MEDLINE_INTERNATIONAL_IBERIA_SL,2020-04-22T00:00:00Z,800,800,0,328,328,0,21
GUANTE QUIRÚRGICO,GUANTE_QUIRÚRGICO,SUMINISTRO,B86030723,MEDLINE INTERNATIONAL IBERIA S.L.,MEDLINE_INTERNATIONAL_IBERIA_SL,2020-04-22T00:00:00Z,1000,1000,0,496,496,0,21
GUANTE QUIRÚRGICO,GUANTE_QUIRÚRGICO,SUMINISTRO,B86030723,MEDLINE INTERNATIONAL IBERIA S.L.,MEDLINE_INTERNATIONAL_IBERIA_SL,2020-04-22T00:00:00Z,200,200,0,196,196,0,21
MANTENIMIENTO CENTROS SANITARIOS,MANTENIMIENTO_CENTROS_SANITARIOS,SERVICIO,E30805816,CRISTALERIA EL POLIGONO C.B.,CRISTALERIA_EL_POLIGONO_CB,2020-04-22T00:00:00Z,1203.95,1203.95,0,1204,1204,0,21
MANTENIMIENTO CENTROS SANITARIOS,MANTENIMIENTO_CENTROS_SANITARIOS,SERVICIO,E30805816,CRISTALERIA EL POLIGONO C.B.,CRISTALERIA_EL_POLIGONO_CB,2020-04-22T00:00:00Z,2032.8,2032.8,0,2033,2033,0,21
MANTENIMIENTO CENTROS SANITARIOS,MANTENIMIENTO_CENTROS_SANITARIOS,SERVICIO,E30805816,CRISTALERIA EL POLIGONO C.B.,CRISTALERIA_EL_POLIGONO_CB,2020-04-22T00:00:00Z,1270.5,1270.5,0,1270,1270,0,21
GORROS,GORROS,SUMINISTRO,J73691651,"ALTHEA MEDICA, S.C.",ALTHEA_MEDICA_SC,2020-04-22T00:00:00Z,4000,4000,0,123,123,0,0
GORROS,GORROS,SUMINISTRO,J73691651,"ALTHEA MEDICA, S.C.",ALTHEA_MEDICA_SC,2020-04-22T00:00:00Z,6000,6000,0,351,351,0,0
MANTENIMIENTO INSTALACIONES ELECTRICAS,MANTENIMIENTO_INSTALACIONES_ELECTRICAS,SERVICIO,U73963514,UTE. CIMA HOSPITAL SANTA LUCIA 2017,UTE_CIMA_HOSPITAL_SANTA_LUCIA_2017,2020-04-22T00:00:00Z,163.35,163.35,0,163,163,0,21
SERV.INST.EQUIPO ELECTRICO Y MECANICO,SERV_INST_EQUIPO_ELECTRICO_Y_MECANICO,SERVICIO,U73963514,UTE. CIMA HOSPITAL SANTA LUCIA 2017,UTE_CIMA_HOSPITAL_SANTA_LUCIA_2017,2020-04-22T00:00:00Z,1178.3,1178.3,0,1178,1178,0,21
SERV.INST.EQUIPO ELECTRICO Y MECANICO,SERV_INST_EQUIPO_ELECTRICO_Y_MECANICO,SERVICIO,U73963514,UTE. CIMA HOSPITAL SANTA LUCIA 2017,UTE_CIMA_HOSPITAL_SANTA_LUCIA_2017,2020-04-22T00:00:00Z,200.81,200.81,0,201,201,0,21
SERV.INST.EQUIPO MEDICO Y QUIRURGICO,SERV_INST_EQUIPO_MEDICO_Y_QUIRURGICO,SERVICIO,U73963514,UTE. CIMA HOSPITAL SANTA LUCIA 2017,UTE_CIMA_HOSPITAL_SANTA_LUCIA_2017,2020-04-22T00:00:00Z,690.31,690.31,0,690,690,0,21
SERV.INSTALACIÓN MAQUINARIA Y EQUIPOS,SERV_INSTALACIÓN_MAQUINARIA_Y_EQUIPOS,SERVICIO,U73963514,UTE. CIMA HOSPITAL SANTA LUCIA 2017,UTE_CIMA_HOSPITAL_SANTA_LUCIA_2017,2020-04-22T00:00:00Z,631.62,631.62,0,632,632,0,21
GUANTE QUIRÚRGICO,GUANTE_QUIRÚRGICO,SUMINISTRO,A28017895,"EL CORTE INGLES, S.A.",EL_CORTE_INGLES_SA,2020-04-23T00:00:00Z,750,750,0,179,179,0,0
GUANTE QUIRÚRGICO,GUANTE_QUIRÚRGICO,SUMINISTRO,A28017895,"EL CORTE INGLES, S.A.",EL_CORTE_INGLES_SA,2020-04-23T00:00:00Z,200,200,0,48,48,0,0
GUANTE QUIRÚRGICO,GUANTE_QUIRÚRGICO,SUMINISTRO,A28017895,"EL CORTE INGLES, S.A.",EL_CORTE_INGLES_SA,2020-04-23T00:00:00Z,600,600,0,144,144,0,0
GUANTE QUIRÚRGICO,GUANTE_QUIRÚRGICO,SUMINISTRO,A28017895,"EL CORTE INGLES, S.A.",EL_CORTE_INGLES_SA,2020-04-23T00:00:00Z,600,600,0,144,144,0,0
"MASCARILLAS QUIRURGICAS I, de tipo II y IIR",MASCARILLAS_QUIRURGICAS_I__de_tipo_II_y_IIR,SUMINISTRO,A28017895,"EL CORTE INGLES, S.A.",EL_CORTE_INGLES_SA,2020-04-23T00:00:00Z,490000,490000,0,220500,220500,0,0
REP./MANT. APARATOS MÉD. Y QUIR.,REP_/MANT__APARATOS_MÉD__Y_QUIR_,SERVICIO,A28061737,GENERAL ELECTRIC HEALTHCARE ESP.SA,GENERAL_ELECTRIC_HEALTHCARE_ESPSA,2020-04-23T00:00:00Z,1275.12,1275.12,0,1275,1275,0,21
"REP./MANT.BOMBAS, VÁLV., GRIFOS Y CONT.",REP_/MANT_BOMBAS__VÁLV___GRIFOS_Y_CONT_,SERVICIO,A28063485,"DRAGER MEDICAL HISPANIA, S.A.",DRAGER_MEDICAL_HISPANIA_SA,2020-04-23T00:00:00Z,2693.46,2693.46,0,2693,2693,0,21
REP./MANT. APARATOS MÉD. Y QUIR.,REP_/MANT__APARATOS_MÉD__Y_QUIR_,SERVICIO,A50086412,"INSTRUMENTACION Y COMPONENTES, S.A.",INSTRUMENTACION_Y_COMPONENTES_SA,2020-04-23T00:00:00Z,911.69,911.69,0,912,912,0,21
KITS PCR DIAGNOSTICO COVID-19,KITS_PCR_DIAGNOSTICO_COVID-19,SUMINISTRO,A58710740,"PALEX MEDICAL, S.A.",PALEX_MEDICAL_SA,2020-04-23T00:00:00Z,5,5,0,12500,12500,0,0
PCR EXTRACCION Y MATERIAL ACCESORIO,PCR_EXTRACCION_Y_MATERIAL_ACCESORIO,SUMINISTRO,A58710740,"PALEX MEDICAL, S.A.",PALEX_MEDICAL_SA,2020-04-23T00:00:00Z,1,1,0,86,86,0,21
LIMPIEZA  EDIFICIOS ADMINISTRATIVOS,LIMPIEZA__EDIFICIOS_ADMINISTRATIVOS,SERVICIO,A80364243,"CLECE, S.A.",CLECE_SA,2020-04-23T00:00:00Z,70000,36233.38,33766.62,70000,36233,33767,21
TEST RAPIDO COVID-19,TEST_RAPIDO_COVID-19,SUMINISTRO,B08707010,ORTOPEDIA Y CIRUGIA S.L.,ORTOPEDIA_Y_CIRUGIA_SL,2020-04-23T00:00:00Z,200000,200000,0,2400000,2400000,0,0
SERV.INST. EQUIPO COMUNICACIONES,SERV_INST__EQUIPO_COMUNICACIONES,SERVICIO,B30665400,TEDITRONIC S. L.,TEDITRONIC_S_L,2020-04-23T00:00:00Z,2148.51,2148.51,0,2149,2149,0,21
OTROS,OTROS,SUMINISTRO,B30728455,"FERREGAS GARCIA-VASO, S.L.",FERREGAS_GARCIA-VASO_SL,2020-04-23T00:00:00Z,5,5,0,68,68,0,21
OTROS,OTROS,SUMINISTRO,B30728455,"FERREGAS GARCIA-VASO, S.L.",FERREGAS_GARCIA-VASO_SL,2020-04-23T00:00:00Z,5,5,0,68,68,0,21
