Centro;Descripcion Centro;Seccion;Descripcion Seccion;Programa;Descripcion Programa;Capitulo;Descripcion Capitulo;Economico;Descripcion Economico;CRED_INICIAL;MOD_CREDITO;C_DEFINITIVO;C_AUTORIZADO;C_DISPUESTO;OBL_RECONOC
1;AYUNTAMIENTO DE MADRID;203;DISTRITO DE RETIRO;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;4;TRANSFERENCIAS CORRIENTES;44500;A LA EMPRESA MUNICIPAL DE LA VIVIENDA Y SUELO SA;0;4000;4000;3531,56;3531,56;3531,56
1;AYUNTAMIENTO DE MADRID;203;DISTRITO DE RETIRO;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;6;INVERSIONES REALES;62302;ÚTILES Y HERRAMIENTAS;200;0;200;0;0;0
1;AYUNTAMIENTO DE MADRID;203;DISTRITO DE RETIRO;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;6;INVERSIONES REALES;62500;MOBILIARIO Y EQUIPOS DE OFICINA;2000;23000;25000;24172,56;20168;1738,85
1;AYUNTAMIENTO DE MADRID;203;DISTRITO DE RETIRO;92001;DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO;6;INVERSIONES REALES;62600;EQUIPOS DE COMUNICACIÓN;2500;0;2500;0;0;0
1;AYUNTAMIENTO DE MADRID;203;DISTRITO DE RETIRO;92401;PARTICIPACIÓN CIUDADANA;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22799;OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.;18150;0;18150;0;0;0
1;AYUNTAMIENTO DE MADRID;203;DISTRITO DE RETIRO;92401;PARTICIPACIÓN CIUDADANA;4;TRANSFERENCIAS CORRIENTES;48901;OTRAS TRANSFERENCIAS  A INSTITUC. SIN FINES  LUCRO;100000;0;100000;100000;73653,8;73653,8
1;AYUNTAMIENTO DE MADRID;203;DISTRITO DE RETIRO;93302;EDIFICIOS;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;21200;REP.MANT. Y CONSERV. EDIFICIOS Y OTRAS CONSTRUC.;101998;-6909,77;95088,23;95088,23;95088,23;95088,11
1;AYUNTAMIENTO DE MADRID;203;DISTRITO DE RETIRO;93302;EDIFICIOS;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22700;LIMPIEZA Y ASEO;1175742;0;1175742;1183507,53;1183507,53;1181918,91
1;AYUNTAMIENTO DE MADRID;203;DISTRITO DE RETIRO;93302;EDIFICIOS;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22701;SEGURIDAD;420973;-13317,31;407655,69;385145,23;385145,23;385145,04
1;AYUNTAMIENTO DE MADRID;203;DISTRITO DE RETIRO;93302;EDIFICIOS;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22799;OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.;391160;-10504;380656;394372,64;394372,64;394372,48
1;AYUNTAMIENTO DE MADRID;203;DISTRITO DE RETIRO;93302;EDIFICIOS;6;INVERSIONES REALES;62901;SEÑALIZACIÓN;1600;0;1600;0;0;0
1;AYUNTAMIENTO DE MADRID;203;DISTRITO DE RETIRO;93302;EDIFICIOS;6;INVERSIONES REALES;63200;EDIFICIOS Y OTRAS CONSTRUCCIONES (REFORMA);0;12000;12000;7498,19;7498,19;7498,19
1;AYUNTAMIENTO DE MADRID;203;DISTRITO DE RETIRO;93303;I.F.S. GESTIÓN DEL PATRIMONIO;6;INVERSIONES REALES;63200;EDIFICIOS Y OTRAS CONSTRUCCIONES (REFORMA);0;5156169,17;5156169,17;4479188,22;4479188,22;2846069,05
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;15102;GESTIÓN URBANÍSTICA;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22703;GASTOS POR ACCIÓN SUBSIDIARIA;0;29621,95;29621,95;0;0;0
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;15322;OTRAS ACTUACIONES EN VÍAS PÚBLICAS;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;21000;REP.MANT. Y CONSERV. BIENES DESTINADOS USO GENERAL;26000;50248,58;76248,58;0;0;0
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;15322;OTRAS ACTUACIONES EN VÍAS PÚBLICAS;6;INVERSIONES REALES;61904;URBANIZACIÓN A CARGO DEL AYUNTAMIENTO (REMODELAC.);0;4474382,36;4474382,36;1069418,28;1050905,28;475775,89
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;23102;FAMILIA E INFANCIA;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22602;PUBLICIDAD Y PROPAGANDA;0;5500;5500;5464,87;5464,87;5464,87
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;23102;FAMILIA E INFANCIA;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22799;OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.;73640;-40073;33567;32081,32;32081,32;29935,48
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;23102;FAMILIA E INFANCIA;4;TRANSFERENCIAS CORRIENTES;48900;OTRAS TRANSFERENCIAS A FAMILIAS;186019;0;186019;133385,71;133385,71;131962,06
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;23103;PERSONAS MAYORES Y SERVICIOS SOCIALES;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22710;SERVICIO DE AYUDA A DOMICILIO;5320355;0;5320355;4645355;4645355;4033146,89
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;23103;PERSONAS MAYORES Y SERVICIOS SOCIALES;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22799;OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.;270164;-18170,12;251993,88;251993,42;251993,42;251929,83
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;23103;PERSONAS MAYORES Y SERVICIOS SOCIALES;4;TRANSFERENCIAS CORRIENTES;48900;OTRAS TRANSFERENCIAS A FAMILIAS;60000;0;60000;36018,8;36018,8;31847,87
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;23103;PERSONAS MAYORES Y SERVICIOS SOCIALES;6;INVERSIONES REALES;62599;OTRO MOBILIARIO Y ENSERES;0;550;550;550;550;550
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;23103;PERSONAS MAYORES Y SERVICIOS SOCIALES;6;INVERSIONES REALES;63599;OTRO MOBILIARIO Y ENSERES (REFORMA Y REPOSICIÓN);0;2844,73;2844,73;2751,18;2751,18;2751,18
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;23103;PERSONAS MAYORES Y SERVICIOS SOCIALES;7;TRANSFERENCIAS DE CAPITAL;78900;OTRAS TRANSFERENCIAS DE CAPITAL A FAMILIAS;8070;0;8070;6900,96;6900,96;6900,96
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;23106;INTEGRACIÓN COMUNITARIA Y EMERGENCIA SOCIAL;1;GASTOS DE PERSONAL;12001;SUELDOS DEL GRUPO A2;243121;0;243121;253783,01;253783,01;253783,01
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;23106;INTEGRACIÓN COMUNITARIA Y EMERGENCIA SOCIAL;1;GASTOS DE PERSONAL;12003;SUELDOS DEL GRUPO C1;10492;-42,14;10449,86;10449,49;10449,49;10449,49
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;23106;INTEGRACIÓN COMUNITARIA Y EMERGENCIA SOCIAL;1;GASTOS DE PERSONAL;12004;SUELDOS DEL GRUPO C2;72034;0;72034;78911,45;78911,45;78911,45
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;23106;INTEGRACIÓN COMUNITARIA Y EMERGENCIA SOCIAL;1;GASTOS DE PERSONAL;12006;TRIENIOS;58017;-773,06;57243,94;55587,06;55587,06;55587,06
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;23106;INTEGRACIÓN COMUNITARIA Y EMERGENCIA SOCIAL;1;GASTOS DE PERSONAL;12100;COMPLEMENTO DE DESTINO;178042;0;178042;196977,58;196977,58;196977,58
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;23106;INTEGRACIÓN COMUNITARIA Y EMERGENCIA SOCIAL;1;GASTOS DE PERSONAL;12101;COMPLEMENTO ESPECÍFICO;349294;0;349294;419737,73;419737,73;419737,73
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;23106;INTEGRACIÓN COMUNITARIA Y EMERGENCIA SOCIAL;1;GASTOS DE PERSONAL;12103;OTROS COMPLEMENTOS;22744;0;22744;23703,71;23703,71;23703,71
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;23106;INTEGRACIÓN COMUNITARIA Y EMERGENCIA SOCIAL;1;GASTOS DE PERSONAL;15000;PRODUCTIVIDAD;3713;0;3713;3716,7;3716,7;3716,7
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;23106;INTEGRACIÓN COMUNITARIA Y EMERGENCIA SOCIAL;1;GASTOS DE PERSONAL;16000;SEGURIDAD SOCIAL;238147;0;238147;294711,15;294711,15;294711,15
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;23106;INTEGRACIÓN COMUNITARIA Y EMERGENCIA SOCIAL;1;GASTOS DE PERSONAL;16009;OTRAS CUOTAS;0;0;0;15215,23;15215,23;15215,23
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;23106;INTEGRACIÓN COMUNITARIA Y EMERGENCIA SOCIAL;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22799;OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.;371403;0;371403;301401,87;301401,87;301401,87
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;23106;INTEGRACIÓN COMUNITARIA Y EMERGENCIA SOCIAL;4;TRANSFERENCIAS CORRIENTES;48900;OTRAS TRANSFERENCIAS A FAMILIAS;50000;0;50000;32423,17;32423,17;31834,61
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;23106;INTEGRACIÓN COMUNITARIA Y EMERGENCIA SOCIAL;6;INVERSIONES REALES;62301;INSTALACIONES TÉCNICAS;8600;0;8600;0;0;0
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;23106;INTEGRACIÓN COMUNITARIA Y EMERGENCIA SOCIAL;7;TRANSFERENCIAS DE CAPITAL;78900;OTRAS TRANSFERENCIAS DE CAPITAL A FAMILIAS;2000;0;2000;0;0;0
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;31101;SALUBRIDAD PÚBLICA;1;GASTOS DE PERSONAL;12000;SUELDOS DEL GRUPO A1;48293;-104,64;48188,36;45111,56;45111,56;45111,56
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;31101;SALUBRIDAD PÚBLICA;1;GASTOS DE PERSONAL;12001;SUELDOS DEL GRUPO A2;27398;-188,13;27209,87;26769,48;26769,48;26769,48
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;31101;SALUBRIDAD PÚBLICA;1;GASTOS DE PERSONAL;12003;SUELDOS DEL GRUPO C1;10492;-0,47;10491,53;5020,27;5020,27;5020,27
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;31101;SALUBRIDAD PÚBLICA;1;GASTOS DE PERSONAL;12004;SUELDOS DEL GRUPO C2;28367;566,23;28933,23;21883,57;21883,57;21883,57
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;31101;SALUBRIDAD PÚBLICA;1;GASTOS DE PERSONAL;12006;TRIENIOS;23129;-65;23064;19727,39;19727,39;19727,39
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;31101;SALUBRIDAD PÚBLICA;1;GASTOS DE PERSONAL;12100;COMPLEMENTO DE DESTINO;66744;357,81;67101,81;59990,35;59990,35;59990,35
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;31101;SALUBRIDAD PÚBLICA;1;GASTOS DE PERSONAL;12101;COMPLEMENTO ESPECÍFICO;149411;733;150144;141747,08;141747,08;141747,08
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;31101;SALUBRIDAD PÚBLICA;1;GASTOS DE PERSONAL;12103;OTROS COMPLEMENTOS;8237;32,4;8269,4;6917,43;6917,43;6917,43
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;31101;SALUBRIDAD PÚBLICA;1;GASTOS DE PERSONAL;15000;PRODUCTIVIDAD;6297;0;6297;4214,1;4214,1;4214,1
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;31101;SALUBRIDAD PÚBLICA;1;GASTOS DE PERSONAL;16000;SEGURIDAD SOCIAL;84256;1276;85532;96145,1;96145,1;96145,1
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;31101;SALUBRIDAD PÚBLICA;1;GASTOS DE PERSONAL;16009;OTRAS CUOTAS;0;0;0;27814,77;27814,77;27814,77
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;31101;SALUBRIDAD PÚBLICA;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22199;OTROS SUMINISTROS;800;0;800;731,97;731,97;731,97
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;31101;SALUBRIDAD PÚBLICA;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22699;OTROS GASTOS DIVERSOS;1000;0;1000;81,28;81,28;81,28
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;32301;CENTROS DOCENTES ENSEÑANZA INFANTIL Y PRIMARIA;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;21200;REP.MANT. Y CONSERV. EDIFICIOS Y OTRAS CONSTRUC.;95782;20356,58;116138,58;115705,16;115705,16;112995,4
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;32301;CENTROS DOCENTES ENSEÑANZA INFANTIL Y PRIMARIA;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;21300;REP.MANT.Y CONSERV. MAQUINARIA, INSTAL. Y UTILLAJE;0;434;434;433,42;433,42;433,42
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;32301;CENTROS DOCENTES ENSEÑANZA INFANTIL Y PRIMARIA;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22700;LIMPIEZA Y ASEO;237583;-7027,4;230555,6;227724,96;227724,96;193480,03
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;32301;CENTROS DOCENTES ENSEÑANZA INFANTIL Y PRIMARIA;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22799;OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.;455839;7716;463555;464812,91;464812,91;459568,46
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;32301;CENTROS DOCENTES ENSEÑANZA INFANTIL Y PRIMARIA;6;INVERSIONES REALES;62300;MAQUINARIA;0;1819;1819;1818,87;1818,87;1818,87
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;32301;CENTROS DOCENTES ENSEÑANZA INFANTIL Y PRIMARIA;6;INVERSIONES REALES;63200;EDIFICIOS Y OTRAS CONSTRUCCIONES (REFORMA);90000;0;90000;66429,73;66429,73;63547,26
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;32601;SERVICIOS COMPLEMENTARIOS EDUCACIÓN;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22199;OTROS SUMINISTROS;0;9344,5;9344,5;7187,95;7187,95;7187,95
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;32601;SERVICIOS COMPLEMENTARIOS EDUCACIÓN;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22799;OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.;345638;-3847,87;341790,13;312729,84;312729,84;282740,96
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;33401;ACTIVIDADES CULTURALES;1;GASTOS DE PERSONAL;12001;SUELDOS DEL GRUPO A2;15716;-404,05;15311,95;13714,82;13714,82;13714,82
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;33401;ACTIVIDADES CULTURALES;1;GASTOS DE PERSONAL;12003;SUELDOS DEL GRUPO C1;28449;-1479,86;26969,14;25081,54;25081,54;25081,54
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;33401;ACTIVIDADES CULTURALES;1;GASTOS DE PERSONAL;12004;SUELDOS DEL GRUPO C2;19566;-2078,72;17487,28;8903,45;8903,45;8903,45
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;33401;ACTIVIDADES CULTURALES;1;GASTOS DE PERSONAL;12006;TRIENIOS;12020;-193,92;11826,08;12315,37;12315,37;12315,37
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;33401;ACTIVIDADES CULTURALES;1;GASTOS DE PERSONAL;12100;COMPLEMENTO DE DESTINO;36370;-1219,57;35150,43;33025,88;33025,88;33025,88
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;33401;ACTIVIDADES CULTURALES;1;GASTOS DE PERSONAL;12101;COMPLEMENTO ESPECÍFICO;84429;-2005,09;82423,91;80676,9;80676,9;80676,9
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;33401;ACTIVIDADES CULTURALES;1;GASTOS DE PERSONAL;12103;OTROS COMPLEMENTOS;5073;-163,18;4909,82;4627,98;4627,98;4627,98
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;33401;ACTIVIDADES CULTURALES;1;GASTOS DE PERSONAL;13000;RETRIBUCIONES BÁSICAS;28543;-2253,52;26289,48;6743,39;6743,39;6743,39
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;33401;ACTIVIDADES CULTURALES;1;GASTOS DE PERSONAL;13002;OTRAS REMUNERACIONES;4158;0;4158;2517,39;2517,39;2517,39
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;33401;ACTIVIDADES CULTURALES;1;GASTOS DE PERSONAL;13100;RETRIBUCIONES BÁSICAS;379905;-36785,8;343119,2;67165,72;67165,72;67165,72
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;33401;ACTIVIDADES CULTURALES;1;GASTOS DE PERSONAL;13102;OTRAS REMUNERACIONES;46160;-3359,48;42800,52;11852,07;11852,07;11852,07
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;33401;ACTIVIDADES CULTURALES;1;GASTOS DE PERSONAL;15000;PRODUCTIVIDAD;3713;0;3713;3716,7;3716,7;3716,7
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;33401;ACTIVIDADES CULTURALES;1;GASTOS DE PERSONAL;16000;SEGURIDAD SOCIAL;166316;-9558,28;156757,72;77734,17;77734,17;77734,17
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;33401;ACTIVIDADES CULTURALES;1;GASTOS DE PERSONAL;16009;OTRAS CUOTAS;0;0;0;1217,99;1217,99;1217,99
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;33401;ACTIVIDADES CULTURALES;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;21300;REP.MANT.Y CONSERV. MAQUINARIA, INSTAL. Y UTILLAJE;0;2653,97;2653,97;2653,97;2653,97;2653,97
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;33401;ACTIVIDADES CULTURALES;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;21900;REP., MANT. Y CONSERV. OTRO INMOVILIZADO MATERIAL;0;200;200;169,4;169,4;169,4
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;33401;ACTIVIDADES CULTURALES;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22000;MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE;8000;0;8000;948,08;948,08;948,08
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;33401;ACTIVIDADES CULTURALES;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22001;PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES;300;0;300;298,01;298,01;298,01
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;33401;ACTIVIDADES CULTURALES;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22199;OTROS SUMINISTROS;30000;0;30000;1733,47;1733,47;1488,32
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;33401;ACTIVIDADES CULTURALES;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22602;PUBLICIDAD Y PROPAGANDA;1000;12050;13050;4357,4;4357,4;4357,4
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;33401;ACTIVIDADES CULTURALES;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22699;OTROS GASTOS DIVERSOS;0;8512,98;8512,98;8512,98;8512,98;8512,98
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;33401;ACTIVIDADES CULTURALES;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22707;TALLERES CULTURALES DISTRITOS;528743;-25189,42;503553,58;389437,16;389437,15;389437,15
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;33401;ACTIVIDADES CULTURALES;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22799;OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.;839500;-413886,62;425613,38;425399,51;425399,51;380227,74
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;33401;ACTIVIDADES CULTURALES;4;TRANSFERENCIAS CORRIENTES;48203;PREMIOS;15000;0;15000;14000;10500;10500
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;33401;ACTIVIDADES CULTURALES;6;INVERSIONES REALES;63599;OTRO MOBILIARIO Y ENSERES (REFORMA Y REPOSICIÓN);0;856,38;856,38;856,38;856,38;856,38
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;34201;INSTALACIONES DEPORTIVAS;1;GASTOS DE PERSONAL;13000;RETRIBUCIONES BÁSICAS;882160;415913,17;1298073,17;631397,37;631397,37;631397,37
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;34201;INSTALACIONES DEPORTIVAS;1;GASTOS DE PERSONAL;13002;OTRAS REMUNERACIONES;56980;32735,02;89715,02;49057,9;49057,9;49057,9
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;34201;INSTALACIONES DEPORTIVAS;1;GASTOS DE PERSONAL;13100;RETRIBUCIONES BÁSICAS;825722;-3445,8;822276,2;816626,72;816626,72;816626,72
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;34201;INSTALACIONES DEPORTIVAS;1;GASTOS DE PERSONAL;13102;OTRAS REMUNERACIONES;61543;-689,19;60853,81;57236,23;57236,23;57236,23
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;34201;INSTALACIONES DEPORTIVAS;1;GASTOS DE PERSONAL;16000;SEGURIDAD SOCIAL;581792;152774,9;734566,9;565282,48;565282,48;565282,48
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;34201;INSTALACIONES DEPORTIVAS;1;GASTOS DE PERSONAL;16009;OTRAS CUOTAS;0;0;0;95614,75;95614,75;95614,75
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;34201;INSTALACIONES DEPORTIVAS;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;20300;ARRENDAMIENTOS DE MAQUINARIA, INSTALAC. Y UTILLAJE;56819;0;56819;56816,86;56816,86;56816,86
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;34201;INSTALACIONES DEPORTIVAS;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;21200;REP.MANT. Y CONSERV. EDIFICIOS Y OTRAS CONSTRUC.;102347;-4214,96;98132,04;89795,37;89795,37;89502,89
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;34201;INSTALACIONES DEPORTIVAS;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;21900;REP., MANT. Y CONSERV. OTRO INMOVILIZADO MATERIAL;6000;66500;72500;70606,84;70606,84;70606,84
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;34201;INSTALACIONES DEPORTIVAS;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22104;VESTUARIO;25000;20000;45000;44930,94;44930,94;44930,94
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;34201;INSTALACIONES DEPORTIVAS;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22106;PRODUCTOS FARMACÉUTICOS Y MATERIAL SANITARIO;7500;7000;14500;14497,17;14497,17;14497,1
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;34201;INSTALACIONES DEPORTIVAS;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22110;PRODUCTOS DE LIMPIEZA Y ASEO;17000;17000;34000;33909,03;33909,03;33909,03
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;34201;INSTALACIONES DEPORTIVAS;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22199;OTROS SUMINISTROS;31800;20000;51800;51794,18;51794,18;51793,96
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;34201;INSTALACIONES DEPORTIVAS;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22699;OTROS GASTOS DIVERSOS;0;23050,27;23050,27;23050,27;23050,27;23050,27
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;34201;INSTALACIONES DEPORTIVAS;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22700;LIMPIEZA Y ASEO;927;0;927;712,13;712,13;686,69
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;34201;INSTALACIONES DEPORTIVAS;2;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22799;OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.;996504;-393975,27;602528,73;577836,61;577836,61;576130,66
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;34201;INSTALACIONES DEPORTIVAS;6;INVERSIONES REALES;62300;MAQUINARIA;0;32190,31;32190,31;32160,97;32160,97;32160,97
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;34201;INSTALACIONES DEPORTIVAS;6;INVERSIONES REALES;62302;ÚTILES Y HERRAMIENTAS;0;2577,3;2577,3;2577,3;2577,3;2577,3
1;AYUNTAMIENTO DE MADRID;204;DISTRITO DE SALAMANCA;34201;INSTALACIONES DEPORTIVAS;6;INVERSIONES REALES;62599;OTRO MOBILIARIO Y ENSERES;0;2287,77;2287,77;2287,77;2287,77;2287,77
