Gastos,Centro,Descripcion Centro,Seccion,Descripcion Seccion,Programa,Descripcion Programa,Capitulo,Descripcion Capitulo,Descripcion Economico,C_DISPUESTO,OBL_RECONOC
3082,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15000,DIR.Y GEST.ADMV. DE DESARROLLO URBANO,1,GASTOS DE PERSONAL,SUELDOS DEL GRUPO E,139615.05,139615.05
3083,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15000,DIR.Y GEST.ADMV. DE DESARROLLO URBANO,1,GASTOS DE PERSONAL,TRIENIOS,518344.58,518344.58
3084,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15000,DIR.Y GEST.ADMV. DE DESARROLLO URBANO,1,GASTOS DE PERSONAL,COMPLEMENTO DE DESTINO,1507978.14,1507978.14
3085,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15000,DIR.Y GEST.ADMV. DE DESARROLLO URBANO,1,GASTOS DE PERSONAL,COMPLEMENTO ESPECÍFICO,3395966.54,3395966.54
3086,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15000,DIR.Y GEST.ADMV. DE DESARROLLO URBANO,1,GASTOS DE PERSONAL,OTROS COMPLEMENTOS,224420.89,224420.89
3087,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15000,DIR.Y GEST.ADMV. DE DESARROLLO URBANO,1,GASTOS DE PERSONAL,RETRIBUCIONES BÁSICAS,107147.64,107147.64
3088,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15000,DIR.Y GEST.ADMV. DE DESARROLLO URBANO,1,GASTOS DE PERSONAL,OTRAS REMUNERACIONES,71614.55,71614.55
3089,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15000,DIR.Y GEST.ADMV. DE DESARROLLO URBANO,1,GASTOS DE PERSONAL,RETRIBUCIONES BÁSICAS,4560.72,4560.72
3090,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15000,DIR.Y GEST.ADMV. DE DESARROLLO URBANO,1,GASTOS DE PERSONAL,OTRAS REMUNERACIONES,8067.81,8067.81
3091,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15000,DIR.Y GEST.ADMV. DE DESARROLLO URBANO,1,GASTOS DE PERSONAL,PRODUCTIVIDAD,319501.6,319501.6
3092,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15000,DIR.Y GEST.ADMV. DE DESARROLLO URBANO,1,GASTOS DE PERSONAL,GRATIFICACIONES POR SERVICIOS EXTRAORDINARIOS,1713.93,1713.93
3093,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15000,DIR.Y GEST.ADMV. DE DESARROLLO URBANO,1,GASTOS DE PERSONAL,SEGURIDAD SOCIAL,2127426.9,2127426.9
3094,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15000,DIR.Y GEST.ADMV. DE DESARROLLO URBANO,1,GASTOS DE PERSONAL,OTRAS CUOTAS,209859.66,209859.66
3095,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15000,DIR.Y GEST.ADMV. DE DESARROLLO URBANO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,ARRENDAMIENTOS DE EDIFICIOS Y OTRAS CONSTRUCCIONES,6489151.26,6332720.68
3096,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15000,DIR.Y GEST.ADMV. DE DESARROLLO URBANO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,ARRENDAMIENTOS DE MOBILIARIO Y ENSERES,0,0
3097,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15000,DIR.Y GEST.ADMV. DE DESARROLLO URBANO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,REP.MANT. Y CONSERV. EDIFICIOS Y OTRAS CONSTRUC.,153489.33,153489.24
3098,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15000,DIR.Y GEST.ADMV. DE DESARROLLO URBANO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,"REP.MANT.Y CONSERV. MAQUINARIA, INSTAL. Y UTILLAJE",63791.74,63791.72
3099,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15000,DIR.Y GEST.ADMV. DE DESARROLLO URBANO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,"REP., MANT. Y CONSERV. DE MOBILIARIO",4501.86,4501.85
3100,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15000,DIR.Y GEST.ADMV. DE DESARROLLO URBANO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,52067.74,41685.94
3101,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15000,DIR.Y GEST.ADMV. DE DESARROLLO URBANO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",140.4,140.4
3102,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15000,DIR.Y GEST.ADMV. DE DESARROLLO URBANO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,MATERIAL INFORMÁTICO NO INVENTARIABLE,63255.88,63156.66
3103,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15000,DIR.Y GEST.ADMV. DE DESARROLLO URBANO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,VESTUARIO,7426.83,7426.83
3104,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15000,DIR.Y GEST.ADMV. DE DESARROLLO URBANO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,PRODUCTOS FARMACÉUTICOS Y MATERIAL SANITARIO,299.18,299.18
3105,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15000,DIR.Y GEST.ADMV. DE DESARROLLO URBANO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,OTROS SUMINISTROS,6270.38,4754.25
3106,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15000,DIR.Y GEST.ADMV. DE DESARROLLO URBANO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,POSTALES,0,0
3107,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15000,DIR.Y GEST.ADMV. DE DESARROLLO URBANO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,TRIBUTOS DE LAS COMUNIDADES AUTÓNOMAS,618.18,618.18
3108,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15000,DIR.Y GEST.ADMV. DE DESARROLLO URBANO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,PUBLICIDAD Y PROPAGANDA,41303.35,39713.77
3109,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15000,DIR.Y GEST.ADMV. DE DESARROLLO URBANO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,PUBLICACIÓN EN DIARIOS OFICIALES,27003.79,27003.79
3110,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15000,DIR.Y GEST.ADMV. DE DESARROLLO URBANO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,GASTOS JURÍDICOS Y CONTENCIOSOS,294928.27,294928.27
3111,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15000,DIR.Y GEST.ADMV. DE DESARROLLO URBANO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,ANUNCIOS DE INSERCIÓN OBLIGATORIA,182019.89,97976.35
3112,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15000,DIR.Y GEST.ADMV. DE DESARROLLO URBANO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,OTROS GASTOS DIVERSOS,630,630
3113,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15000,DIR.Y GEST.ADMV. DE DESARROLLO URBANO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,LIMPIEZA Y ASEO,617552.1,617552.1
3114,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15000,DIR.Y GEST.ADMV. DE DESARROLLO URBANO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,SEGURIDAD,307898.32,307789.42
3115,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15000,DIR.Y GEST.ADMV. DE DESARROLLO URBANO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,"CUSTODIA, DEPÓSITOS Y ALMACENAJE",264082.5,264082.49
3116,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15000,DIR.Y GEST.ADMV. DE DESARROLLO URBANO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,ESTUDIOS Y TRABAJOS TÉCNICOS,153400.33,149320.45
3117,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15000,DIR.Y GEST.ADMV. DE DESARROLLO URBANO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.,1748.51,1748.51
3118,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15000,DIR.Y GEST.ADMV. DE DESARROLLO URBANO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,DE LOS MIEMBROS DE LOS ÓRGANOS DE GOBIERNO,53.34,53.34
3119,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15000,DIR.Y GEST.ADMV. DE DESARROLLO URBANO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,DEL PERSONAL DIRECTIVO,352.51,352.51
3120,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15000,DIR.Y GEST.ADMV. DE DESARROLLO URBANO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,DEL PERSONAL NO DIRECTIVO,2734.34,2734.34
3121,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15000,DIR.Y GEST.ADMV. DE DESARROLLO URBANO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,GASTOS DE VIAJE  MIEMBROS DE LOS ORG. DE GOBIERNO,231.5,231.5
3122,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15000,DIR.Y GEST.ADMV. DE DESARROLLO URBANO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,GASTOS DE VIAJE DEL PERSONAL DIRECTIVO,4.55,4.55
3123,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15000,DIR.Y GEST.ADMV. DE DESARROLLO URBANO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,GASTOS DE VIAJE DEL PERSONAL NO DIRECTIVO,2986.28,2986.28
3124,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15000,DIR.Y GEST.ADMV. DE DESARROLLO URBANO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,LOCOMOCIÓN URBANA PERSONAL NO DIRECTIVO,0,0
3125,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15000,DIR.Y GEST.ADMV. DE DESARROLLO URBANO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,OTRAS INDEMNIZACIONES,0,0
3126,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15000,DIR.Y GEST.ADMV. DE DESARROLLO URBANO,3,GASTOS FINANCIEROS,INTERESES DE DEMORA,1.465282245E7,1.465282245E7
3127,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15000,DIR.Y GEST.ADMV. DE DESARROLLO URBANO,3,GASTOS FINANCIEROS,OTROS GASTOS FINANCIEROS,3.53945374E7,3.53945374E7
3128,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15000,DIR.Y GEST.ADMV. DE DESARROLLO URBANO,4,TRANSFERENCIAS CORRIENTES,A LA AGENCIA DE ACTIVIDADES,14130385,1.38764975E7
3129,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15000,DIR.Y GEST.ADMV. DE DESARROLLO URBANO,6,INVERSIONES REALES,ÚTILES Y HERRAMIENTAS,2994.69,2994.69
3130,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15000,DIR.Y GEST.ADMV. DE DESARROLLO URBANO,6,INVERSIONES REALES,OTRO MOBILIARIO Y ENSERES,50557.67,50557.67
3131,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15101,PLANIFICACIÓN URBANÍSTICA,1,GASTOS DE PERSONAL,RETRIBUCIONES BÁSICAS,99335.72,99335.72
3132,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15101,PLANIFICACIÓN URBANÍSTICA,1,GASTOS DE PERSONAL,OTRAS REMUNERACIONES,904.26,904.26
3133,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15101,PLANIFICACIÓN URBANÍSTICA,1,GASTOS DE PERSONAL,SUELDOS DEL GRUPO A1,278615.33,278615.33
3134,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15101,PLANIFICACIÓN URBANÍSTICA,1,GASTOS DE PERSONAL,SUELDOS DEL GRUPO A2,65424.09,65424.09
3135,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15101,PLANIFICACIÓN URBANÍSTICA,1,GASTOS DE PERSONAL,SUELDOS DEL GRUPO C1,98444.68,98444.68
3136,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15101,PLANIFICACIÓN URBANÍSTICA,1,GASTOS DE PERSONAL,SUELDOS DEL GRUPO C2,84626.22,84626.22
3137,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15101,PLANIFICACIÓN URBANÍSTICA,1,GASTOS DE PERSONAL,TRIENIOS,131961.54,131961.54
3138,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15101,PLANIFICACIÓN URBANÍSTICA,1,GASTOS DE PERSONAL,COMPLEMENTO DE DESTINO,394715.73,394715.73
3139,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15101,PLANIFICACIÓN URBANÍSTICA,1,GASTOS DE PERSONAL,COMPLEMENTO ESPECÍFICO,915676.85,915676.85
3140,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15101,PLANIFICACIÓN URBANÍSTICA,1,GASTOS DE PERSONAL,OTROS COMPLEMENTOS,39062.62,39062.62
3141,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15101,PLANIFICACIÓN URBANÍSTICA,1,GASTOS DE PERSONAL,RETRIBUCIONES BÁSICAS,121080.02,121080.02
3142,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15101,PLANIFICACIÓN URBANÍSTICA,1,GASTOS DE PERSONAL,OTRAS REMUNERACIONES,37629.28,37629.28
3143,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15101,PLANIFICACIÓN URBANÍSTICA,1,GASTOS DE PERSONAL,PRODUCTIVIDAD,88632.91,88632.91
3144,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15101,PLANIFICACIÓN URBANÍSTICA,1,GASTOS DE PERSONAL,SEGURIDAD SOCIAL,532351.47,532351.47
3145,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15101,PLANIFICACIÓN URBANÍSTICA,1,GASTOS DE PERSONAL,OTRAS CUOTAS,42998.09,42998.09
3146,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15101,PLANIFICACIÓN URBANÍSTICA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,"REP.MANT.Y CONSERV. MAQUINARIA, INSTAL. Y UTILLAJE",0,0
3147,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15101,PLANIFICACIÓN URBANÍSTICA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,OTROS SUMINISTROS,0,0
3148,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15101,PLANIFICACIÓN URBANÍSTICA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,TRIBUTOS ESTATALES,0,0
3149,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15101,PLANIFICACIÓN URBANÍSTICA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,ESTUDIOS Y TRABAJOS TÉCNICOS,31004.94,22811.94
3150,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15101,PLANIFICACIÓN URBANÍSTICA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.,11326.21,11326.21
3151,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15101,PLANIFICACIÓN URBANÍSTICA,6,INVERSIONES REALES,OTRAS INV. NUEVAS ASOC. AL FUNCIONAM. OPERAT. SERV,0,0
3152,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15102,GESTIÓN URBANÍSTICA,1,GASTOS DE PERSONAL,RETRIBUCIONES BÁSICAS,31838.67,31838.67
3153,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15102,GESTIÓN URBANÍSTICA,1,GASTOS DE PERSONAL,OTRAS REMUNERACIONES,5.98,5.98
3154,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15102,GESTIÓN URBANÍSTICA,1,GASTOS DE PERSONAL,SUELDOS DEL GRUPO A1,203731.81,203731.81
3155,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15102,GESTIÓN URBANÍSTICA,1,GASTOS DE PERSONAL,SUELDOS DEL GRUPO A2,248227.75,248227.75
3156,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15102,GESTIÓN URBANÍSTICA,1,GASTOS DE PERSONAL,SUELDOS DEL GRUPO C1,216559.73,216559.73
3157,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15102,GESTIÓN URBANÍSTICA,1,GASTOS DE PERSONAL,SUELDOS DEL GRUPO C2,149094.32,149094.32
3158,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15102,GESTIÓN URBANÍSTICA,1,GASTOS DE PERSONAL,SUELDOS DEL GRUPO E,5238.99,5238.99
3159,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15102,GESTIÓN URBANÍSTICA,1,GASTOS DE PERSONAL,TRIENIOS,219972.14,219972.14
3160,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15102,GESTIÓN URBANÍSTICA,1,GASTOS DE PERSONAL,COMPLEMENTO DE DESTINO,584947.32,584947.32
3161,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15102,GESTIÓN URBANÍSTICA,1,GASTOS DE PERSONAL,COMPLEMENTO ESPECÍFICO,1308657.1,1308657.1
3162,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15102,GESTIÓN URBANÍSTICA,1,GASTOS DE PERSONAL,OTROS COMPLEMENTOS,71452.61,71452.61
3163,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15102,GESTIÓN URBANÍSTICA,1,GASTOS DE PERSONAL,RETRIBUCIONES BÁSICAS,154044.45,154044.45
3164,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15102,GESTIÓN URBANÍSTICA,1,GASTOS DE PERSONAL,OTRAS REMUNERACIONES,68793.19,68793.19
3165,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15102,GESTIÓN URBANÍSTICA,1,GASTOS DE PERSONAL,RETRIBUCIONES BÁSICAS,15826.49,15826.49
3166,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15102,GESTIÓN URBANÍSTICA,1,GASTOS DE PERSONAL,OTRAS REMUNERACIONES,20532.23,20532.23
3167,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15102,GESTIÓN URBANÍSTICA,1,GASTOS DE PERSONAL,PRODUCTIVIDAD,104967.34,104967.34
3168,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15102,GESTIÓN URBANÍSTICA,1,GASTOS DE PERSONAL,SEGURIDAD SOCIAL,850166.63,850166.63
3169,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15102,GESTIÓN URBANÍSTICA,1,GASTOS DE PERSONAL,OTRAS CUOTAS,95691.87,95691.87
3170,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15102,GESTIÓN URBANÍSTICA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,GASTOS JURÍDICOS Y CONTENCIOSOS,46941.36,46941.36
3171,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15102,GESTIÓN URBANÍSTICA,6,INVERSIONES REALES,ADQUISICIÓN DE SUELO,2.159840345E7,2.159840345E7
3172,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15102,GESTIÓN URBANÍSTICA,6,INVERSIONES REALES,SISTEMAS DE COMPENSACIÓN,1405723.84,1405723.84
3173,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15102,GESTIÓN URBANÍSTICA,6,INVERSIONES REALES,SISTEMAS DE COOPERACIÓN,5430.32,5122.94
3174,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15102,GESTIÓN URBANÍSTICA,6,INVERSIONES REALES,ADQUISICIÓN DE SUELO PATRIMONIAL,3.101841897E7,3.101841897E7
3175,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15102,GESTIÓN URBANÍSTICA,6,INVERSIONES REALES,EDIFICIOS Y OT.CONSTRUCCIONES PATRIMONIALES NUEVAS,0,0
3176,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15103,EJECUCIÓN Y CONTROL DE LA EDIFICACIÓN,1,GASTOS DE PERSONAL,RETRIBUCIONES BÁSICAS,94191.95,94191.95
3177,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15103,EJECUCIÓN Y CONTROL DE LA EDIFICACIÓN,1,GASTOS DE PERSONAL,SUELDOS DEL GRUPO A1,400997.42,400997.42
3178,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15103,EJECUCIÓN Y CONTROL DE LA EDIFICACIÓN,1,GASTOS DE PERSONAL,SUELDOS DEL GRUPO A2,648608.39,648608.39
3179,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15103,EJECUCIÓN Y CONTROL DE LA EDIFICACIÓN,1,GASTOS DE PERSONAL,SUELDOS DEL GRUPO C1,193338.41,193338.41
3180,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15103,EJECUCIÓN Y CONTROL DE LA EDIFICACIÓN,1,GASTOS DE PERSONAL,SUELDOS DEL GRUPO C2,385203.06,385203.06
3181,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15103,EJECUCIÓN Y CONTROL DE LA EDIFICACIÓN,1,GASTOS DE PERSONAL,TRIENIOS,364633.78,364633.78
3182,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15103,EJECUCIÓN Y CONTROL DE LA EDIFICACIÓN,1,GASTOS DE PERSONAL,COMPLEMENTO DE DESTINO,1055591.43,1055591.43
3183,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15103,EJECUCIÓN Y CONTROL DE LA EDIFICACIÓN,1,GASTOS DE PERSONAL,COMPLEMENTO ESPECÍFICO,2723424.83,2723424.83
3184,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15103,EJECUCIÓN Y CONTROL DE LA EDIFICACIÓN,1,GASTOS DE PERSONAL,OTROS COMPLEMENTOS,124625.8,124625.8
3185,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15103,EJECUCIÓN Y CONTROL DE LA EDIFICACIÓN,1,GASTOS DE PERSONAL,RETRIBUCIONES BÁSICAS,42792.56,42792.56
3186,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15103,EJECUCIÓN Y CONTROL DE LA EDIFICACIÓN,1,GASTOS DE PERSONAL,OTRAS REMUNERACIONES,74.4,74.4
3187,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15103,EJECUCIÓN Y CONTROL DE LA EDIFICACIÓN,1,GASTOS DE PERSONAL,PRODUCTIVIDAD,212705.64,212705.64
3188,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15103,EJECUCIÓN Y CONTROL DE LA EDIFICACIÓN,1,GASTOS DE PERSONAL,SEGURIDAD SOCIAL,1508595.31,1508595.31
3189,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15103,EJECUCIÓN Y CONTROL DE LA EDIFICACIÓN,1,GASTOS DE PERSONAL,OTRAS CUOTAS,177601.26,177601.26
3190,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15103,EJECUCIÓN Y CONTROL DE LA EDIFICACIÓN,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,REP.MANT. Y CONSERV. BIENES DESTINADOS USO GENERAL,61814.72,55116.66
3191,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15103,EJECUCIÓN Y CONTROL DE LA EDIFICACIÓN,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,GASTOS POR ACCIÓN SUBSIDIARIA,104388.36,42525.12
3192,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15103,EJECUCIÓN Y CONTROL DE LA EDIFICACIÓN,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,ESTUDIOS Y TRABAJOS TÉCNICOS,24234.31,22365.75
3193,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15103,EJECUCIÓN Y CONTROL DE LA EDIFICACIÓN,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,EJECUCIÓN SUBSIDIARIA INMEDIATA,1744489.41,1617955.16
3194,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15103,EJECUCIÓN Y CONTROL DE LA EDIFICACIÓN,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,EJECUCIÓN SUBSIDIARIA A CARGO DEL AYUNTAMIENTO,41457.91,0
3195,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15103,EJECUCIÓN Y CONTROL DE LA EDIFICACIÓN,6,INVERSIONES REALES,EDIFICIOS Y OTRAS CONSTRUCCIONES (REFORMA),230339.83,180071.08
3196,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15104,ESTRATEGIA URBANA,1,GASTOS DE PERSONAL,RETRIBUCIONES BÁSICAS,96134.98,96134.98
3197,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15104,ESTRATEGIA URBANA,1,GASTOS DE PERSONAL,SUELDOS DEL GRUPO A1,320684.77,320684.77
3198,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15104,ESTRATEGIA URBANA,1,GASTOS DE PERSONAL,SUELDOS DEL GRUPO A2,303896.58,303896.58
3199,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15104,ESTRATEGIA URBANA,1,GASTOS DE PERSONAL,SUELDOS DEL GRUPO C1,148980.5,148980.5
3200,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15104,ESTRATEGIA URBANA,1,GASTOS DE PERSONAL,SUELDOS DEL GRUPO C2,170799.39,170799.39
3201,1,AYUNTAMIENTO DE MADRID,87,DESARROLLO URBANO,15104,ESTRATEGIA URBANA,1,GASTOS DE PERSONAL,SUELDOS DEL GRUPO E,2920.56,2920.56
